title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Wall Street jumps after U.S. to delay some China tariffs",https://www.reuters.com/article/us-usa-stocks/wall-street-jumps-after-u-s-to-delay-some-china-tariffs-idUSKCN1V3105,https://cdn.snapi.dev/images/v1/c/z/m02d20190813t2i1418529368rlynxnpef7c0tsw640.jpg,"U.S. stocks turned sharply higher on Tuesday after the U.S. Trade Representative said additional tariffs on some Chinese goods, including cell phones and laptops, will be delayed to Dec.",Positive,Article,Reuters,"Tue, 13 Aug 2019 09:57:22 -0400",
"Trade War Dampens U.S. Chipmakers, Not Huawei: Here's Why",http://www.zacks.com/stock/news/468537/trade-war-dampens-us-chipmakers-not-huawei-heres-why,https://cdn.snapi.dev/images/v1/1/9/197.jpg,"Intensifying trade war is affecting U.S. chip companies more than Huawei while Asian chipmakers are benefiting.",Negative,Article,"Zacks Investment Research","Tue, 13 Aug 2019 09:47:00 -0400",
"Wall St. opens lower amid geopolitical tensions, trade worries",https://www.reuters.com/article/us-usa-stocks/wall-st-opens-lower-amid-geopolitical-tensions-trade-worries-idUSKCN1V3105,https://cdn.snapi.dev/images/v1/e/t/etf35.jpg,"U.S. stocks opened lower on Tuesday, tracking a global shift out of riskier assets, as investors grappled with simmering geopolitical tensions and fears of a recession due to a drawn-out U.S.-China trade war.",Negative,Article,Reuters,"Tue, 13 Aug 2019 09:39:53 -0400",
"The 6 Most Common Types Of Securities That Trade On OTC Markets",https://www.benzinga.com/news/19/08/14214307/the-6-most-common-types-of-securities-that-trade-on-otc-markets,https://cdn.snapi.dev/images/v1/m/v/dowjones1600d-300x169.jpg,"There are over 10,000 different securities from 100 countries that trade on the three tiers of OTC Markets.",Neutral,Article,Benzinga,"Tue, 13 Aug 2019 09:38:02 -0400",
"Stock 'tape' glitch means it's still not exactly clear where the Dow, S&P 500 closed on Monday",https://www.cnbc.com/2019/08/13/stock-tape-glitch-means-its-still-not-exactly-clear-where-the-dow-sp-500-closed-on-monday.html,https://cdn.snapi.dev/images/v1/k/x/106029258-1563548988268rts2kfgj.jpg,"There was a trading glitch at the New York Stock Exchange on Monday. Here's what happened.",Neutral,Article,CNBC,"Tue, 13 Aug 2019 09:27:00 -0400",
"Use the “Rubber Band” to Profit in a Bear Market",https://investorplace.com/2019/08/use-the-rubber-band-to-profit-in-a-bear-market-lrg/,https://cdn.snapi.dev/images/v1/a/s/asset-management23.jpg,"Understanding this will allow you to profit in a bear market as those around you get slaughtered.",Positive,Article,InvestorPlace,"Tue, 13 Aug 2019 09:25:00 -0400",
"Top money manager sees a developing risk that could slam stocks through next year",https://www.cnbc.com/2019/08/13/we-definitely-see-storm-clouds-on-the-horizon-money-manager-warns.html,https://cdn.snapi.dev/images/v1/n/q/106059759-1565003924072gettyimages-1158938570.jpeg,"Wilmington Trust's Anthony Roth suggests it's not too early to worry about next year's presidential election.",Negative,Article,CNBC,"Tue, 13 Aug 2019 08:30:00 -0400",
"Argentina's massive stock market and currency sell-off triggers risk of contagion, analysts warn",https://www.cnbc.com/2019/08/13/argentina-election-peso-and-stock-market-sell-off-triggers-risk-of-contagion.html,https://cdn.snapi.dev/images/v1/x/d/106076064-1565696114416gettyimages-1161457710.jpeg,"Argentina's President Mauricio Macri lost by a far greater margin that expected in primary elections on Sunday.",Negative,Article,CNBC,"Tue, 13 Aug 2019 08:19:00 -0400",
"Wall Street Convinced Argentina's President Macri Is A Goner",https://www.forbes.com/sites/kenrapoza/2019/08/13/wall-street-convinced-argentinas-president-macri-is-a-goner/,https://cdn.snapi.dev/images/v1/w/w/0x600.jpg,"The economy is weak. Inflation is high, and credit costs are higher.",Neutral,Article,Forbes,"Tue, 13 Aug 2019 08:10:00 -0400",
"5 things to know before the stock market opens Tuesday (Aug 13)",https://www.cnbc.com/2019/08/13/5-things-to-know-before-the-stock-market-opens-august-13-2019.html,https://cdn.snapi.dev/images/v1/m/g/106074475-1565625916586rtx72jsu.jpg,"Dow is set to slide; bonds are close to major recession signal; China warns Hong Kong protesters; CBS and Viacom near merger finalization; Uber shares hit all-time low.",Neutral,Article,CNBC,"Tue, 13 Aug 2019 08:00:00 -0400",
