title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Market Has Momentum On Strong Microsoft Results, Dovish Fed Comments",https://www.forbes.com/sites/jjkinahan/2019/07/19/market-has-momentum-on-strong-microsoft-results-dovish-fed-comments/,https://cdn.snapi.dev/images/v1/t/x/us882-1.jpg,"This morning, the market still has some momentum from dovish Fed commentary yesterday even as a spokesman said the comments weren’t trying to hint at what will happen at the central bank’s meeting later this month.",Positive,Article,Forbes,"Fri, 19 Jul 2019 09:44:00 -0400",
"Fed rate cut bets buoy stocks, dollar steadies",https://www.reuters.com/article/us-global-markets/fed-rate-cut-bets-buoy-stocks-dollar-steadies-idUSKCN1UE03T,https://cdn.snapi.dev/images/v1/g/9/m02d20190719t2i1409651618rlynxnpef6i0l3w640.jpg,"Global stocks rose on Friday as investors firmed up bets on a U.S. interest rate cut at the end of July after a speech by a top Federal Reserve official further cemented expectations for one, fuelling appetite for risky assets and capping the dollar.",Neutral,Article,Reuters,"Fri, 19 Jul 2019 08:07:37 -0400",
"Expect a “10% correction in the next three months”, warns Morgan Stanley’s chief investment officer",https://www.marketwatch.com/story/expect-a-10-correction-in-the-next-three-months-warns-morgan-stanley-chief-investment-officer-2019-07-19,https://cdn.snapi.dev/images/v1/c/t/bank9.jpg,"Critical information for the U.S. trading day",Negative,Article,"Market Watch","Fri, 19 Jul 2019 07:28:43 -0400",
"Syngenta profits hit by U.S./China trade wars, bad weather",https://www.reuters.com/article/us-syngenta-glyphosate/syngenta-profits-hit-by-u-s-china-trade-wars-bad-weather-idUSKCN1UE0XV,https://cdn.snapi.dev/images/v1/i/v/m02d20190719t2i1409691419rlynxnpef6i0qmw640.jpg,"Agricultural chemical maker Syngenta on Friday reported a 34% fall in first-half net income, showing the impact of U.S. trade disputes with China and Mexico as well as bad weather in some of its markets.",Negative,Article,Reuters,"Fri, 19 Jul 2019 07:10:35 -0400",
"This chip stock is poised to reverse a 'long-term downtrend,' says market watcher",https://www.cnbc.com/2019/07/19/micron-poised-to-reverse-a-long-term-downtrend-market-watcher-says.html,https://cdn.snapi.dev/images/v1/i/5/102830536-gettyimages-103353904.jpg,"If you are contemplating a semiconductor stock, think Micron, say Piper Jaffray's Craig Johnson and Joule Financial's Quint Tatro.",Positive,Article,CNBC,"Fri, 19 Jul 2019 07:09:00 -0400",
"Blackrock CEO Larry Fink sees US stocks trending higher even from near-record levels",https://www.cnbc.com/2019/07/19/blackrock-ceo-larry-fink-us-stocks-will-trend-even-higher.html,https://cdn.snapi.dev/images/v1/h/s/105510033-1539703266092img-5254.jpg,"The co-founder of the world's largest money manager advises investors to stay invested in stocks, saying that taking risk off the table is a mistake.",Positive,Article,CNBC,"Fri, 19 Jul 2019 06:52:00 -0400",CEO
"Gold price hits six-year high as investors await US interest rate cut",https://www.theguardian.com/business/2019/jul/19/gold-price-hits-six-year-high-as-investors-await-us-interest-rate-cut,https://cdn.snapi.dev/images/v1/a/x/2111jpgwidth460quality85autoformatfitmaxs2869205b63f83cdc994636a870fc0e69.jpg,"One troy ounce reaches $1,452.60 amid increased US-Iran tensions",Positive,Article,"The Guardian","Fri, 19 Jul 2019 06:29:46 -0400",gold
"Intelligence committee: New PM must make Huawei decision quickly",https://news.sky.com/story/parliaments-intelligence-committee-says-new-pm-must-make-huawei-decision-quickly-11766353,https://cdn.snapi.dev/images/v1/s/k/skynews-hunt-johnson-compo-4722571jpg20190719114404.jpg,"The intelligence and security committee of parliament has called for the next prime minister to quickly make a decision on Huawei's role in the UK's 5G infrastrucutre.",Neutral,Article,Skynews,"Fri, 19 Jul 2019 06:27:00 -0400",
"Big brands like K-Swiss and Nike are jumping on the esports bandwagon",https://www.cnbc.com/2019/07/19/big-brands-like-k-swiss-and-nike-are-jumping-on-the-esports-bandwagon.html,https://cdn.snapi.dev/images/v1/w/q/106028454-1563528927775k-swiss.png,"Experts estimate that the global esports audience will reach 453.8 million people this year, generating $1.1 billion in revenue.",Neutral,Article,CNBC,"Fri, 19 Jul 2019 05:54:00 -0400",
"Crude Oil Recovery May Not Last Despite The Recent Event",https://www.forbes.com/sites/naeemaslam/2019/07/19/crude-oil-recovery-may-not-last-despite-the-recent-event/,https://cdn.snapi.dev/images/v1/9/t/0x600.jpg,"WTI paired its steepest weekly losses but the recovery may not last long because of two specific reasons.",Negative,Article,Forbes,"Fri, 19 Jul 2019 05:31:00 -0400",oil
