title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Shares rise, safe havens sold on trade war optimism, firm U.S. data",https://www.reuters.com/article/us-global-markets/shares-rise-safe-havens-sold-on-trade-war-optimism-firm-u-s-data-idUSKCN1VR03Q,https://cdn.snapi.dev/images/v1/d/3/m02d20190906t2i1426721125rlynxnpef8503uw640.jpg,"Asian stocks tracked global peers and rose on Friday while safe havens such as government bonds and the yen were sold amid signs of easing U.S.-China trade tensions and as firm U.S.",Positive,Article,Reuters,"Thu, 05 Sep 2019 21:01:01 -0400",
"Will the Fed Rate Cut Satisfy Markets?",https://www.etftrends.com/leveraged-inverse-channel/will-the-fed-rate-cut-satisfy-markets/,https://cdn.snapi.dev/images/v1/p/x/will-the-fed-rate-cut-satisfy-markets-915x510.jpg,"There is significant debate among Federal Reserve officials as to whether or not they will cut interest rates at the next meeting this month. Some officials feel the economy is strong and does not warrant a rate cut, others believe it makes sense to monitor the current situations, and some feel that now is the [.",Neutral,Article,"ETF Trends","Thu, 05 Sep 2019 16:41:10 -0400",
"US, China To Resume Trade Talks⁠—But No Guarantee For A Deal",https://www.forbes.com/sites/lisettevoytko/2019/09/05/us-china-to-resume-trade-talksbut-no-guarantee-for-a-deal/,https://cdn.snapi.dev/images/v1/1/p/0x600.jpg,"A new round of negotiations is scheduled for October.",Neutral,Article,Forbes,"Thu, 05 Sep 2019 09:16:02 -0400",
"Reliable China insiders hint that this round of trade talks could lead to a 'breakthrough'",https://www.cnbc.com/2019/09/05/china-insiders-hint-this-round-of-trade-talks-could-lead-to-a-breakthrough.html,https://cdn.snapi.dev/images/v1/s/g/104834914-rts1j4oc-xi-jinping-trump.jpg,"The previous 18 months of trade talks between the U.S. and China have only led to more punitive tariffs, but this time it might be different.",Positive,Article,CNBC,"Thu, 05 Sep 2019 09:01:00 -0400",
"The Fed will cut rates by a quarter point this month, not a half point, WSJ says",https://www.cnbc.com/2019/09/05/the-fed-will-cut-rates-by-a-quarter-point-this-month.html,https://cdn.snapi.dev/images/v1/w/t/106051853-1564612458525powell7.jpg,"The Federal Reserve is expected to cut rates by a quarter point at its next two day meeting in September.",Neutral,Article,CNBC,"Thu, 05 Sep 2019 06:40:00 -0400",
"China, U.S. to hold trade talks in October; Beijing says phone call went well",https://www.reuters.com/article/us-usa-trade-china/china-u-s-to-hold-trade-talks-in-october-beijing-says-phone-call-went-well-idUSKCN1VQ061,https://cdn.snapi.dev/images/v1/c/6/m02d20190905t2i1426413766rlynxnpef8403sw640.jpg,"China and the United States on Thursday agreed to hold high-level trade talks in early October in Washington, amid fears that an escalating trade war could trigger a global economic recession.",Positive,Article,Reuters,"Thu, 05 Sep 2019 04:36:06 -0400",
"Asia shares rise on trade war hopes, firm U.S. data; safe havens sold",https://www.reuters.com/article/us-global-markets/asia-shares-rise-on-trade-war-hopes-firm-u-s-data-safe-havens-sold-idUSKCN1VR03Q,https://cdn.snapi.dev/images/v1/a/d/m02d20190906t2i1426721125rlynxnpef8503uw640.jpg,"Asian stocks joined global peers and rose on Friday while safe havens such as government bonds and the yen were on the defensive amid hopes for easing U.S.-China trade tensions and as firm U.S.",Positive,Article,Reuters,"Thu, 05 Sep 2019 23:12:19 -0400",
"Oil prices edge higher, set for weekly gain amid trade optimism",https://www.cnbc.com/2019/09/06/oil-prices-edge-higher-set-for-weekly-gain-amid-us-china-trade-optimism.html,https://cdn.snapi.dev/images/v1/j/d/102862389-rtx1i2kz.jpg,"Oil prices edged higher on Friday, with crude benchmarks poised for multi-week gains amid a sharp draw down in U.S. crude inventories, while trade tensions eased after Washington and Beijing agreed to hold high-level talks next month.",Positive,Article,CNBC,"Thu, 05 Sep 2019 22:11:00 -0400",oil
"With tariffs eating into profits, some Asian companies are moving home",https://www.cnbc.com/2019/09/06/trade-war-taiwan-japanese-companies-moving-home-due-to-us-tariffs.html,https://cdn.snapi.dev/images/v1/u/b/106112377-1567643576965gettyimages-1146798292.jpeg,"As tariffs rise, some Asian companies are returning home to produce their goods, or moving away from China where their factories were located.",Neutral,Article,CNBC,"Thu, 05 Sep 2019 21:00:00 -0400",
"Jim Cramer makes his top stock picks in his annual 'fantasy portfolio' draft",https://www.cnbc.com/2019/09/05/jim-cramers-top-stock-picks-for-his-2019-fantasy-portfolio-draft.html,https://cdn.snapi.dev/images/v1/b/v/106114671-1567719602333gettyimages-1163261808.jpeg,"""Managing a diversified portfolio of stocks has a lot in common with putting together a fantasy football team,"" the ""Mad Money"" host says.",Positive,Article,CNBC,"Thu, 05 Sep 2019 19:50:00 -0400","cramer,madmoney"
