title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Trump says he could raise tariffs on $300 billion of Chinese goods above 25%",https://www.cnbc.com/2019/08/01/trump-says-he-could-lift-tariffs-higher-than-25percent-on-300-billion-in-chinese-goods.html,https://cdn.snapi.dev/images/v1/d/y/106039986-1564059558970gettyimages-1157608613.jpeg,"President Donald Trump said Thursday that he could raise tariffs on $300 billion in Chinese goods above 25%.",Negative,Article,CNBC,"Thu, 01 Aug 2019 16:44:00 -0400",
"Breaking: President Trump Announces New China Tariffs Of 10 Percent On September 1",https://www.benzinga.com/government/19/08/14185548/breaking-president-trump-announces-new-china-tariffs-of-10-percent-on-september-1,https://cdn.snapi.dev/images/v1/x/l/trump-14.jpg,"The trade war is back on. This afternoon, August 1, President Trump announced that beginning September 1, a tariff of 10 percent would be placed on the remaining $300 billion of Chinese imports that had not previously been subject to tariffs.",Negative,Article,Benzinga,"Thu, 01 Aug 2019 15:32:39 -0400",
"Trump's China tariffs rattle markets: stocks, oil tumble",https://www.reuters.com/article/us-global-markets/trumps-china-tariffs-rattle-markets-stocks-oil-tumble-idUSKCN1UQ2Y9,https://cdn.snapi.dev/images/v1/l/s/m02d20190801t2i1414315768rlynxnpef703new640.jpg,"U.S. President Donald Trump sent financial markets reeling on Thursday when he announced an additional 10% tariff on $300 billion in Chinese products would take effect next month.",Negative,Article,Reuters,"Thu, 01 Aug 2019 15:02:20 -0400",oil
"Trump Slaps China With New Tariffs As Trade Talks Stall",https://www.forbes.com/sites/lisettevoytko/2019/08/01/trump-slaps-china-with-new-tariffs-as-trade-talks-stall/,https://cdn.snapi.dev/images/v1/g/g/0x600.jpg,"The stock market slid downward in reaction.",Negative,Article,Forbes,"Thu, 01 Aug 2019 13:56:48 -0400",
"Oil plunges, down more than 6% after Trump adds tariffs on China",https://www.cnbc.com/2019/08/01/oil-plunges-down-more-than-6percent-after-trump-adds-tariffs-on-china.html,https://cdn.snapi.dev/images/v1/3/n/106048458-1564497163381rtx71jrh.jpg,"Oil dropped on Thursday after President Donald Trump announced additional tariffs of 10% on the remaining $300 billion in Chinese goods would be added in September.",Negative,Article,CNBC,"Thu, 01 Aug 2019 13:49:00 -0400",oil
"Trump says US will impose 10% tariffs on another $300 billion of Chinese goods as talks continue",https://www.cnbc.com/2019/08/01/trump-says-us-will-impose-10percent-tariffs-on-300-billion-of-chinese-goods-starting-september-1.html,https://cdn.snapi.dev/images/v1/j/1/106054842-1564680963942trump.jpg,"Trump made the announcement via Twitter, shaking financial markets.",Negative,Article,CNBC,"Thu, 01 Aug 2019 13:29:00 -0400",
"Fed Chair Powell's Communications Fail Could Have Easily Been Avoided",https://www.forbes.com/sites/pedrodacosta/2019/08/01/fed-chair-powells-communications-fail-could-have-easily-been-avoided/,https://cdn.snapi.dev/images/v1/s/r/0x600.jpg,"It was the general consensus among Federal Reserve watchers: Chairman Jerome Powell flopped his press conference with winding and confusing responses to reporters' questions.",Negative,Article,Forbes,"Thu, 01 Aug 2019 10:00:00 -0400",
"August is typically a rough month for stocks and could be again after Fed's blunder",https://www.cnbc.com/2019/08/01/august-is-typically-a-rough-month-for-stocks-and-could-be-again-after-feds-blunder.html,https://cdn.snapi.dev/images/v1/6/q/106051801-1564599043517rtx71ppp.jpg,"Uncertainty looms after Wednesday's rate cut from the Federal Reserve, but traders remain optimistic.",Negative,Article,CNBC,"Thu, 01 Aug 2019 07:03:00 -0400",
"Senior China diplomat says more U.S. tariffs incorrect way to resolve trade dispute",https://www.reuters.com/article/us-usa-trade-china-tariffs-minister/senior-china-diplomat-says-more-u-s-tariffs-incorrect-way-to-resolve-trade-dispute-idUSKCN1US09Y,https://cdn.snapi.dev/images/v1/y/a/m02d20190802t2i1414496289rlynxnpef7106ew640.jpg,"Threatening more tariffs on Chinese goods was not a correct or constructive way to resolve the U.S.-China trade dispute, senior Chinese diplomat Wang Yi said on Friday after U.S.",Negative,Article,Reuters,"Thu, 01 Aug 2019 23:31:56 -0400",
"Trump's tariffs jolt global stocks, trigger rush to safety",https://www.reuters.com/article/us-global-markets/trumps-tariffs-jolt-global-stocks-trigger-rush-to-safety-idUSKCN1UR5YP,https://cdn.snapi.dev/images/v1/m/l/m02d20190802t2i1414476748rlynxnpef7103lw640.jpg,"Global stocks took another beating on Friday with investors piling into safe-haven assets after U.S. President Donald Trump said he would slap a 10% tariff on the remaining $300 billion of Chinese imports starting Sept.",Negative,Article,Reuters,"Thu, 01 Aug 2019 23:10:13 -0400",
