title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Electric dreams in danger as funding dwindles for China's Tesla challengers",https://www.reuters.com/article/us-china-autos-electric-funding/electric-dreams-in-danger-as-funding-dwindles-for-chinas-tesla-challengers-idUSKCN1TK005,https://cdn.snapi.dev/images/v1/a/g/m02d20190619t2i1399214885rlynxnpef5i001w640.jpg,"Last year, Wei Qing and his private equity investment team visited more than 20 Chinese electric vehicle manufacturing startups.",Negative,Article,Reuters,"Tue, 18 Jun 2019 20:06:34 -0400",
"Magic Leap accuses ex-employee of stealing AR technology for Chinese company",https://www.cnet.com/news/magic-leap-accuses-ex-employee-of-stealing-ar-technology-for-chinese-company/,https://cdn.snapi.dev/images/v1/1/3/13-magicleapone-florida-1.jpg,"Former software engineer's new company used confidential information to create competing AR glasses in just two years, the startup alleges in a lawsuit.",Negative,Article,CNET,"Tue, 18 Jun 2019 19:58:18 -0400",
"China has over 100 more supercomputers than the US, Top500 says",https://www.cnet.com/news/china-has-over-100-more-supercomputers-than-the-us-top500-says/,https://cdn.snapi.dev/images/v1/i/b/ibm-building.jpg,"But the two most powerful supercomputers are in the US.",Neutral,Article,CNET,"Tue, 18 Jun 2019 19:21:38 -0400",
"ECB Raises the Stakes for the Fed Tomorrow",https://www.investopedia.com/ecb-raises-the-stakes-for-the-fed-tomorrow-4690858,https://cdn.snapi.dev/images/v1/e/c/ecb433.jpg,"The European Central Bank promised to be ready with more easing, while the S&P 500 popped on another trade tweet.",Positive,Article,Investopedia,"Tue, 18 Jun 2019 19:16:15 -0400",
"Big Mistakes: Mark Twain",http://www.gurufocus.com/news/896291/big-mistakes-mark-twain,https://cdn.snapi.dev/images/v1/a/s/asset-management9-5.jpg,"Mark Twain was a brilliant author and creator of aphorisms. ""Mark Twain"" was also the pen name for Samuel Clemens, a man whose financial skills were as bad as his writing skills were good.",Negative,Article,GuruFocus,"Tue, 18 Jun 2019 18:25:08 -0400",
"Indexes Close Higher, Tech Stocks Gain Tuesday With Facebook's Crypto Announcement",http://www.gurufocus.com/news/896292/indexes-close-higher-tech-stocks-gain-tuesday-with-facebooks-crypto-announcement,https://cdn.snapi.dev/images/v1/e/t/etf41-20.jpg,"The Dow Jones Industrial Average closed at 26,465.54 on Tuesday with a gain of 353.01 points or 1.35%.",Positive,Article,GuruFocus,"Tue, 18 Jun 2019 18:06:53 -0400",crypto
"US and Europe Trade Higher on Tuesday",http://www.gurufocus.com/news/896213/us-and-europe-trade-higher-on-tuesday-,https://cdn.snapi.dev/images/v1/f/e/fed22s-1.jpg,"U.S. stocks were in positive territory on Tuesday, with investors foreseeing a scenario of monetary stimulus around the world.",Positive,Article,GuruFocus,"Tue, 18 Jun 2019 18:00:02 -0400",
"Druckenmiller: Fed Missed Its Chance to Normalize Interest Rates",http://www.gurufocus.com/news/896227/druckenmiller-fed-missed-its-chance-to-normalize-interest-rates,https://cdn.snapi.dev/images/v1/f/e/fed22s.jpg,"Stanley Druckenmiller (Trades, Portfolio) is a living legend of the investing world.",Negative,Article,GuruFocus,"Tue, 18 Jun 2019 17:54:02 -0400",
"Seth Klarman: You Always Need a Plan",http://www.gurufocus.com/news/896201/seth-klarman-you-always-need-a-plan,https://cdn.snapi.dev/images/v1/p/a/pal2n.jpg,"As part of a recent project I have been working on, I have been looking back at some of the lectures Seth Klarman (Trades, Portfolio) has given over the years.",Neutral,Article,GuruFocus,"Tue, 18 Jun 2019 17:44:24 -0400",
"Are Micro E-mini Futures “The Next Big Thing?”",https://www.investopedia.com/are-micro-e-mini-futures-the-next-big-thing-4690833,https://cdn.snapi.dev/images/v1/m/i/mico29.jpg,"The CME Group launched micro e-mini contracts for the S&P 500, Russell 2000, Dow Jones 30 and Nasdaq100 indices at a much lower cost than the existing e-mini futures.",Positive,Article,Investopedia,"Tue, 18 Jun 2019 17:37:58 -0400",
