title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Over Fed minutes, a Trump-shaped shadow",https://www.reuters.com/article/us-usa-fed-trump/over-fed-minutes-a-trump-shaped-shadow-idUSKCN1VB2MC,https://cdn.snapi.dev/images/v1/a/i/m02d20190821t2i1421368410rlynxnpef7k1xvw640.jpg,"The one thing Federal Reserve officials were in broad agreement about at their last meeting was this: to not tip their hands about what happens next.",Neutral,Article,Reuters,"Wed, 21 Aug 2019 19:10:52 -0400",
"Bond market yield curve inverts, signaling Fed may be too slow to cut rates, risks recession",https://www.cnbc.com/2019/08/21/bond-market-signaling-that-fed-may-be-too-slow-to-cut-rates.html,https://cdn.snapi.dev/images/v1/m/i/106057368-1564759797325powell11.jpg,"After the Fed released minutes of its last meeting, the bond market signaled it fears the Fed will not be aggressive enough with its rate cutting.",Negative,Article,CNBC,"Wed, 21 Aug 2019 16:34:00 -0400",
"Yield Curve Briefly Inverts For Second Time In A Week",https://www.benzinga.com/news/19/08/14308806/yield-curve-briefly-inverts-for-second-time-in-a-week,https://cdn.snapi.dev/images/v1/q/q/3eeust-1-1.jpg,"The spread between the yield on the 10-year and 2-year Treasury notes turned briefly negative Wednesday for the second time in the last one-week period.",Negative,Article,Benzinga,"Wed, 21 Aug 2019 16:28:49 -0400",
"Wall Street gains after upbeat retail earnings",https://www.reuters.com/article/us-usa-stocks/wall-street-gains-after-upbeat-retail-earnings-idUSKCN1VB1AN,https://cdn.snapi.dev/images/v1/k/s/stock-exchange-1376107-1920-15.jpg,"Wall Street's main indexes rose on Wednesday as upbeat earnings from retailers pointed to strength in U.S. consumer demand and held their gains after minutes from the Federal Reserve's meeting last month showed that policymakers had debated a more aggressive rate cut.",Positive,Article,Reuters,"Wed, 21 Aug 2019 16:04:52 -0400",
"Trump says the Fed is the 'only problem' with economy, calls Powell 'a golfer who can't putt'",https://www.cnbc.com/2019/08/21/trump-says-the-fed-is-the-only-problem-with-economy-calls-powell-a-golfer-who-cant-putt.html,https://cdn.snapi.dev/images/v1/w/q/106088495-1566328741904rts2n780.jpg,"He proclaimed the economy healthy in a pair of tweets Wednesday, saying the only thing holding growth back was the Federal Reserve.",Negative,Article,CNBC,"Wed, 21 Aug 2019 08:55:00 -0400",
"Yield curve briefly inverts again with 2-year Treasury yield topping 10-year rate",https://www.cnbc.com/2019/08/21/us-bonds-fed-meeting-minutes-in-focus-ahead-of-g7-summit.html,https://cdn.snapi.dev/images/v1/c/w/105802039-1553007636265rts2dtjq.jpg,"Market focus is largely attuned to the Federal Reserve, with the U.S. central bank scheduled to publish its latest meeting minutes.",Neutral,Article,CNBC,"Wed, 21 Aug 2019 02:45:00 -0400",
"Oil inches higher after US crude stocks draw down, economic worries weigh",https://www.cnbc.com/2019/08/22/oil-markets-us-crude-stocks-global-economy-in-focus.html,https://cdn.snapi.dev/images/v1/q/9/106040508-1564074414414rtx7107y.jpg,"Oil prices edged higher on Thursday after a draw down in U.S. crude inventories, but lingering concerns over the global economy and a build-up in U.S.",Positive,Article,CNBC,"Wed, 21 Aug 2019 23:49:00 -0400",oil
"Asia shares sit still, await clarity on Fed policy",https://www.reuters.com/article/us-global-markets/asia-shares-sit-still-await-clarity-on-fed-policy-idUSKCN1VC01P,https://cdn.snapi.dev/images/v1/t/n/m02d20190822t2i1421386260rlynxnpef7l00vw640.jpg,"Asian shares went flat on Thursday as uncertainty over the outlook for both U.S. interest rates and the chance of global fiscal stimulus sucked the life out of markets.",Neutral,Article,Reuters,"Wed, 21 Aug 2019 23:31:05 -0400",
"Oil inches higher after U.S. crude stocks drawdown, economic worries weigh",https://www.reuters.com/article/us-global-oil/oil-inches-higher-after-u-s-crude-stocks-drawdown-economic-worries-weigh-idUSKCN1VC03W,https://cdn.snapi.dev/images/v1/6/y/m02d20190822t2i1421397852rlynxnpef7l02ww640.jpg,"Oil prices edged higher on Thursday after a drawdown in U.S. crude inventories, but lingering concerns over the global economy and a build-up in U.S.",Positive,Article,Reuters,"Wed, 21 Aug 2019 23:01:44 -0400",oil
"Fed Chair Jerome Powell has chance to prove he has guts",https://nypost.com/2019/08/21/fed-chair-jerome-powell-has-chance-to-prove-he-has-guts/,https://cdn.snapi.dev/images/v1/f/1/jerome-powelljpgquality90stripall.jpg,"On Friday, Federal Reserve Chairman Jerome “Jay” Powell will have the chance to prove he has guts. For months, President Trump has been bullying the guy he picked to run the Fed, insisting that the nation needs lower interest rates while, at the same time, saying the US economy is doing just fine.",Neutral,Article,"New York Post","Wed, 21 Aug 2019 22:18:54 -0400",
"Oil prices rise after U.S. crude stocks draw",https://www.reuters.com/article/us-global-oil/oil-prices-rise-after-u-s-crude-stocks-draw-idUSKCN1VC03W,https://cdn.snapi.dev/images/v1/9/m/m02d20190822t2i1421397852rlynxnpef7l02ww640.jpg,"Oil prices rose on Thursday following a drawdown in U.S. crude inventories, but gains in fuel inventories and persistent concerns over the global economy and future demand outlook capped gains.",Positive,Article,Reuters,"Wed, 21 Aug 2019 21:23:47 -0400",oil
"Asia shares find support, still waiting on stimulus",https://www.reuters.com/article/us-global-markets/asia-shares-find-support-still-waiting-on-stimulus-idUSKCN1VC01P,https://cdn.snapi.dev/images/v1/m/0/m02d20190822t2i1421386260rlynxnpef7l00vw640.jpg,"Asian shares edged ahead on Thursday after Wall Street got a boost from strong retail results, while bonds retreated as U.S. policy makers sounded conflicted on whether to cut interest rates as sharply as markets were wagering.",Positive,Article,Reuters,"Wed, 21 Aug 2019 20:29:27 -0400",
"U.S. lawmakers say tariffs on EU olive oil pit Trump trade policy against demand",https://www.reuters.com/article/us-usa-olive-oil-eu/u-s-lawmakers-say-tariffs-on-eu-olive-oil-pit-trump-trade-policy-against-demand-idUSKCN1VB2HQ,https://cdn.snapi.dev/images/v1/u/l/m02d20190821t2i1421343126rlynxnpef7k1uow640.jpg,"U.S. lawmakers on Wednesday urged the U.S. Trade Representative's Office not to impose new import tariffs on European olive oil, warning they could lead to an olive oil shortage and higher prices in the United States.",Neutral,Article,Reuters,"Wed, 21 Aug 2019 17:25:33 -0400",oil
"Stocks rise with focus on stimulus; U.S. yield curve briefly inverts",https://www.reuters.com/article/us-global-markets/stocks-rise-with-focus-on-stimulus-u-s-yield-curve-briefly-inverts-idUSKCN1VB02J,https://cdn.snapi.dev/images/v1/n/l/m02d20190821t2i1421312144rlynxnpef7k1qmw640.jpg,"A global equities gauge rose on Wednesday for a third day in four as bets on more economic stimulus overcame, for now, worries over the rising prospect of a global recession.",Positive,Article,Reuters,"Wed, 21 Aug 2019 16:54:37 -0400",
"Who Will Survive The Retail Apocalypse?",http://www.zacks.com/stock/news/481609/who-will-survive-the-retail-apocalypse,https://cdn.snapi.dev/images/v1/5/1/51.jpg,"Amazon and its ecommerce wave have swallowed up 10s of thousands of brick-and-mortar stores in the retail apocalypse. Retailers everywhere are scrambling to find their niche with the shifting consumer.",Neutral,Article,"Zacks Investment Research","Wed, 21 Aug 2019 16:30:00 -0400",
"Stock Market Today: Tesla Runs Into Headwinds, Fed Says Things Are Fine",https://investorplace.com/2019/08/stock-market-today-tesla-runs-into-headwinds-fed-says-things-are-fine/,https://cdn.snapi.dev/images/v1/g/h/etf35.jpg,"Lowe's and Target popped on strong earnings news, and lower interest rates are starting to take effect.
The post Stock Market Today: Tesla Runs Into Headwinds, Fed Says Things Are Fine appeared first on InvestorPlace.",Neutral,Article,InvestorPlace,"Wed, 21 Aug 2019 16:26:50 -0400",
"Fed Minutes Suggest Policy Divisions Unlikely To End Soon",https://www.forbes.com/sites/simonmoore/2019/08/21/fed-minutes-suggest-policy-divisions-unlikely-to-end-soon/,https://cdn.snapi.dev/images/v1/3/0/0x600.jpg,"What we learned from the July Fed minutes and the potential conflict between the view of the markets and that of policy makers.",Neutral,Article,Forbes,"Wed, 21 Aug 2019 15:55:00 -0400",
"US Indexes Rebound to Close Higher Wednesday (Aug 21)",http://www.gurufocus.com/news/933072/us-indexes-rebound-to-close-higher-wednesday,https://cdn.snapi.dev/images/v1/n/y/nyse42d-1.jpg,"The Dow Jones Industrial Average closed at 26,202.73 on Wednesday with a gain of 240.29 points or 0.93%.",Positive,Article,GuruFocus,"Wed, 21 Aug 2019 15:50:08 -0400",
"Stocks rise with focus on stimulus; U.S. yield curve flat",https://www.reuters.com/article/us-global-markets/stocks-rise-with-focus-on-stimulus-u-s-yield-curve-flat-idUSKCN1VB02J,https://cdn.snapi.dev/images/v1/m/g/m02d20190821t2i1421312144rlynxnpef7k1qmw640.jpg,"A global equities gauge rose on Wednesday for a third day in four as bets on more economic stimulus overcame, for now, worries over the rising prospect of a global recession.",Positive,Article,Reuters,"Wed, 21 Aug 2019 15:26:04 -0400",
"Recent stock and bond market volatility is mostly technical, rather than fundamental",https://www.marketwatch.com/story/recent-stock-and-bond-market-volatility-is-mostly-technical-rather-than-fundamental--jp-morgan-2019-08-21,https://cdn.snapi.dev/images/v1/a/z/bank40.jpg,"J.P. Morgan said Wednesday research by its interest rate analysts suggests the market volatility since Aug. 14, when the yield on the 10-year Treasury note dipped below the 2-year yield, and the Dow Jones Industrial Average DJIA, +0.93% tumbled 800 points, has been cause more technical than fundamental.",Neutral,Article,"Market Watch","Wed, 21 Aug 2019 15:23:42 -0400",
"5 Most Important Countries To Watch For Oil Markets",https://www.forbes.com/sites/ellenrwald/2019/08/21/5-most-important-countries-to-watch-for-oil-markets/,https://cdn.snapi.dev/images/v1/j/g/0x600.jpg,"These 5 countries make the oil market move.",Neutral,Article,Forbes,"Wed, 21 Aug 2019 14:56:11 -0400",oil
"Fed Affirms 'Midcycle Adjustment,' See No 'Pre-Set Course' For Cuts",https://www.benzinga.com/news/19/08/14307989/fed-affirms-midcycle-adjustment-see-no-pre-set-course-for-cuts,https://cdn.snapi.dev/images/v1/d/w/federal-reserve-14-9.jpg,"Minutes from the most recent Federal resevre meeting show that members affirm a ""midcycle adjustment"" and see no ""pre-set course"" for future interest rate cuts.",Neutral,Article,Benzinga,"Wed, 21 Aug 2019 14:07:55 -0400",
"Fed Was Divided About Interest Rate Cut",https://www.nytimes.com/2019/08/21/business/economy/federal-reserve-minutes.html,https://cdn.snapi.dev/images/v1/b/q/merlin-157757232-9d06efcf-25b5-4ad0-95b2-882e97ad85b0-articlelargejpgquality75autowebpdisableupscale.jpg,"Fed officials were split in their decision over whether to cut rates and by how much.",Neutral,Article,NYTimes,"Wed, 21 Aug 2019 14:06:49 -0400",paywall
"Fed debated bigger rate cut, wanted to avoid appearing on path for more cuts",https://www.reuters.com/article/us-usa-fed-minutes/fed-debated-bigger-rate-cut-wanted-to-avoid-appearing-on-path-for-more-cuts-idUSKCN1VB27D,https://cdn.snapi.dev/images/v1/6/j/m02d20190821t2i1421291373rlynxnpef7k1l5w640.jpg,"The Federal Reserve debated cutting interest rates more aggressively at its last meeting, although central bankers were united in wanting to avoid the appearance of being on a path to more rate cuts, records from the meeting showed.",Neutral,Article,Reuters,"Wed, 21 Aug 2019 14:04:52 -0400",
"Fed sees tariffs as 'persistent headwind' to economic growth",https://www.cnbc.com/2019/08/21/fed-sees-tariffs-as-persistent-headwind-to-economic-growth.html,https://cdn.snapi.dev/images/v1/p/4/etf16.jpg,"Federal Reserve members worried over future growth are highly concerned about the U.S.-China tariff battle",Negative,Article,CNBC,"Wed, 21 Aug 2019 14:02:00 -0400",
"Fed members affirm 'midcycle adjustment,' see no 'pre-set course' for cuts, minutes show",https://www.cnbc.com/2019/08/21/federal-reserve-releases-minutes-from-july-meeting.html,https://cdn.snapi.dev/images/v1/z/d/106052751-1564623137916rtx71q0z.jpg,"Fed officials who voted to lower interest rates three weeks ago agreed that the move shouldn’t be viewed as part of a “pre-set course” for future cuts.",Neutral,Article,CNBC,"Wed, 21 Aug 2019 14:00:00 -0400",
