title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Foxconn chairman says sea goddess told him to run for Taiwan's presidency",https://www.cnbc.com/2019/04/17/foxconn-chairman-sea-goddess-said-to-run-for-taiwan-presidency.html,https://cdn.snapi.dev/images/v1/1/0/104648647-rts14dbn530x298.jpg,"Terry Gou, who chairs the company that assembles iPhones and more, had told Reuters on Monday that he planned to step down from his role in coming months.",Neutral,Article,CNBC,"Tue, 16 Apr 2019 23:44:00 -0400",
"Goldman Sachs CEO: The US economy 'is chugging along pretty well'",https://www.cnbc.com/2019/04/17/goldman-sachs-ceo-the-us-economy-is-chugging-along-pretty-well.html,https://cdn.snapi.dev/images/v1/1/0/105855919-15554644583ed2-asb-davidsolomon2-041619600x337.jpg,"Goldman Sachs Chief Executive David Solomon said Wednesday that the chances of the U.S. economy soon entering a recession are lower now than they were earlier this year.",Positive,Article,CNBC,"Tue, 16 Apr 2019 22:34:00 -0400",CEO
"Korean carmaker Genesis debuts first EV with Mint concept car at New York auto show",https://www.cnbc.com/2019/04/16/korean-carmaker-genesis-debuts-ev-with-mint-concept-car-at-ny-auto-show.html,https://cdn.snapi.dev/images/v1/1/0/105855830-1555456046184genesismintconceptcar2530x298.jpg,"The Korean carmaker is signaling a shift in direction with the concept vehicle debuting at this week's New York International Auto Show, which opens to the public Friday.",Positive,Article,CNBC,"Tue, 16 Apr 2019 19:30:00 -0400",
"Earnings are coming in, and higher costs are weighing on profit margins",https://www.cnbc.com/2019/04/16/earnings-are-coming-in-and-higher-costs-are-weighing-on-profit-margins.html,https://cdn.snapi.dev/images/v1/1/0/105849837-1555103874883gettyimages-1136565149530x298.jpeg,"Early earnings returns from the first quarter are in, and there is a clear warning: higher wage costs, higher raw material costs, and higher transport costs are weighing on earnings.",Negative,Article,CNBC,"Tue, 16 Apr 2019 15:49:00 -0400",earnings
"Get Ready for a New Cannabis and Marijuana Targeted ETF",http://feedproxy.google.com/~r/typepad/RyNm/~3/shpgu9tvIyQ/,https://cdn.snapi.dev/images/v1/e/t/etf24-5.jpg,"The quest for investing into the trend of legalized marijuana is about to get another player. AdvisorShares is launching an exchange-traded fund called the AdvisorShares Pure Cannabis ETF.",Positive,Article,"24/7 Wall Street","Tue, 16 Apr 2019 15:15:47 -0400",cannabis
"Economy could be weaker than expected, and the reason is manufacturing",https://www.cnbc.com/2019/04/16/economy-could-feel-more-of-a-pinch-from-weak-manufacturing-natixis.html,https://cdn.snapi.dev/images/v1/1/0/105783093-155206191301552846308-2587369954637883-8889752360419590144-n530x298.jpg,"Industrial production was negative for the first quarter since the third quarter of 2017, and that could signal weaker economic growth than some economists expect.",Negative,Article,CNBC,"Tue, 16 Apr 2019 14:37:00 -0400",
"Should You 'Sell In May' In 2019?",https://www.forbes.com/sites/simonmoore/2019/04/16/should-you-sell-in-may-in-2019/,https://cdn.snapi.dev/images/v1/0/x/0x600-70.jpg,"Does it make sense to 'sell in May' after a strong start for the markets in 2019?",Neutral,Article,Forbes,"Tue, 16 Apr 2019 13:45:00 -0400",
"Canadian Investors Can Light Up A New Cannabis ETF Focused On US Companies",http://feeds.benzinga.com/~r/benzinga/~3/eSahoS1p1VI/canadian-investors-can-light-up-a-new-cannabis-etf-focused-on-us-companies,https://cdn.snapi.dev/images/v1/m/a/marijuana-leaf-694336-1920-7.png,"Horizons ETFs Management (Canada) Inc., the Canadian exchange traded funds issuer behind some of that country's largest cannabis ETFs, is introducing a fund focused entirely on U.S.",Positive,Article,Benzinga,"Tue, 16 Apr 2019 12:23:38 -0400",cannabis
"Comparing The 3 Most Popular Retirement Income Strategies",https://www.forbes.com/sites/jamiehopkins/2019/04/16/comparing-the-3-most-popular-retirement-income-strategies/,https://cdn.snapi.dev/images/v1/0/x/0x600-69.jpg,"Retirement planning isn't just about saving but it is also about income planning, figuring out how you will turn your savings into sustainable cash flow through retirement to meet your goals and needs. Take a look at the three main retirement income strategies to figure out which one works for you.",Positive,Article,Forbes,"Tue, 16 Apr 2019 12:06:00 -0400",
"Singapore Collaborates With Volocopter To Add Air Taxis To Its Skyline",http://feeds.benzinga.com/~r/benzinga/~3/W9z3VVvLukI/singapore-collaborates-with-volocopter-to-add-air-taxis-to-its-skyline,https://cdn.snapi.dev/images/v1/v/o/volo.jpg,"Volocopter, the German autonomous air taxi company, is working with the Singapore authorities to introduce air taxis over the city state's skies, with pilot runs set to be underway this year.",Positive,Article,Benzinga,"Tue, 16 Apr 2019 11:49:13 -0400",
"Zoom raises IPO price range and could now be worth almost $9 billion in debut",https://www.cnbc.com/2019/04/16/zoom-raises-ipo-price-range-and-could-now-be-worth-9-billion-in-debut.html,https://cdn.snapi.dev/images/v1/1/0/105284513-eric-headshot-wide-aug530x298-3.jpg,"Zoom said it plans to sell shares for up to $35 to a piece, an increase from $32, the top end of its previous range.",Positive,Article,CNBC,"Tue, 16 Apr 2019 11:34:00 -0400",
"The Rise Of The Technology Infrastructure Sector In The Municipal Bond Market",https://www.forbes.com/sites/investor/2019/04/16/the-rise-of-the-technology-infrastructure-sector-in-the-municipal-bond-market/,https://cdn.snapi.dev/images/v1/s/o/software20.jpg,"Technology infrastructure is rapidly emerging both as its own sector and credit factor in the municipal bond market. With technology, municipalities and agencies assess and deliver services more efficiently and effectively.",Neutral,Article,Forbes,"Tue, 16 Apr 2019 10:54:00 -0400",
"Batteries, Offshore Wind Lead Clean Energy Cost Cuts As Renewables Continue To Undercut Coal And Gas",https://www.forbes.com/sites/mikescott/2019/04/16/batteries-offshore-wind-lead-clean-energy-cost-cuts-as-renewables-continue-to-undercut-coal-and-gas/,https://cdn.snapi.dev/images/v1/p/t/pt-2944-1807-o.jpg,"The low-carbon transition has taken another significant step forward with the news from BloombergNEF that the Levelized Cost of Energy (LCOE) for lithium-ion batteries has fallen by 35% in the last year, while the LCOE for offshore wind is 24% lower than in 2018.",Positive,Article,Forbes,"Tue, 16 Apr 2019 10:00:00 -0400",
"Homebuilder sentiment inches higher, but affordability is still a problem",https://www.cnbc.com/2019/04/16/homebuilder-sentiment-inches-higher-affordability-a-problem.html,https://cdn.snapi.dev/images/v1/1/0/101295362-457674561530x298.jpg,"Builder confidence rose 1 point to 63 in April on the monthly National Association of Home Builders/Wells Fargo Housing Market Index.",Positive,Article,CNBC,"Tue, 16 Apr 2019 10:00:00 -0400",
"Palomar IPO: What You Need To Know",http://feeds.benzinga.com/~r/benzinga/~3/_W2-SUCw6XQ/palomar-ipo-what-you-need-to-know,https://cdn.snapi.dev/images/v1/e/a/earthquake-1665885-1920.jpg,"Climate change exacerbates the risk of natural disasters. To prepare for these dire scenarios, catastrophe insurer  Palomar Holdings  is turning to the public markets.",Positive,Article,Benzinga,"Tue, 16 Apr 2019 09:26:40 -0400",
"Chatbots Are A Need For Small Businesses",https://www.forbes.com/sites/ilkerkoksal/2019/04/16/chatbots-are-a-need-for-small-businesses/,https://cdn.snapi.dev/images/v1/1/c/1cb.jpg,"Why shouldn’t small businesses have a piece of the chatbot pie?",Neutral,Article,Forbes,"Tue, 16 Apr 2019 09:21:00 -0400",
"Board Of Directors And The Digital Revolution",https://www.forbes.com/sites/betsyatkins/2019/04/16/board-of-directors-and-the-digital-revolution/,https://cdn.snapi.dev/images/v1/c/h/ch7-2.jpg,"Directors of public companies would serve their shareholders well by leaning into change and embracing macro trends. Everyone has heard of AI and ML but the bigger opportunity is harnessing the company’s data to drive “time to insights” of decisions.",Neutral,Article,Forbes,"Tue, 16 Apr 2019 08:55:00 -0400",
"These Are The 3 Most Dangerous Words In Investing",https://www.forbes.com/sites/michaelfoster/2019/04/16/these-are-the-3-most-dangerous-words-in-investing/,https://cdn.snapi.dev/images/v1/e/t/etf6-2.jpg,"There’s a three-word phrase that’s terrifying just about everyone these days. If you take it at face value, it could trick you into making a dangerous mistake with your retirement.",Neutral,Article,Forbes,"Tue, 16 Apr 2019 08:30:00 -0400",
"Zoom Video raises expected IPO pricing range, boosting potential market cap to more than $9 billion",http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/B2Wazq3C5Gk/story.aspx,https://cdn.snapi.dev/images/v1/z/o/zoo9.jpg,"Zoom Video Communications raised the expected range for the pricing of its initial public offering to $33 to $35 a share from $28 to $32 a share.",Positive,Article,"Market Watch","Tue, 16 Apr 2019 08:01:07 -0400",
"Tony Robbins reveals the 3 biggest reasons investors fail",https://www.cnbc.com/2019/04/16/tony-robbins-reveals-the-3-biggest-reasons-investors-fail.html,https://cdn.snapi.dev/images/v1/t/r/tr4-2.jpg,"Throughout his career, Tony Robbins has had the opportunity to interview some of the smartest investors on the planet. And what they tell him over and over is that when it comes to investing, our own brain can be our biggest liability.",Neutral,Article,CNBC,"Tue, 16 Apr 2019 07:00:00 -0400",
"Stocks Edge Up As Oil Slips; Dollar Ticks Higher: Markets Wrap",http://feedproxy.google.com/~r/BusinessRss/~3/ZsuyQc4xbTg/,https://cdn.snapi.dev/images/v1/8/e/8es.jpg,"Global stocks traded modestly higher Tuesday as investors digested corporate results rolling in for clues on the economic outlook. The dollar edged up while Treasuries held steady.",Positive,Article,"Investors Business Daily","Tue, 16 Apr 2019 05:25:05 -0400",
"Huawei says it hasn't talked with Apple about any 5G chip deal — even though CEO Ren is 'open' to it",https://www.cnbc.com/2019/04/16/huawei-no-talks-with-apple-about-selling-it-5g-chips-for-iphones.html,https://cdn.snapi.dev/images/v1/1/0/105768849-1551423107340img-1112530x298-2.jpg,"Ren Zhengfei, founder and CEO of Huawei, told CNBC over the weekend that the company is ""open"" to selling its 5G chips to Apple. But the two companies have not spoken about the subject, another top Huawei boss said Tuesday.",Neutral,Article,CNBC,"Tue, 16 Apr 2019 03:02:00 -0400",CEO
"Uber's Coming Out Party: Personal Mobility Pioneer Or Overpriced Car Service Company?",https://seekingalpha.com/article/4254627-ubers-coming-party-personal-mobility-pioneer-overpriced-car-service-company?source=feed,https://cdn.snapi.dev/images/v1/u/b/ubb2.jpg,"It is the first time that this company, which has been in the news more frequently in the last few years than almost any publicly traded company, has opened its books for investors, journalists and curiosity seekers.",Negative,Article,"Seeking Alpha","Tue, 16 Apr 2019 02:27:53 -0400",
