title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Trump reportedly approved cyber strike to knock out Iranian computers that control missile launches",https://www.cnbc.com/2019/06/22/trump-reportedly-approved-a-cyber-hit-to-take-out-iranian-computers.html,https://cdn.snapi.dev/images/v1/1/0-3/105969931-1560540468589gettyimages-1149894095.jpeg,"President Trump reportedly approved a cyber strike that disabled Iranian computer systems.",Neutral,Article,CNBC,"Sat, 22 Jun 2019 17:21:00 -0400",
"The Fed could cut rates four times over the next 12 months because of low inflation",https://www.cnbc.com/2019/06/22/one-reason-why-the-fed-should-cut-rates-four-times-over-next-year.html,https://cdn.snapi.dev/images/v1/1/0-3/105454800-1537188589720rts1yccs.jpg,"""Trust the market. It wants a lot of rate cuts,"" Bianco Research's James Bianco says.",Neutral,Article,CNBC,"Sat, 22 Jun 2019 17:00:00 -0400",
"Barron's Picks And Pans: Humana, Marriott, Boeing And More",https://www.benzinga.com/media/19/06/13966850/barrons-picks-and-pans-humana-marriott-boeing-and-more,https://cdn.snapi.dev/images/v1/w/h/business-2651346-1920-7.jpg,"This weekend's Barron’s cover story looks at the low-interest rate world. In “How to Navigate a World of Easy Money,” Avi Salzman and Nicholas Jasinski look at how investors are having to adjust.",Neutral,Article,Benzinga,"Sat, 22 Jun 2019 15:38:46 -0400",
"The Week Ahead In Biotech: Conferences, PDUFA Dates, Clinical Trial Readouts And IPOs",https://www.benzinga.com/general/biotech/19/06/13951321/the-week-ahead-in-biotech-conferences-pdufa-dates-clinical-trial-readouts-and-ipos,https://cdn.snapi.dev/images/v1/m/e/medic-563423-1920-366.jpg,"Biotech stocks came made upward moves last week after a rangebound period.",Positive,Article,Benzinga,"Sat, 22 Jun 2019 15:07:43 -0400",
"Bitcoin Has Surpassed $11,000 To Climb 250% From December Low",https://www.forbes.com/sites/cbovaird/2019/06/22/bitcoin-has-surpassed-11000-to-climb-250-from-december-low/,https://cdn.snapi.dev/images/v1/0/x/0x600-302.jpg,"Bitcoin continued to climb today, rising above $11,000. When will the world's largest cryptocurrency by market value reach its next milestone?",Positive,Article,Forbes,"Sat, 22 Jun 2019 13:47:00 -0400",crypto
"Trump says he will discuss Iran tensions at Camp David: 'We want to be proportionate'",https://www.cnbc.com/2019/06/22/trump-on-iran-tensions-we-want-to-be-proportionate.html,https://cdn.snapi.dev/images/v1/1/0-3/105962794-1560353860747gettyimages-1149290774.jpeg,"“We are moving forward with additional sanctions on Iran,” Trump told reporters as he was departing for Camp David.  “They’re going on slowly and in some cases pretty rapidly.”",Neutral,Article,CNBC,"Sat, 22 Jun 2019 11:26:00 -0400",
"$11 Trillion In Bonds Yield Less Than Zero. Does It Matter?",https://www.forbes.com/sites/raulelizalde/2019/06/22/11-trillion-in-bonds-yield-less-than-zero-does-it-matter/,https://cdn.snapi.dev/images/v1/e/t-2/etf27-32.jpg,"A huge amount of government bonds are trading at negative rates, which means that holders expect to lose money, and yet they buy them. But this may not mean much: the level of interest rates seems to bear little influence over the economy.",Neutral,Article,Forbes,"Sat, 22 Jun 2019 08:09:00 -0400",
"Trump On Tariffs: Clueless",https://www.forbes.com/sites/stevehanke/2019/06/22/trump-on-tariffs-clueless/,https://cdn.snapi.dev/images/v1/0/x/0x600-299.jpg,"President Trump doesn’t like U. S. trade deficits.",Negative,Article,Forbes,"Sat, 22 Jun 2019 07:30:00 -0400",
"Howard Marks: This Time It's Different",http://www.gurufocus.com/news/898298/howard-marks-this-time-its-different,https://cdn.snapi.dev/images/v1/n/y/nye2-3.jpg,"In his most recent memo, investor Howard Marks (Trades, Portfolio) touches on a number of reasons why the commonly heard refrain of ""It’s really different this time"" is likely to not hold.",Neutral,Article,GuruFocus,"Sat, 22 Jun 2019 21:23:51 -0400",
"Tom Russo: 2 Lessons I Learned From Warren Buffett",http://www.gurufocus.com/news/898293/tom-russo-2-lessons-i-learned-from-warren-buffett,https://cdn.snapi.dev/images/v1/b/e/berkshire-ponzi-schemejpgquality90stripall-2.jpg,"Tom Russo (Trades, Portfolio) is a Managing Member of Gardner Russo & Gardner and a General Partner of Sempre Vic Partners.",Neutral,Article,GuruFocus,"Sat, 22 Jun 2019 20:59:22 -0400",wbuffett
"Velodyne Lidar hires bankers for an IPO: Business Insider",https://www.reuters.com/article/us-velodynelidar-ipo/velodyne-lidar-hires-bankers-for-an-ipo-business-insider-idUSKCN1TN0S2,https://cdn.snapi.dev/images/v1/m/0/m02d20190622t2i1400534774rlynxnpef5l0rpw640.jpg,"Autonomous vehicle technology company Velodyne Lidar has hired bankers for an initial public offering, Business Insider reported on Saturday, citing sources familiar with the process.",Neutral,Article,Reuters,"Sat, 22 Jun 2019 19:17:11 -0400",
"A Sophisticated Investor's Approach To Climate Change: The Case Of LGIM",https://www.forbes.com/sites/bobeccles/2019/06/22/a-sophisticated-investors-approach-to-climate-change-the-case-of-lgim/,https://cdn.snapi.dev/images/v1/c/l/cli92.jpg,"Legal & General Investment Management's ""Climate Impact Pledge"" is an excellent example of how an investor can address the issue of climate change. It is a combination of carrots and sticks to improve a company's climate performance for the benefit of the company, its investors, and the world.",Neutral,Article,Forbes,"Sat, 22 Jun 2019 15:57:00 -0400",
"Toys ‘R’ Us to open new stores ahead of the holidays",https://nypost.com/2019/06/22/toys-r-us-to-open-new-stores-ahead-of-the-holidays/,https://cdn.snapi.dev/images/v1/t/o/toys-r-us-to-reopen-stores-for-holidays-1jpgquality90stripall.jpg,"The makers of Little Tikes, Bratz dolls and L.O.L. Surprise! toys are signing on as the owners of Toys “R” Us gear up to open new stores in time for the holidays.",Positive,Article,"New York Post","Sat, 22 Jun 2019 14:44:12 -0400",
"Bill Gates on making “one of the greatest mistakes of all time”",https://techcrunch.com/2019/06/22/bill-gates-on-making-one-of-the-greatest-mistakes-of-all-time/,https://cdn.snapi.dev/images/v1/9/f/9f122c2351cb4994a5164a372f148a33jpgw600.jpg,"At a recent event hosted for founders by the venture firm Village Global, one of its most prominent investors, Bill Gates, sat down with Eventbrite cofounder and CEO Julia Hartz to discuss founding a company and the tough decisions necessary at nearly every turn in order to create and sustain a thriving enterprise.",Positive,Article,TechCrunch,"Sat, 22 Jun 2019 13:53:07 -0400",
