title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Weekly mortgage applications stall as rates take a respite",https://www.cnbc.com/2019/07/03/weekly-mortgage-applications-stall-as-rates-take-a-respite.html,https://cdn.snapi.dev/images/v1/1/0-3/105237531-gettyimages-463946614.jpg,"After several weeks of volatility, mortgage rates calmed down, and that offered little incentive for homeowners or buyers to make a move.",Neutral,Article,CNBC,"Wed, 03 Jul 2019 07:00:00 -0400",
"Defensive OPEC alliance has 'no clear endgame' in an era of abundant supply, expert says",https://www.cnbc.com/2019/07/03/opec-alliance-struggling-in-an-era-of-abundant-supply.html,https://cdn.snapi.dev/images/v1/1/0-3/105445466-1536733186196gettyimages-883477548.jpeg,"There's only so much that OPEC and its oil-producing allies can actually do in a world filled with ""factors beyond their control,"" Citi's Global Head of Commodities Research Ed Morse told CNBC.",Neutral,Article,CNBC,"Wed, 03 Jul 2019 06:43:00 -0400",oil
"Oil prices rise after U.S. crude stockpile drop",https://www.reuters.com/article/us-global-oil/oil-prices-rise-after-u-s-crude-stockpile-drop-idUSKCN1TY03B,https://cdn.snapi.dev/images/v1/m/0/m02d20190703t2i1404052177rlynxnpef6202aw640.jpg,"Oil prices rebounded slightly on Wednesday after a steep fall in the previous session as OPEC and its allies' decision to extend output cuts was not enough to counter investors' concerns about the slowing global economy.",Positive,Article,Reuters,"Wed, 03 Jul 2019 05:57:31 -0400",oil
"Commerce Department still considers Huawei blacklisted despite Trump's deal",https://www.cnet.com/news/commerce-department-still-considers-huawei-blacklisted-despite-trumps-deal/,https://cdn.snapi.dev/images/v1/h/u/huawei-moody-4.jpg,"A senior official reportedly asserted that Commerce agents should abide by its ""presumption of denial"" licensing policy in an email.",Negative,Article,CNET,"Wed, 03 Jul 2019 05:45:03 -0400",
"U.S. Yields Hit Lowest Since 2016 As Bonds Advance: Markets Wrap",https://www.investors.com/news/bonds-us-stocks-europe-asia/,https://cdn.snapi.dev/images/v1/e/t/etf36-19.jpg,"Bonds extended gains globally ahead of the U.S. holiday and as investors weighed a run of poor economic data.Stocks in Europe rose.",Neutral,Article,"Investors Business Daily","Wed, 03 Jul 2019 05:34:23 -0400",
"Europe rallies as bond yields plough new lows",https://www.reuters.com/article/us-global-markets/europe-rallies-as-bond-yields-plough-new-lows-idUSKCN1TY043,https://cdn.snapi.dev/images/v1/m/0/m02d20190703t2i1404043019rlynxnpef620w6w640.jpg,"Action on world markets focused on bonds on Wednesday, with a fresh slide in benchmark debt yields on simmering global trade war and recession fears, central bank easing bets and ebbing oil prices.",Positive,Article,Reuters,"Wed, 03 Jul 2019 05:21:38 -0400",
"Pros and Cons of Retirement Income Funds",https://investorplace.com/2019/07/pros-and-cons-of-retirement-income-funds/,https://cdn.snapi.dev/images/v1/r/e/retirementmsn-300x165.jpg,"Retirement Income Funds can be a simple solution to the thorny asset distribution problem. Leave the investment management to the pros.",Neutral,Article,InvestorPlace,"Wed, 03 Jul 2019 05:01:13 -0400",
"10-year Treasury yield drops to lowest level since 2016, dipping further below 2%",https://www.cnbc.com/2019/07/03/us-bonds-treasury-yields-tick-lower-as-investors-monitor-data.html,https://cdn.snapi.dev/images/v1/1/0-3/105936379-1559065037461gettyimages-1145826194.jpeg,"U.S. government debt prices were higher Wednesday morning, amid intensifying concerns about global economic growth.",Negative,Article,CNBC,"Wed, 03 Jul 2019 03:43:00 -0400",
"EU banks worry about dividends as capital demands jump",https://www.cnbc.com/2019/07/03/eu-banks-worry-about-dividends-as-capital-demands-jump.html,https://cdn.snapi.dev/images/v1/1/0-3/104454452-eba-corporate-pic-crop-logo.jpg,"Major European Union banks face a collective shortfall of 135 billion euros ($153 billion) to meet global capital requirements by 2027, meaning they may need use profits to raise their capital by at least 24.4%, the European Banking Authority said.",Negative,Article,CNBC,"Wed, 03 Jul 2019 02:50:00 -0400",dividend
"Dow futures slightly higher amid global growth concerns",https://www.cnbc.com/2019/07/03/stock-market-wall-street-in-focus-as-trade-optimism-fades.html,https://cdn.snapi.dev/images/v1/1/0-3/105942660-1559312502791rtx6w7t8.jpg,"A rally in global stocks following a trade truce between the two world's two largest economies appeared to be rapidly losing steam.",Positive,Article,CNBC,"Wed, 03 Jul 2019 02:37:00 -0400",
"Oil prices steady amid U.S. stockpile drop, OPEC supply cut extension",https://www.reuters.com/article/us-global-oil/oil-prices-steady-amid-u-s-stockpile-drop-opec-supply-cut-extension-idUSKCN1TY03B,https://cdn.snapi.dev/images/v1/m/0/m02d20190703t2i1403916786rlynxnpef6202aw640-2.jpg,"Oil prices were steady on Wednesday after a steep fall in the previous session, supported by extended output cuts by OPEC and its allies despite concerns that a slowing global economy could crimp demand.",Neutral,Article,Reuters,"Wed, 03 Jul 2019 02:17:40 -0400",oil
"Despite Trump’s promised reprieve, Commerce Department tells staff to continue treating Huawei as blacklisted",https://techcrunch.com/2019/07/02/despite-trumps-promised-reprieve-commerce-department-tells-staff-to-continue-treating-huawei-as-blacklisted/,https://cdn.snapi.dev/images/v1/g/e/gettyimages-1075812154jpgw730.jpg,"President Donald Trump recently promised to ease the ban on American companies doing business with Huawei, but the Commerce Department is requiring its staff to treat Huawei as if the blacklist is still in place, reports Reuters.",Negative,Article,TechCrunch,"Wed, 03 Jul 2019 01:53:31 -0400",
