title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Upcoming interest rate showdown a multi-layered drama",https://nypost.com/2019/06/19/upcoming-interest-rate-showdown-a-multi-layered-drama/,https://cdn.snapi.dev/images/v1/j/e/jerome-powelljpgquality90stripall.jpg,"President Trump should be happy about what the Federal Reserve did on Wednesday. He should be mad as hell about what the Fed did on Wednesday.",Negative,Article,"New York Post","Wed, 19 Jun 2019 22:19:05 -0400",
"China to stand firm as trade talks with U.S. restart: state media",https://www.reuters.com/article/us-usa-trade-china-media/china-to-stand-firm-as-trade-talks-with-u-s-restart-state-media-idUSKCN1TL00T,https://cdn.snapi.dev/images/v1/m/0/m02d20190620t2i1399575143rlynxnpef5j00nw640.jpg,"Upcoming trade talks between the leaders of China and the United States are unlikely to immediately resolve major disagreements between the two sides but could start a new phase in negotiations, Chinese state media said on Thursday.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 20:23:14 -0400",
"What changed for the Fed in seven weeks? Trade risks top the list",https://www.reuters.com/article/us-usa-fed-checklist-explainer/what-changed-for-the-fed-in-seven-weeks-trade-risks-top-the-list-idUSKCN1TK33L,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399543600rlynxnpef5i2e4w640.jpg,"On May 1, the Federal Reserve viewed the American economy as having a solid footing and risks to the outlook were muted.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 18:05:26 -0400",
"U.S. bond market's inflation gauges rise as Fed hints at rate cuts",https://www.reuters.com/article/us-usa-bonds-tips/u-s-bond-markets-inflation-gauges-rise-as-fed-hints-at-rate-cuts-idUSKCN1TK327,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399534902rlynxnpef5i2c7w640.jpg,"The U.S. bond market's gauges of investors' inflation views climbed on Wednesday as the Federal Reserve signaled it may lower interest rates later this year to counter slowing global growth and sluggish domestic inflation.",Negative,Article,Reuters,"Wed, 19 Jun 2019 17:34:40 -0400",
"ECB Easing Is About Increasing Inflation, Not Avoiding Recession",http://www.gurufocus.com/news/896946/ecb-easing-is-about-increasing-inflation-not-avoiding-recession,https://cdn.snapi.dev/images/v1/e/u/eur5.jpg,"The Federal Reserve may be holding rates steady for now, but the European Central Bank is signaling an imminent cut.",Negative,Article,GuruFocus,"Wed, 19 Jun 2019 17:00:59 -0400",
"Here's what the stock market liked from the Fed",https://www.cnbc.com/2019/06/19/heres-what-the-stock-market-liked-from-the-fed.html,https://cdn.snapi.dev/images/v1/e/i/ei2823.jpg,"The Fed came very close to promising a rate cut Wednesday, and now markets are focused on a possible July rate cut.",Positive,Article,CNBC,"Wed, 19 Jun 2019 16:35:00 -0400",
"Senior U.S.-China trade negotiators to confer before Trump-Xi G20 meeting",https://www.reuters.com/article/us-usa-trade-china/senior-u-s-china-trade-negotiators-to-confer-before-trump-xi-g20-meeting-idUSKCN1TK0T2,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399429267rlynxnpef5i1kaw640-2.jpg,"Aiming to jumpstart dormant talks, the top U.S. trade negotiator said on Wednesday he will confer with his Chinese counterpart before next week's meeting between President Donald Trump and Chinese President Xi Jinping in Japan as the two countries take another shot at resolving their damaging trade dispute.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 16:06:06 -0400",
"Powell on Trump: 'The law is clear that I have a four- year term and I fully intend to serve it'",https://www.cnbc.com/2019/06/19/powell-on-trump-the-law-is-clear-that-i-have-a-four--year-term-and-fully-intend-to-serve-it.html,https://cdn.snapi.dev/images/v1/1/0-3/105709864-1548879696575gettyimages-1091424006.jpeg,"The Fed chief said that despite reports that Trump was looking to demote or fire him, he doesn't plan on leaving anytime soon.",Neutral,Article,CNBC,"Wed, 19 Jun 2019 14:43:00 -0400",
"No Rate Cut Yet -- Here’s What Investors Need to Know About the June Fed Meeting",https://www.fool.com/investing/2019/06/19/no-rate-cut-yet-heres-what-investors-need-to-know.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/u/r-2/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5292152ffederal-reservejpgw700opresize.jpg,"The Fed didn’t cut interest rates, but there’s a lot more to the story.",Neutral,Article,"The Motley Fool","Wed, 19 Jun 2019 14:38:00 -0400",
"Wall Street climbs after Fed signals potential rate cuts",https://www.reuters.com/article/us-usa-stocks/wall-street-climbs-after-fed-signals-potential-rate-cuts-idUSKCN1TK1I3,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399487050rlynxnpef5i202w640.jpg,"Wall Street rose on Wednesday after the Federal Reserve held interest rates steady, as expected, and signaled potential cuts later this year.",Positive,Article,Reuters,"Wed, 19 Jun 2019 14:22:49 -0400",
"Daily Crunch: A closer look Facebook and Libra",https://techcrunch.com/2019/06/19/daily-crunch-facebook-libra/,https://cdn.snapi.dev/images/v1/z/a/facebook-money-1pngw712.jpg,"The Daily Crunch is TechCrunch’s roundup of our biggest and most important stories.",Neutral,Article,TechCrunch,"Wed, 19 Jun 2019 14:17:04 -0400",
"Federal Reserve Leaves Rates Unchanged; Bullard Dissents",https://www.benzinga.com/news/19/06/13945842/federal-reserve-leaves-rates-unchanged-bullard-dissents,https://cdn.snapi.dev/images/v1/f/e/federal-reserve-14-6.jpg,"In a move that was widely expected, the Federal Reserve opted not to cut interest rates on Wednesday.",Neutral,Article,Benzinga,"Wed, 19 Jun 2019 14:16:32 -0400",
"Traders bet heavy on Fed rate cuts ahead",https://www.reuters.com/article/us-usa-fed-futures/traders-bet-heavy-on-fed-rate-cuts-ahead-idUSKCN1TK2M0,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399490593rlynxnpef5i20vw640.jpg,"Traders of U.S. short-term interest rate futures added to bets that the Federal Reserve will cut interest rates as the year goes on after the Fed ended a two-day policy meeting with a pledge to ""act as appropriate"" to sustain economic health.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 14:15:01 -0400",
"FOMC statement from June 18-19 meeting",https://www.reuters.com/article/us-fed-rates-text/fomc-statement-from-june-18-19-meeting-idUSKCN1TK2LA,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399489854rlynxnpef5i20sw640.jpg,"Following is the full text of the statement released by the Federal Reserve's Federal Open Market Committee on Wednesday following a two-day meeting.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 14:10:47 -0400",
"Fed lowers its inflation expectations for 2019, keeps growth outlook the same",https://www.cnbc.com/2019/06/19/fed-lowers-its-inflation-expectations-for-2019-keeps-growth-outlook-the-same.html,https://cdn.snapi.dev/images/v1/1/0-3/104478266-gettyimages-94963374.jpg,"The central bank now expects the headline inflation to grow at a slower pace at 1.5%, versus the 1.8% predicted in March.",Positive,Article,CNBC,"Wed, 19 Jun 2019 14:08:00 -0400",
"Fed holds rates steady, signals cuts possible later this year",https://www.reuters.com/article/us-usa-fed-kudlow/fed-holds-rates-steady-signals-cuts-possible-later-this-year-idUSKCN1TJ24A,https://cdn.snapi.dev/images/v1/r/d/rd23.jpg,"The U.S. Federal Reserve held interest rates steady on Wednesday but signaled possible rate cuts of as much as half a percentage point over the remainder of this year, as it responded to increased economic uncertainty and a drop in expected inflation.",Positive,Article,Reuters,"Wed, 19 Jun 2019 14:04:37 -0400",
