title,news_url,image_url,text,sentiment,type,source_name,date,topics
"ITF 2019 – Effecting Sustainable Transportation In The Age Of Decarbonization",http://feeds.benzinga.com/~r/benzinga/~3/s5gd36TGOZI/itf-2019-effecting-sustainable-transportation-in-the-age-of-decarbonization,https://cdn.snapi.dev/images/v1/w/i/windmill-1330517-1920-1.jpg,"At the ministerial meeting of International Transport Forum member countries, Rachel Kyte, the CEO of Sustainable Energy for All, addressed the roundtable gathering of transport ministers about the need for countries to work towards decarbonizing transport corridors through regulations and be an impetus for a transition towards sustainable forms of mobility.",Neutral,Article,Benzinga,"Tue, 28 May 2019 10:28:53 -0400",
"Stock Market Rallies, As These 2 Dow Jones Stocks Outperform",https://www.investors.com/market-trend/stock-market-today/stock-market-rally-dow-jones-stocks-visa-microsoft-advance/,https://cdn.snapi.dev/images/v1/e/t/etf29-22.jpg,"The major stock indexes were broadly higher in morning trade Tuesday. Dow Jones stocks Visa and Microsoft were among the top performers.",Positive,Article,"Investors Business Daily","Tue, 28 May 2019 10:12:58 -0400",
"Home Price Increases at 7-Year Low",http://feedproxy.google.com/~r/typepad/RyNm/~3/bE3h7eIbo6A/,https://cdn.snapi.dev/images/v1/h/o/home82.jpg,"U.S. home prices are still rising, but the pace of growth has slowed again according to the S&P CoreLogic Case-Shiller national home price index (not seasonally adjusted) for March released Tuesday.",Neutral,Article,"24/7 Wall Street","Tue, 28 May 2019 09:55:55 -0400",
"Defensive Mode: Caution Still The Watchword With Costco, Uber Earnings Later This Week",http://feeds.benzinga.com/~r/benzinga/~3/CQ2pCDI6io0/defensive-mode-caution-still-the-watchword-with-costco-uber-earnings-later-this-week,https://cdn.snapi.dev/images/v1/c/0/stock-exchange-1376107-960-720-127.jpeg,"After a long holiday weekend watching auto racing, hosting and attending barbecues, and enjoying the late spring weather, investors regroup today to a stock market that’s played defense for weeks and feels exhausted as summer begins.",Neutral,Article,Benzinga,"Tue, 28 May 2019 09:52:27 -0400",earnings
"Market Outlook: Avoid Small Cap Growth",https://www.forbes.com/sites/greatspeculations/2019/05/28/market-outlook-avoid-small-cap-growth/,https://cdn.snapi.dev/images/v1/s/t/stm54.jpg,"Investors need diligence more than ever to help them avoid stocks with misleading growth.",Positive,Article,Forbes,"Tue, 28 May 2019 09:26:00 -0400",
"Finding The Best Bets In An Uncertain Market",http://feeds.benzinga.com/~r/benzinga/~3/g69rvO96CJ8/finding-the-best-bets-in-an-uncertain-market,https://cdn.snapi.dev/images/v1/p/e/pexels-photo-2315032.jpeg,"The first few weeks of May have revealed that uncertainty still holds sway over the broad market.",Positive,Article,Benzinga,"Tue, 28 May 2019 09:15:55 -0400",
"Billionaire hedge fund manager Paul Tudor Jones joins pledge to give away half his fortune",https://www.cnbc.com/2019/05/28/billionaire-hedge-fund-manager-paul-tudor-jones-joins-giving-pledge.html,https://cdn.snapi.dev/images/v1/1/0-2/105268152-img-7682.jpg,"Hedge-fund manager Paul Tudor Jones has joined Warren Buffett's pledge to give more than half of his wealth away to charity.",Positive,Article,CNBC,"Tue, 28 May 2019 09:15:00 -0400",
"Wall Street edges higher at open as trade worries linger",http://feeds.reuters.com/~r/reuters/businessNews/~3/XTAencs1nww/wall-st-set-for-muted-open-as-trade-worries-persist-idUSKCN1SY15F,https://cdn.snapi.dev/images/v1/m/0/m02d20190528t2i1391799123rlynxnpef4r0r7w640.jpg,"Wall Street was set for a subdued open on Tuesday after an extended weekend, as investors remained on edge after President Donald Trump signaled that the United States and China were far from a trade deal.",Positive,Article,Reuters,"Tue, 28 May 2019 09:13:40 -0400",
"Home price gains weaken yet again in March: S&P Case-Shiller index",https://www.cnbc.com/2019/05/28/home-price-gains-weaken-yet-again-in-march-sp-case-shiller-index.html,https://cdn.snapi.dev/images/v1/1/0-2/103491678-gettyimages-74177495.jpg,"National home prices rose 3.7% annually in March, down from 3.9% in February, according to the S&P CoreLogic Case-Shiller home price index.",Negative,Article,CNBC,"Tue, 28 May 2019 09:00:00 -0400",
"The Best Stocks Have a Tendency to Keep Rising",https://www.investopedia.com/the-best-stocks-have-a-tendency-to-keep-rising-4688663,https://cdn.snapi.dev/images/v1/e/t/etf39-12.jpg,"If we own the most resilient stocks in the marketplace, we can stop worrying, turn off the noise and focus on data.",Positive,Article,Investopedia,"Tue, 28 May 2019 08:58:05 -0400",
