title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Private Equity Firms Acquire ONroute Travel Plazas",https://www.benzinga.com/news/19/06/13923801/private-equity-firms-acquire-onroute-travel-plazas,https://cdn.snapi.dev/images/v1/h/i/high-bay-408222-1920-16.jpg,"Two private equity firms have acquired ONroute, a chain of travel centers along Ontario's busiest highways.",Positive,Article,Benzinga,"Fri, 14 Jun 2019 14:48:01 -0400",manda
"Stocks edge lower, gold gains on slowdown, geopolitical fears",https://www.reuters.com/article/us-global-markets/stocks-edge-lower-gold-gains-on-slowdown-geopolitical-fears-idUSKCN1TF03P,https://cdn.snapi.dev/images/v1/m/0/m02d20190614t2i1397893220rlynxnpef5d1vsw640.jpg,"Equity markets struggled and safe-haven assets like gold were in demand on Friday as weak Chinese data stoked investor anxieties over a global growth slowdown and fears of a U.S.-Iran confrontation added to geopolitical uncertainty.",Negative,Article,Reuters,"Fri, 14 Jun 2019 13:57:07 -0400",
"Bitcoin Prices Gain As Positive Developments Attract Investors",https://www.forbes.com/sites/cbovaird/2019/06/14/bitcoin-prices-gain-as-positive-developments-attract-investors/,https://cdn.snapi.dev/images/v1/0/x/0x600-260.jpg,"Bitcoin climbed more than 12% since Sunday, pushing higher as the digital currency markets continue to mature. Where will this innovative asset go next?",Positive,Article,Forbes,"Fri, 14 Jun 2019 13:51:00 -0400",
"E3 2019: Xbox, PlayStation still rule, but streaming is a game-changer",https://www.cnet.com/news/e3-2019-xbox-playstation-still-rule-but-streaming-is-a-game-changer/,https://cdn.snapi.dev/images/v1/g/b/e3-2019-5157.jpg,"The world's largest video game conference was as full of games and celebrities as it's always been, but it's clear that streaming tech like Google's Stadia became the talk of the show.",Positive,Article,CNET,"Fri, 14 Jun 2019 13:46:05 -0400",product
"Paul Tudor Jones: Gold Is Going Up Because of the Trade War",http://www.gurufocus.com/news/894437/paul-tudor-jones-gold-is-going-up-because-of-the-trade-war,https://cdn.snapi.dev/images/v1/g/o/gold19-3.jpg,"Paul Tudor Jones (Trades, Portfolio) is a hedge fund manager known for ability to read macro-signals in the market.",Positive,Article,GuruFocus,"Fri, 14 Jun 2019 13:38:43 -0400",
"Goldman CEO David Solomon to DJ at Tomorrowland music festival",https://nypost.com/2019/06/14/goldman-ceo-david-solomon-to-dj-at-tomorrowland-music-festival/,https://cdn.snapi.dev/images/v1/v/5/190614-david-solomon-djjpgquality90stripall.jpg,"Goldman Sachs honcho David Solomon has scored a slot to DJ at Tomorrowland — a decadent European dance-music festival known for its undulating throngs of naked, sweaty, drug-fueled revelers.",Positive,Article,"New York Post","Fri, 14 Jun 2019 13:35:12 -0400",
"Retail Sales Increase In May; E-Commerce A Highlight",https://www.benzinga.com/news/19/06/13922523/retail-sales-increase-in-may-e-commerce-a-highlight,https://cdn.snapi.dev/images/v1/s/h/shop-2607121-1920-7.jpg,"Americans opened their wallets in May, giving the economy a boost.",Positive,Article,Benzinga,"Fri, 14 Jun 2019 13:25:40 -0400",
"Serena Williams returns to Forbes' list of the highest-paid athletes (she's still the only woman)",https://www.cnbc.com/2019/06/14/serena-williams-returns-to-forbes-list-of-the-highest-paid-athletes.html,https://cdn.snapi.dev/images/v1/1/0-2/105948429-1559662171944gettyimages-995363656.jpeg,"Williams outearned Patriots quarterback Tom Brady.",Positive,Article,CNBC,"Fri, 14 Jun 2019 13:15:00 -0400",
"All eyes on Fed as stock market pines for rate cut",https://www.reuters.com/article/us-usa-stocks-weekahead/all-eyes-on-fed-as-stock-market-pines-for-rate-cut-idUSKCN1TF28M,https://cdn.snapi.dev/images/v1/m/0/m02d20190614t2i1397867977rlynxnpef5d1qaw640.jpg,"The Federal Open Market Committee meeting next week is shaping up as a pivotal one for Wall Street, with stocks primed for a selloff should the Fed fail to take an even more dovish tilt after policymakers raised expectations for a rate cut in recent weeks.",Neutral,Article,Reuters,"Fri, 14 Jun 2019 13:12:23 -0400",
"Rivian and ‘Free Solo’ star Alex Honnold team up to build solar microgrid with used EV batteries",https://techcrunch.com/2019/06/14/rivian-and-free-solo-star-alex-honnold-team-up-to-build-solar-microgrid-with-used-ev-batteries/,https://cdn.snapi.dev/images/v1/r/i/rivianbatteries-v2-jpgw640.jpg,"Rivian, the once secretive company that made its public debut in November with an electric pickup truck and SUV, plans to give its batteries a second life and put them to work in a solar microgrid project in Puerto Rico.",Positive,Article,TechCrunch,"Fri, 14 Jun 2019 12:59:59 -0400",
