title,news_url,image_url,text,sentiment,type,source_name,date,topics
"This Hedge Fund Is Up 74% and 35% Per Annum Since Inception",http://www.gurufocus.com/news/897254/this-hedge-fund-is-up-74-and-35-per-annum-since-inception-,https://cdn.snapi.dev/images/v1/1/5/15rega.jpg,"The fund has produced an annualized return of 34.5% for investors with a maximum drawdown of nearly 69%.",Positive,Article,GuruFocus,"Thu, 20 Jun 2019 13:04:54 -0400",
"Glowforge partners with WeWork to install 3D printers at co-working locations",https://www.geekwire.com/2019/glowforge-partners-wework-install-3d-printers-co-working-locations/,https://cdn.snapi.dev/images/v1/p/l/plus-closed-left-768x418.jpg,"Seattle startup Glowforge today announced a partnership with WeWork to place its 3D laser printer at co-working spaces across the world.",Neutral,Article,GeekWire,"Thu, 20 Jun 2019 12:52:53 -0400",
"Dow trades off session high after Trump says 'you'll soon find out' on possible Iran strike",https://www.marketwatch.com/story/dow-trades-off-session-high-after-trump-says-youll-soon-find-out-on-possible-iran-strike-2019-06-20,https://cdn.snapi.dev/images/v1/1/4/14dowt.jpg,"The Dow Jones Industrial average retreated from its best levels on Thursday.",Neutral,Article,"Market Watch","Thu, 20 Jun 2019 12:38:00 -0400",
"Feast On Income With A New ETF Of ETFs",https://www.benzinga.com/trading-ideas/long-ideas/19/06/13947937/feast-on-income-with-a-new-etf-of-etfs,https://cdn.snapi.dev/images/v1/f/g/financial-2860753-1920-1.jpg,"Tuttle Tactical Management is getting back into the exchange traded funds game with a new ETF of ETFs designed to deliver high levels of income.",Neutral,Article,Benzinga,"Thu, 20 Jun 2019 11:21:23 -0400",
"Chart analysts see more gains ahead for stocks after breakout to new all-time high",https://www.cnbc.com/2019/06/20/chart-analysts-see-more-gains-ahead-for-stocks-after-breakout-to-new-all-time-high.html,https://cdn.snapi.dev/images/v1/1/0-3/105950652-1559749786750rtx6y209.jpg,"For doubters thinking the rally is just a last gasp of the decade-long bull market, chart analysts are here to prove them wrong.",Positive,Article,CNBC,"Thu, 20 Jun 2019 11:18:00 -0400",
"Crude Oil Prices Spike After This Wave Of Escalating Attacks",https://www.investors.com/news/crude-oil-prices-spike-iran-drone-tanker-attack-suspected/,https://cdn.snapi.dev/images/v1/8/9/89cru.jpg,"Oil prices jumped Thursday as geopolitical risks reach levels not seen since the 2003 Iraq War, following a string of recent attacks in the Mideast.",Positive,Article,"Investors Business Daily","Thu, 20 Jun 2019 10:54:32 -0400",oil
"Natural-gas prices decline after a larger-than-expected weekly climb in U.S. supplies",https://www.marketwatch.com/story/natural-gas-prices-decline-after-a-larger-than-expected-weekly-climb-in-us-supplies-2019-06-20,https://cdn.snapi.dev/images/v1/7/n/7natu.jpg,"The U.S. Energy Information Administration reported Thursday that domestic supplies of natural gas rose by 115 billion cubic feet for the week ended June 14. The average forecast of analysts polled by S&P Global Platts had called for an increase of 104 billion cubic feet.",Neutral,Article,"Market Watch","Thu, 20 Jun 2019 10:42:23 -0400",
"Thai company with similar ticker to Slack is attracting unusually high volume Thursday",https://www.marketwatch.com/story/thai-company-with-similar-ticker-to-slack-is-attracting-unusually-high-volume-thursday-2019-06-20,https://cdn.snapi.dev/images/v1/d/i/software15.jpg,"Call it a case of mistaken identity.",Neutral,Article,"Market Watch","Thu, 20 Jun 2019 10:36:25 -0400",
"With Psychedelics Access Expanding, Is A Cannabis-Like Market On The Horizon?",https://www.benzinga.com/markets/cannabis/19/06/13937978/with-psychedelics-access-expanding-is-a-cannabis-like-market-on-the-horizon,https://cdn.snapi.dev/images/v1/8/0/800px-dried-cubensis.jpg,"A flurry of activity in recent months has propelled psilocybin and other psychedelic drugs into the headlines.",Neutral,Article,Benzinga,"Thu, 20 Jun 2019 10:17:26 -0400",cannabis
"Falling mortgage rates may already be lifting home prices",https://www.cnbc.com/2019/06/20/falling-mortgage-rates-may-already-be-lifting-home-prices.html,https://cdn.snapi.dev/images/v1/1/0-3/103551788-gettyimages-486089005.jpg,"Mortgage rates have been falling steadily since the last week of April, and that may be reigniting home price appreciation. The lower the rate, the more purchasing power buyers have.",Positive,Article,CNBC,"Thu, 20 Jun 2019 10:14:00 -0400",
