title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Apple supplier Foxconn said to plan management overhaul as its chairman seeks Taiwan presidency",https://www.cnbc.com/2019/06/07/foxconn-said-to-plan-overhaul-as-terry-gou-seeks-taiwan-presidency.html,https://cdn.snapi.dev/images/v1/k/n/104859991-foxconn-factory.jpg,"Apple supplier Foxconn is planning to overhaul its management structure to get more senior executives involved in the running of its daily operations, a person with direct knowledge of the matter told Reuters.",Positive,Article,CNBC,"Thu, 06 Jun 2019 21:38:00 -0400",
"Asia shares dazed by trade uncertainty, U.S. jobs risks",https://www.reuters.com/article/us-global-markets/asia-shares-dazed-by-trade-uncertainty-u-s-jobs-risks-idUSKCN1T8010,https://cdn.snapi.dev/images/v1/m/0/m02d20190607t2i1395176629rlynxnpef56016w640.jpg,"Asian share markets dithered on Friday as investors waited for concrete signs of progress in the U.S.-Mexican trade standoff, while bracing for a U.S. jobs report that could sway the course of interest rates there.",Negative,Article,Reuters,"Thu, 06 Jun 2019 20:40:17 -0400",
"Trump tariffs could sink Mexican peso to lowest point this year: analysts",https://www.reuters.com/article/us-usa-trade-mexico-currency/trump-tariffs-could-sink-mexican-peso-to-lowest-point-this-year-analysts-idUSKCN1T72V7,https://cdn.snapi.dev/images/v1/m/0/m02d20190606t2i1395131501rlynxnpef551vbw640.jpg,"The Mexican peso  could sink next week to its lowest point of the year if U.S. President Donald Trump follows through on his threat to slap Mexican imports with tariffs, according to a Reuters poll of analysts and traders.",Negative,Article,Reuters,"Thu, 06 Jun 2019 17:35:16 -0400",
"Pimco exec: The Fed may cut rates by July if trade wars continue",https://www.cnbc.com/2019/06/06/pimco-exec-the-fed-may-cut-rates-by-july-if-trade-wars-continue.html,https://cdn.snapi.dev/images/v1/1/0-2/104072794-rtsryca.jpg,"""I think the Fed could cut as soon as July and I think that they'll go 50 basis points,"" says Mark Kiesel Pimco's chief investment officer of global credit.",Neutral,Article,CNBC,"Thu, 06 Jun 2019 17:07:00 -0400",
"Mexico offers to send national guard to southern border to stem migration: sources",https://www.reuters.com/article/us-usa-trade-mexico-nationalguard/mexico-offers-to-send-national-guard-to-southern-border-to-stem-migration-sources-idUSKCN1T72NY,https://cdn.snapi.dev/images/v1/m/0/m02d20190606t2i1395127861rlynxnpef551qcw640.jpg,"In talks with the United States, Mexico has offered to send up to 6,000 members of its national guard to secure its southern border with Guatemala in order to contain migrant flows, according to two people with knowledge of the matter.",Positive,Article,Reuters,"Thu, 06 Jun 2019 17:04:10 -0400",
"White House stands firm on Monday deadline for Mexico tariffs: spokeswoman",https://www.reuters.com/article/us-usa-trade-mexico-deadline/white-house-stands-firm-on-monday-deadline-for-mexico-tariffs-spokeswoman-idUSKCN1T72S0,https://cdn.snapi.dev/images/v1/m/0/m02d20190606t2i1395127854rlynxnpef551tow640.jpg,"The White House is standing firm on its position that Mexico must make take significant new steps to halt the surge of Central American migrants by Monday, or face tariffs on its exports to the United States, spokeswoman Sarah Sanders said on Thursday.",Negative,Article,Reuters,"Thu, 06 Jun 2019 17:00:04 -0400",
"White House says it is still moving forward with Mexico tariffs as talks continue",https://www.cnbc.com/2019/06/06/white-house-position-has-not-changed-on-mexico-tariffs.html,https://cdn.snapi.dev/images/v1/1/0-2/105953424-1559850562333gettyimages-1136300157.jpeg,"""Position has not changed, and we are still moving forward with tariffs at this time,"" White House press secretary Sarah Huckabee Sanders said in a statement.",Positive,Article,CNBC,"Thu, 06 Jun 2019 16:40:00 -0400",
"US-Mexico tariff talks to resume at 5:30 pm ET at State Department after ‘very good discussion’",https://www.cnbc.com/2019/06/06/us-mexico-tariff-talks-to-resume-at-530-pm-et-at-state-department-after-very-good-discussion.html,https://cdn.snapi.dev/images/v1/1/0-2/105951106-1559764526439gettyimages-1148240314.jpeg,"Talks between U.S. and Mexican officials, which began Wednesday and resumed earlier Thursday, were poised to continue at 5:30 p.m. ET at the State Department, according to a key Mexican government negotiator.",Neutral,Article,CNBC,"Thu, 06 Jun 2019 15:47:00 -0400",
"Huawei CFO's extradition hearing to begin January 2020: media",https://www.reuters.com/article/us-huawei-tech-usa-canada/huawei-cfos-extradition-hearing-to-begin-january-2020-media-idUSKCN1T72N8,https://cdn.snapi.dev/images/v1/h/u/huae2-2.jpg,"Lawyers for Huawei Chief Financial Officer Meng Wanzhou will bring a motion to challenge her extradition to the United States in January 2020, the company said in a statement on Thursday after the legal team appeared in a Canadian court to set future court dates.",Negative,Article,Reuters,"Thu, 06 Jun 2019 15:44:23 -0400",CFO
"Dow Jones Goes For Fourth Straight Win As Stocks Make Bullish Moves",https://www.investors.com/market-trend/stock-market-today/dow-jones-goes-for-fourth-win-stocks-make-bullish-moves/,https://cdn.snapi.dev/images/v1/e/t/etf36-14.jpg,"Key indexes neared session highs amid reports that President Trump's Mexico tariffs may be delayed. The Dow Jones is on track for a fourth straight advance.",Positive,Article,"Investors Business Daily","Thu, 06 Jun 2019 15:10:28 -0400",
