title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Shortening Charging Cycles Of Electric Vehicles Is Key To Increasing Adoption",https://www.benzinga.com/news/19/06/13935947/shortening-charging-cycles-of-electric-vehicles-is-key-to-increasing-adoption,https://cdn.snapi.dev/images/v1/c/h/charging-station-3325418-1920-0.jpg,"Though the electric vehicle (EV) segment has seen a steady gain in adoption numbers over the last decade, there are a few elementary issues that the industry needs to confront before it looks to take on its bigger adversary – internal combustion engine (ICE) vehicles.",Neutral,Article,Benzinga,"Tue, 18 Jun 2019 10:35:49 -0400",
"Weak Debut For Ship Lessor CSSC Shipping On Hong Kong's Stock Exchange",https://www.benzinga.com/news/19/06/13934104/weak-debut-for-ship-lessor-cssc-shipping-on-hong-kongs-stock-exchange,https://cdn.snapi.dev/images/v1/h/o/hong-kong-864884-1920-5.jpg,"Shipyard-affiliated leasing company CSSC (Hong Kong) Shipping debuted on the Hong Kong Stock Exchange (HKEX: 3877) yesterday morning at a price of HK$1.34 (US$0.17) raising HK$1,975 million (US$255 million).",Neutral,Article,Benzinga,"Tue, 18 Jun 2019 10:28:53 -0400",
"ECB Hints for More Stimulus",http://www.zacks.com/stock/news/431141/ecb-hints-for-more-stimulus,https://cdn.snapi.dev/images/v1/e/c/ecb82.jpg,"Working off their highest closes since the first week of May, U.S. market indexes are ramping up yet again in today’s pre-market, giving hope they may finish this Friday up for the third week in a row.",Neutral,Article,"Zacks Investment Research","Tue, 18 Jun 2019 10:26:00 -0400",
"How The Fed Could Upset The Dow Jones Index On Wednesday",https://www.investors.com/news/economy/how-fed-dot-plot-could-upset-dow-jones-wednesday/,https://cdn.snapi.dev/images/v1/f/e/fed44.jpg,"Wall Street expects three quarter-point rate cuts by the end of the year. If the Fed keeps a neutral policy bias on Wednesday, the Dow Jones may take a hit.",Neutral,Article,"Investors Business Daily","Tue, 18 Jun 2019 10:17:32 -0400",
"Loonie little changed, pares earlier drop as oil price rallies",https://www.reuters.com/article/us-canada-forex/loonie-little-changed-pares-earlier-drop-as-oil-price-rallies-idUSKCN1TJ1SM,https://cdn.snapi.dev/images/v1/m/0/m02d20190618t2i1399066038rlynxnpef5h18lw640.jpg,"The Canadian dollar was little changed on Tuesday, paring earlier losses after slipping to a two-week low against the greenback, as a rally in oil prices offset domestic data showing an unexpected drop in April manufacturing sales.",Neutral,Article,Reuters,"Tue, 18 Jun 2019 10:07:07 -0400",oil
"Charitable giving dropped last year in the wake of the new tax law",https://www.cnbc.com/2019/06/18/charitable-giving-dropped-last-year-in-the-wake-of-the-new-tax-law.html,https://cdn.snapi.dev/images/v1/1/0-2/101762816-465426619.jpg,"Charitable giving by individuals America fell 1.1% to $292 billion in 2018 from 2017, according to Giving USA.",Negative,Article,CNBC,"Tue, 18 Jun 2019 10:00:00 -0400",
"Dow surges 350 points as Trump tweets of 'extended meeting' with President Xi on trade",https://www.marketwatch.com/story/dow-surges-350-points-as-trump-tweets-of-extended-meeting-with-president-xi-on-trade-2019-06-18,https://cdn.snapi.dev/images/v1/d/j/dji29.jpg,"U.S. stocks took a fresh leg higher Tuesday morning after President Donald tweeted that he had a productive call| with Chinese President Xi Jinping related to tariffs. ""Had a very good telephone conversation with President Xi of China.",Positive,Article,"Market Watch","Tue, 18 Jun 2019 09:53:56 -0400",
"Wall St. opens at six-week high on hopes of dovish Fed",https://www.reuters.com/article/us-usa-stocks/wall-st-opens-at-six-week-high-on-hopes-of-dovish-fed-idUSKCN1TJ1MC,https://cdn.snapi.dev/images/v1/m/0/m02d20190618t2i1399049105rlynxnpef5h14dw640-2.jpg,"U.S. stocks opened at their highest level in six-weeks on Tuesday, with Nasdaq leading the charge, as dovish calls from the European Central Bank raised expectations of a similar accommodative stance from the Federal Reserve.",Positive,Article,Reuters,"Tue, 18 Jun 2019 09:47:59 -0400",
"Dow jumps 270 points in early action as Draghi comments spark fresh hope for Fed rate cuts",https://www.marketwatch.com/story/dow-jumps-270-points-in-early-action-as-draghi-comments-spark-fresh-hope-for-fed-rate-cuts-2019-06-18,https://cdn.snapi.dev/images/v1/e/t/etf13-36.jpg,"U.S. stocks on Tuesday climbed, extending Monday's gains, as investors awaited the start of the Federal Reserve's two-day policy meeting, set to kick off later Tuesday morning.",Positive,Article,"Market Watch","Tue, 18 Jun 2019 09:40:59 -0400",
"Exclusive: U.S. seen open to 'enforceable mechanism' to end aircraft subsidy spat",https://www.reuters.com/article/us-trade-aircraft-exclusive/exclusive-u-s-seen-open-to-enforceable-mechanism-to-end-aircraft-subsidy-spat-idUSKCN1TJ1PE,https://cdn.snapi.dev/images/v1/m/0/m02d20190618t2i1399058696rlynxnpef5h16ow640.jpg,"The United States is expected to be open to negotiations on an ""enforceable mechanism"" that could allow European planemaker Airbus to receive government funding on commercial terms and ease the risk of tit-for-tat sanctions, two U.S. sources said.",Neutral,Article,Reuters,"Tue, 18 Jun 2019 09:38:32 -0400",
"Fed Rate Cut: It's Not What You Think",https://www.forbes.com/sites/robisbitts2/2019/06/18/fed-rate-cut-its-not-what-you-think/,https://cdn.snapi.dev/images/v1/r/a/ratecut.jpeg,"The Fed is unlikely to cut rates once and leave it be. Like roaches, there is rarely just one.",Neutral,Article,Forbes,"Tue, 18 Jun 2019 09:00:00 -0400",
