title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Popularity of U.S. Medical-Use Markets Far Outpaces Federal Policies",https://www.benzinga.com/markets/cannabis/19/07/14106564/popularity-of-u-s-medical-use-markets-far-outpaces-federal-policies,https://cdn.snapi.dev/images/v1/t/u/green-1648353-1920-24.jpg,"By J.J. McCoy, New Frontier Data Senior Managing Editor Having last week reviewed the market saturation rates among legalized medical-use states, recent news of unexpected success for Oklahoma's medical-use program led New Frontier Data to revisit patients' reported motives and experiences with it.",Positive,Article,Benzinga,"Mon, 22 Jul 2019 10:07:07 -0400",
"U.S. stocks open slightly higher as Dow faces earnings season's busiest week",https://www.marketwatch.com/story/us-stocks-open-slightly-higher-as-dow-faces-earnings-seasons-busiest-week-2019-07-22,https://cdn.snapi.dev/images/v1/w/a/wall-street-264381-1920-47.jpg,"U.S. stock indexes on Monday kicked off the week with slight gains as investors prepped for a barrage of earnings, including a third of the S&P 500 index and the Dow Jones Industrial Average.",Positive,Article,"Market Watch","Mon, 22 Jul 2019 09:35:05 -0400",earnings
"Overheated Markets Set Up for an Opportunistic Pullback",https://www.investopedia.com/overheated-markets-set-up-for-an-opportunistic-pullback-4693679,https://cdn.snapi.dev/images/v1/1/1/1122s-2.jpg,"While the data indicates that big money buying is taking a pause, that pause will likely bring buying opportunities.",Positive,Article,Investopedia,"Mon, 22 Jul 2019 09:27:41 -0400",
"The Quantum State Of Stock Market Returns",https://www.forbes.com/sites/forbesfinancecouncil/2019/07/22/the-quantum-state-of-stock-market-returns/,https://cdn.snapi.dev/images/v1/q/f/a-14-1-500x500.jpg,"Investing, Schrödinger’s catand the wave function that describes the state of quantum particles are all governed by probabilities of outcomes. Accepting this simple truth is liberating and will allow you to improve your odds of success systematically.",Positive,Article,Forbes,"Mon, 22 Jul 2019 09:00:00 -0400",
"Oil prices rise more than 1% after Iran seizes British tanker",https://www.reuters.com/article/us-global-oil/oil-prices-rise-more-than-1-after-iran-seizes-british-tanker-idUSKCN1UH01L,https://cdn.snapi.dev/images/v1/k/m/m02d20190722t2i1410543942rlynxnpef6l00ww640.jpg,"Oil prices rose on Monday on concerns that Iran's seizure of a British tanker last week may lead to supply disruptions in the energy-rich Gulf.",Positive,Article,Reuters,"Mon, 22 Jul 2019 08:38:57 -0400",oil
"11 Reasons The Fed Should Lower Interest Rates",https://www.forbes.com/sites/chuckjones/2019/07/22/11-reasons-the-fed-should-lower-interest-rates/,https://cdn.snapi.dev/images/v1/1/n/0x600.jpg,"The markets are expecting the Federal Reserve to cut its target interest rate on July 31 by 25 or 50 basis points. There are at least 11 economic signals why they should.",Neutral,Article,Forbes,"Mon, 22 Jul 2019 08:27:09 -0400",
"Ray Dalio, who just made a big gold recommendation, is missing the 2019 market comeback",https://www.cnbc.com/2019/07/22/ray-dalio-who-just-recommended-gold-missed-the-2019-comeback.html,https://cdn.snapi.dev/images/v1/1/0-3/103936287-20160913-8183-2234.jpg,"Bridgewater Associates's flagship fund reportedly posted one of its worst first-half performances in two decades.",Neutral,Article,CNBC,"Mon, 22 Jul 2019 07:48:00 -0400",
"Stocks struggle, oil jumps on Middle East tensions",https://www.reuters.com/article/us-global-markets/stocks-struggle-oil-jumps-on-middle-east-tensions-idUSKCN1UH017,https://cdn.snapi.dev/images/v1/8/1/m02d20190722t2i1410663260rlynxnpef6l0obw640.jpg,"European stocks lingered on Monday, hamstrung by dialled-down expectations for a larger U.S. rate cut this month, while escalating tensions in the Middle East boosted oil prices and rising fears for a no-deal Brexit haunted the pound.",Negative,Article,Reuters,"Mon, 22 Jul 2019 07:47:35 -0400",oil
"Investors keep buying glamorous growth stocks in a bet they are a 'sure thing'",https://www.cnbc.com/2019/07/22/santoli-investors-keep-buying-momentum-stocks-in-a-bet-they-are-a-sure-thing.html,https://cdn.snapi.dev/images/v1/n/3/106006431-1562578426334gettyimages-452926200.jpeg,"Mike Santoli breaks down the aggressive buying of ""sure things"" and shunning of cyclical and policy risk.",Positive,Article,CNBC,"Mon, 22 Jul 2019 06:41:00 -0400",
"Europe stocks gain; oil jumps on Middle East tensions",https://www.reuters.com/article/us-global-markets/europe-stocks-gain-oil-jumps-on-middle-east-tensions-idUSKCN1UH017,https://cdn.snapi.dev/images/v1/d/e/m02d20190722t2i1410663260rlynxnpef6l0obw640.jpg,"European stocks struggled higher on Monday, shrugging off dialed-down expectations for a big U.S. rate cut this month, while escalating tensions in the Middle East boosted safe-haven assets and oil prices.",Positive,Article,Reuters,"Mon, 22 Jul 2019 05:24:40 -0400",oil
"Fire forces Philadelphia Energy Solutions to file for bankruptcy again",https://www.reuters.com/article/us-pes-bankruptcy/fire-forces-philadelphia-energy-solutions-to-file-for-bankruptcy-again-idUSKCN1UH0O9,https://cdn.snapi.dev/images/v1/m/0/m02d20190722t2i1410637371rlynxnpef6l0k8w640.jpg,"Philadelphia Energy Solutions (PES) filed for its second Chapter 11 bankruptcy in less than two years on Sunday, a court filing showed, a month after a fire and explosion led to the permanent shutdown of the biggest oil refinery on the U.S. East Coast.",Negative,Article,Reuters,"Mon, 22 Jul 2019 03:45:26 -0400",
"Asia stocks fall on likely smaller Fed rate cut, pricier oil",https://www.reuters.com/article/us-global-markets/asia-stocks-fall-on-likely-smaller-fed-rate-cut-pricier-oil-idUSKCN1UH017,https://cdn.snapi.dev/images/v1/h/4/m02d20190722t2i1410538781rlynxnpef6l00jw640.jpg,"Asia stocks fell on Monday as investors scaled back expectations of an aggressive Federal Reserve interest rate cut, while crude oil prices rose on heightened Middle East tensions following Iran's seizure of a British tanker.",Negative,Article,Reuters,"Mon, 22 Jul 2019 02:30:49 -0400",oil
"China’s new Nasdaq-style board for tech shares starts trading with 25 companies listed",https://techcrunch.com/2019/07/21/chinas-new-nasdaq-style-board-for-tech-shares-starts-trading-with-25-companies-listed/,https://cdn.snapi.dev/images/v1/p/u/gettyimages-878901946jpgw651.jpg,"Trading on China’s new Nasdaq-style stock market began today, with 25 tech companies listed on the Science and Technology Innovation Board, operated by the Shanghai Stock Market. Called the STAR Market, the board is an initiative by the government to encourage more Chinese tech companies to list domestically by addressing concerns about governance.",Neutral,Article,TechCrunch,"Mon, 22 Jul 2019 02:02:39 -0400",
"'Our paychecks bounced': US workers in limbo as coalmines suddenly close",https://www.theguardian.com/business/2019/jul/22/blackjewel-mines-shut-down-layoffs-future,https://cdn.snapi.dev/images/v1/1/3/1392jpgwidth460quality85autoformatfitmaxsb7f7861800bf72cea9906c7f42ed1875.jpg,"Blackjewel files for Chapter 11 in a move critics say is increasingly used to avoid paying workers what they are owed",Negative,Article,"The Guardian","Mon, 22 Jul 2019 02:00:18 -0400",
