title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Global stocks gain, dollar weakens after Fed signals possible rate cuts",https://www.reuters.com/article/us-global-markets/global-stocks-gain-dollar-weakens-after-fed-signals-possible-rate-cuts-idUSKCN1TK025,https://cdn.snapi.dev/images/v1/d/o/do024.jpg,"A gauge of global stock markets strengthened on Wednesday, bolstered by gains on Wall Street, and benchmark U.S. Treasury yields and the dollar dropped after the Federal Reserve signaled possible interest rate cuts over the rest of this year.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 16:32:12 -0400",
"Prevail Therapeutics IPO: What You Need To Know",https://www.benzinga.com/general/biotech/19/06/13937741/prevail-therapeutics-ipo-what-you-need-to-know,https://cdn.snapi.dev/images/v1/t/e/test-214185-1280-15.jpg,"Want to partake in the gene therapy revolution that is emerging as a new paradigm in drug development?",Positive,Article,Benzinga,"Wed, 19 Jun 2019 16:30:19 -0400",
"Stocks approach record as Fed soothes Wall Street's fears",https://www.reuters.com/article/us-usa-stocks/stocks-approach-record-as-fed-soothes-wall-streets-fears-idUSKCN1TK1I3,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399487050rlynxnpef5i202w640-2.jpg,"The S&P 500 approached a record high on Wednesday after the Federal Reserve signaled potential interest cuts later this year, reassuring investors worried that the U.S.-China trade war could stall economic growth.",Positive,Article,Reuters,"Wed, 19 Jun 2019 16:26:49 -0400",
"DoubleLine's Gundlach: Fed doing 'what the bond market says - with a lag'",https://www.reuters.com/article/us-funds-doubleline-gundlach/doublelines-gundlach-fed-doing-what-the-bond-market-says-with-a-lag-idUSKCN1TK2WA,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399515762rlynxnpef5i27lw640.jpg,"Jeffrey Gundlach, chief executive of Doubleline Capital, said on Wednesday that the Federal Reserve is doing ""what the bond market says - with a lag.""",Neutral,Article,Reuters,"Wed, 19 Jun 2019 16:21:09 -0400",
"Public Cannabis Consumption Now Allowed In Colombia: Is Full Marijuana Legalization Next?",https://www.forbes.com/sites/javierhasse/2019/06/19/colombia-public-cannabis-consumption/,https://cdn.snapi.dev/images/v1/0/x/0x600-287.jpg,"Colombia’s Constitutional Court ruled public consumption of cannabis cannot be prohibited in the country, as it violates constitutional rights.",Positive,Article,Forbes,"Wed, 19 Jun 2019 16:20:24 -0400",cannabis
"Stressed out Facebook monitors forced to toil in filth: report",https://nypost.com/2019/06/19/stressed-out-facebook-monitors-forced-to-toil-in-filth-report/,https://cdn.snapi.dev/images/v1/e/f/facebook-monitorsjpgquality90stripall.jpg,"The men and women tasked with keeping Facebook free of disturbing content, including beheadings and child pornography, are often forced to toil in unclean and unsafe working conditions, a new report has found. Employees at a Tampa office of Cognizant, an agency Facebook contracts to police the content on its platform, say their sole office.",Negative,Article,"New York Post","Wed, 19 Jun 2019 16:18:51 -0400",
"How to Double Your Stock Returns for the Rest of 2019",http://www.zacks.com/stock/news/431826/how-to-double-your-stock-returns-for-the-rest-of-2019,https://cdn.snapi.dev/images/v1/e/e/ees4-2.jpg,"Even the biggest goals are achievable if you have a roadmap on how to do it. Follow these steps and you'll be well on your way.",Positive,Article,"Zacks Investment Research","Wed, 19 Jun 2019 16:08:00 -0400",
"Traders are pricing in a 100% chance of at least one Fed rate cut in July",https://www.cnbc.com/2019/06/19/traders-are-pricing-in-a-100percent-chance-of-at-least-one-fed-rate-cut-in-july.html,https://cdn.snapi.dev/images/v1/1/0-3/105948539-1559665555994gettyimages-1143752722r.jpg,"Traders are convinced the Federal Reserve will cut rates next month.",Positive,Article,CNBC,"Wed, 19 Jun 2019 16:02:00 -0400",
"Is Patience Still A Virtue? Maybe Not, As Fed Strikes That Word, Hints At Future Cuts",https://www.benzinga.com/news/19/06/13946406/is-patience-still-a-virtue-maybe-not-as-fed-strikes-that-word-hints-at-future-cuts,https://cdn.snapi.dev/images/v1/w/a/wall-street-264381-1920-36.jpg,"The Fed is out of patience, but plans to hold steady for now. The market arguably got what it wanted from today’s Fed meeting conclusion: Hints at a future rate cut, while at the same time the Fed removed the word “patient” from its statement.",Positive,Article,Benzinga,"Wed, 19 Jun 2019 16:01:28 -0400",
"Fed Holds Rates Steady; Hints At Future Cuts At June Meeting",https://www.forbes.com/sites/jjkinahan/2019/06/19/fed-holds-rates-steady-hints-at-future-cuts-at-june-meeting/,https://cdn.snapi.dev/images/v1/m/u/mu-icon-fed-reserve-building-1200x801-2.jpg,"The market didn’t move much after the Fed’s meeting today, maybe because some of the optimism got built in over the last two weeks.",Neutral,Article,Forbes,"Wed, 19 Jun 2019 15:44:00 -0400",
"Oil prices little changed despite U.S. crude stock draw",https://www.reuters.com/article/us-global-oil/oil-prices-little-changed-despite-u-s-crude-stock-draw-idUSKCN1TK01Y,https://cdn.snapi.dev/images/v1/m/0/m02d20190619t2i1399221572rlynxnpef5i019w640-3.jpg,"Oil futures were mostly steady on Wednesday as price support from a larger-than-expected decline in U.S. crude inventories was countered by a lull in equities.",Neutral,Article,Reuters,"Wed, 19 Jun 2019 15:30:20 -0400",oil
"U.S. Rail Volumes Are Still Falling",https://www.benzinga.com/news/19/06/13946176/u-s-rail-volumes-are-still-falling,https://cdn.snapi.dev/images/v1/r/a/rails-3309912-1920-30.jpg,"U.S. rail volumes trended downward again for the week ending June 15, with weekly volumes falling over 5 percent and year-to-date volumes declining nearly 3 percent, according to the latest data from the Association of American Railroads.",Negative,Article,Benzinga,"Wed, 19 Jun 2019 15:28:14 -0400",
"Federal Reserve holds steady on rates but signals possible cuts ahead",https://nypost.com/2019/06/19/federal-reserve-holds-steady-on-rates-but-signals-possible-cuts-ahead/,https://cdn.snapi.dev/images/v1/f/e/fed-holds-steadyjpgquality90stripall.jpg,"The US Federal Reserve held interest rates steady on Wednesday but signaled possible rate cuts of as much as half a percentage point over the remainder of this year, as it responded to increased economic uncertainty and a drop in expected inflation.",Positive,Article,"New York Post","Wed, 19 Jun 2019 15:11:17 -0400",
