title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Why Earnings Recession, Trade War May Crash Fed's Rate Cut Party",https://www.investopedia.com/why-earnings-recession-trade-war-may-crash-fed-s-rate-cut-party-4707754,https://cdn.snapi.dev/images/v1/e/t-2/etf40-40.jpg,"An interest rate cut by the Fed may not be enough to offset other negative fundamentals for stocks.",Negative,Article,Investopedia,"Wed, 31 Jul 2019 13:07:44 -0400",earnings
"Leon Cooperman: Trump is pulling market gains forward by trying to boost stocks before the election",https://www.cnbc.com/2019/07/31/leon-cooperman-trump-trying-to-boost-stocks-before-election.html,https://cdn.snapi.dev/images/v1/i/h/105904186-1557428172192img-2809r.jpg,"President Trump is trying to boost stock market gains as he seeks reelection in 2020, says the legendary investor.",Positive,Article,CNBC,"Wed, 31 Jul 2019 13:01:00 -0400",
"Consumer Staples Like P&G Are Surging, Does That Foreshadow Recession?",https://www.forbes.com/sites/michaelcannivet/2019/07/31/consumer-staples-like-pg-are-surging-does-that-foreshadow-recession/,https://cdn.snapi.dev/images/v1/v/i/105925937-1558472004698gettyimages-915033548.jpeg,"When consumer staples valuations levitate higher in a hurry, it often foreshadows an economic slowdown around the corner. Money tends to flow to safe haven sectors before fleeing the market entirely.",Neutral,Article,Forbes,"Wed, 31 Jul 2019 12:45:50 -0400",
"This one sector could be the best hedge for the Fed's next move",https://www.cnbc.com/2019/07/31/health-care-could-be-the-best-hedge-for-the-feds-next-move.html,https://cdn.snapi.dev/images/v1/m/r/105610222-1544111533560gettyimages-71265250.jpeg,"Markets are pricing in a rate cut at the Fed's July meeting, but the path forward looks more uncertain. One strategist says this sector could be the best bet no matter the central bank's next move.",Neutral,Article,CNBC,"Wed, 31 Jul 2019 12:44:00 -0400",
"The Fed May Cut Interest Rates. Here’s What That Means for You",https://www.nytimes.com/2019/07/31/your-money/fed-interest-rates.html,https://cdn.snapi.dev/images/v1/6/y/merlin-158555928-54a984e3-fbed-4ddb-90c2-6d971a7116d2-articlelargejpgquality75autowebpdisableupscale.jpg,"The expected quarter-point cut is unlikely to get you a better mortgage rate. At least not right away.",Neutral,Article,NYTimes,"Wed, 31 Jul 2019 12:00:11 -0400",paywall
"U.S. wage inflation moderate; Midwest manufacturing slumps",https://www.reuters.com/article/us-usa-economy-costs/u-s-wage-inflation-moderate-midwest-manufacturing-slumps-idUSKCN1UQ1NL,https://cdn.snapi.dev/images/v1/6/z/m02d20190731t2i1413910445rlynxnpef6u153w640.jpg,"U.S. labor costs rose at their slowest pace in 1-1/2 years in the second quarter, the latest indication of benign inflation that could allow the Federal Reserve to cut interest rates on Wednesday for the first time in a decade.",Negative,Article,Reuters,"Wed, 31 Jul 2019 11:55:23 -0400",
"Buyouts And Consolidation Could Perk Up U.S. Midstream Oil And Gas Stocks",https://www.forbes.com/sites/gauravsharma/2019/07/31/buyouts-and-consolidation-could-perk-up-u-s-midstream-oil-and-gas-stocks/,https://cdn.snapi.dev/images/v1/s/j/0x600.jpg,"Investor interest appears muted despite solid dividend yields but potential consolidation, M&A and leveraged buyout attempts could perk up share prices.",Neutral,Article,Forbes,"Wed, 31 Jul 2019 11:50:00 -0400",oil
"Oil rises as U.S. crude stocks fall, market awaits U.S.",https://www.reuters.com/article/us-global-oil/oil-rises-as-u-s-crude-stocks-fall-market-awaits-u-s-fed-rate-cut-idUSKCN1UQ043,https://cdn.snapi.dev/images/v1/o/p/m02d20190731t2i1413732850rlynxnpef6u02yw640.jpg,"Oil prices rose for a fifth day on Wednesday, supported by a larger-than-expected drop in U.S. inventories and investor expectations that the U.S.",Positive,Article,Reuters,"Wed, 31 Jul 2019 11:46:23 -0400",oil
"Here's how the Fed sets interest rates and how that rate has changed over the last four decades",https://www.cnbc.com/2019/07/31/heres-how-the-fed-sets-interest-rates-and-how-that-rate-has-changed-over-the-last-four-decades.html,https://cdn.snapi.dev/images/v1/v/f/104297318-rtsryc8r.jpg,"While Wall Street insiders spar over monetary tea leaves, what remains uncontested is just how low interest rates are on a historical basis.",Neutral,Article,CNBC,"Wed, 31 Jul 2019 11:40:00 -0400",
"What the Fed's words say about how dovish it will be after the rate cut",https://www.cnbc.com/2019/07/31/what-the-feds-words-say-about-how-dovish-it-will-be-after-the-rate-cut.html,https://cdn.snapi.dev/images/v1/h/a/106012038-1562779366102rts2low7.jpg,"If you want to know how dovish the Fed is going to be after it cuts rates, listen to Fed Chair Powell",Neutral,Article,CNBC,"Wed, 31 Jul 2019 11:36:00 -0400",
