title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Asian shares wobble on trade, political tensions; focus turns to Fed meet",https://www.reuters.com/article/us-global-markets/asian-shares-wobble-on-trade-political-tensions-focus-turns-to-fed-meet-idUSKCN1TI044,https://cdn.snapi.dev/images/v1/m/0/m02d20190617t2i1398560617rlynxnpef5g02gw640.jpg,"Asian shares got off to a shaky start on Monday as investors  were cautious ahead of a closely-watched Federal Reserve meeting, while political tensions in the Middle East and Hong Kong kept risk-appetite in check.",Negative,Article,Reuters,"Sun, 16 Jun 2019 21:48:24 -0400",
"Bulls And Bears Of The Week: Lennar, Dave & Buster's, Broadcom And More",https://www.benzinga.com/top-stories/19/06/13926832/bulls-and-bears-of-the-week-lennar-dave-busters-broadcom-and-more,https://cdn.snapi.dev/images/v1/g/x/bull-1885566-1920-33.jpg,"The major stock indexes finished this past week up slightly, but investors have been in wait-and-see mode awaiting what could be some big market-moving events in the next couple weeks, especially cautious ahead of this coming week’s Fed meeting.",Positive,Article,Benzinga,"Sun, 16 Jun 2019 21:01:22 -0400",
"Huawei prepares for 40%-60% fall in international smartphone shipments: Bloomberg",https://www.reuters.com/article/us-huawei-tech-usa-smartphone/huawei-prepares-for-40-60-fall-in-international-smartphone-shipments-bloomberg-idUSKCN1TH0VZ,https://cdn.snapi.dev/images/v1/m/0/m02d20190616t2i1398529193rlynxnpef5f0xgw640.jpg,"Huawei Technologies Co Ltd is preparing for a 40% to 60% decline in international smartphone shipments, Bloomberg reported on Sunday.",Negative,Article,Reuters,"Sun, 16 Jun 2019 19:42:55 -0400",
"Key Words: Tech needs to clean up its own mess, Apple CEO Tim Cook tells Stanford grads",https://www.marketwatch.com/story/tech-needs-to-clean-up-its-own-mess-apple-ceo-tim-cook-tells-stanford-grads-2019-06-16,https://cdn.snapi.dev/images/v1/p/4/105946327-1559582919921gettyimages-1153474640.jpeg,"Tim Cook offered a cautionary message to Stanford University graduates Sunday, urging them to remember that with great power comes great responsibility.",Neutral,Article,"Market Watch","Sun, 16 Jun 2019 19:37:27 -0400",CEO
"Long-awaited London-Shanghai share listing project goes live",https://www.reuters.com/article/us-britain-listings-china/long-awaited-london-shanghai-share-listing-project-goes-live-idUSKCN1TH0VG,https://cdn.snapi.dev/images/v1/m/0/m02d20190616t2i1398525196rlynxnpef5f0x9w640.jpg,"Companies listed in Britain will be able to sell shares in China on Monday with the launch of a long-awaited London-Shanghai Stock Connect project that finance minister Philip Hammond called a chance to deepen ""global connectivity"".",Positive,Article,Reuters,"Sun, 16 Jun 2019 19:24:40 -0400",
"U.S. chipmakers quietly lobby to ease Huawei ban: sources",https://www.reuters.com/article/us-huawei-tech-usa-lobbying/u-s-chipmakers-quietly-lobby-to-ease-huawei-ban-sources-idUSKCN1TH0VA,https://cdn.snapi.dev/images/v1/m/0/m02d20190616t2i1398521306rlynxnpef5f0x3w640.jpg,"Huawei's American chip suppliers, including Qualcomm and Intel, are quietly pressing the U.S. government to ease its ban on sales to the Chinese tech giant, even as Huawei itself avoids typical government lobbying, people familiar with the situation said.",Neutral,Article,Reuters,"Sun, 16 Jun 2019 19:06:20 -0400",
"Dow Jones Futures: As Stock Market Rally Aims To Advance, Watch These 5 Dow Stocks",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-apple-stock-market-rally-dow-stocks-microsoft-disney-boeing/,https://cdn.snapi.dev/images/v1/e/t/etf38-31.jpg,"The stock market rally is drifting. But Microsoft is in a buy zone.",Positive,Article,"Investors Business Daily","Sun, 16 Jun 2019 18:34:02 -0400",
"Fed rate cuts won't be enough to stop a recession, Ned Davis warns",https://www.cnbc.com/2019/06/16/if-a-recession-hits-even-fed-rate-cuts-wont-be-enough-ned-davis.html,https://cdn.snapi.dev/images/v1/1/0-2/105638005-1545256725122gettyimages-1084667734.jpg,"With uncertainty keeping a lid on U.S. stocks, Ed Clissold of Ned Davis Research says the rest of 2019 is likely to be a ""choppy,"" but somewhat opportunistic, ride for investors.",Negative,Article,CNBC,"Sun, 16 Jun 2019 17:03:00 -0400",
"Apple CEO Tim Cook: Technology companies need to take responsibility for chaos they create",https://www.cnbc.com/2019/06/16/apple-ceo-tim-cook-stanford-commencement-speech.html,https://cdn.snapi.dev/images/v1/q/r/105446906-1536773767389gettyimages-1032224004.jpeg,"Although Cook did not mention companies by name, his commencement speech in Silicon Valley's backyard mentioned data breaches, privacy violations, and even made reference to Theranos, a disgraced startup.",Neutral,Article,CNBC,"Sun, 16 Jun 2019 15:42:00 -0400",CEO
"Looking For Strength In Last Week's Market",https://www.forbes.com/sites/tomaspray/2019/06/16/looking-for-strength-in-last-weeks-market/,https://cdn.snapi.dev/images/v1/0/x/0x600-264.jpg,"There were some bright spots in last week’s stock market action but did the market internals send a strong message or a warning as we head into the last part of June.",Positive,Article,Forbes,"Sun, 16 Jun 2019 14:04:00 -0400",
"The Fed would be making a mistake by cutting rates this year, PNC strategist says",https://www.cnbc.com/2019/06/16/fed-would-be-making-a-mistake-by-cutting-rates-pnc-strategist.html,https://cdn.snapi.dev/images/v1/1/0-2/105637662-1545248878183gettyimages-1074416436.jpeg,"Investors are holding out hope that Fed Chair Jerome Powell lays the groundwork for a rate cut as soon as July.",Negative,Article,CNBC,"Sun, 16 Jun 2019 14:00:00 -0400",
"Report: Huawei expects international smartphone shipments to plummet",https://techcrunch.com/2019/06/16/report-huawei-expects-international-smartphone-shipments-to-plummet/,https://cdn.snapi.dev/images/v1/j/i/jimmy-xiong-general-manager-of-honor-product-with-the-honor-view201jpgw730.jpg,"A month after being placed on a trade blacklist by the Trump administration, Huawei is reportedly steadying itself for international shipments of its smartphones to decline by 40% to 60%.",Negative,Article,TechCrunch,"Sun, 16 Jun 2019 23:51:31 -0400",
"Germany should heed the call of its deeply worried business community",https://www.cnbc.com/2019/06/17/germany-should-heed-call-of-its-worried-business-community-commentary.html,https://cdn.snapi.dev/images/v1/1/0-2/105971061-1560689563406gettyimages-1149936665.jpeg,"The German trade surplus is stifling the economic growth in the rest of Europe, Michael Ivanovitch writes.",Negative,Article,CNBC,"Sun, 16 Jun 2019 21:05:00 -0400",
"China’s housing unicorn Danke appoints ex-Baidu exec as new COO",https://techcrunch.com/2019/06/16/danke-gets-new-coo/,https://cdn.snapi.dev/images/v1/b/6/danke-2-e1560702455553jpgw730.jpg,"A few months after nabbing a handsome $500 million funding round, China’s shared housing startup Danke Apartment got a talent boost. On Monday, Danke announced the appointment of Gu Guoliang as its new chief operating officer to ramp up the company’s offline operational crew.",Neutral,Article,TechCrunch,"Sun, 16 Jun 2019 20:47:57 -0400",COO
