title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Oil prices hover near 2019 highs after US ends all Iran sanction waivers",https://www.cnbc.com/2019/04/23/oil-market-us-iran-sanction-waivers-opec-supply-cuts-in-focus.html,https://cdn.snapi.dev/images/v1/1/0-2/104019880-rtss8im530x298-2.jpg,"Oil prices hovered near 2019 peaks in early trading on Tuesday after Washington abruptly moved to end all Iran sanctions waivers by May, pressuring importers to stop buying from Tehran.",Neutral,Article,CNBC,"Mon, 22 Apr 2019 21:20:00 -0400",
"Luckin Coffee files for US IPO",https://www.cnbc.com/2019/04/22/luckin-coffee-files-for-us-ipo.html,https://cdn.snapi.dev/images/v1/1/0-2/105727574-1549614940269gettyimages-1083475784530x298.jpeg,"China's Luckin Coffee on Monday filed for an initial public offering with the U.S. Securities and Exchange Commission.",Positive,Article,CNBC,"Mon, 22 Apr 2019 15:01:00 -0400",
"Luckin Coffee, a Starbucks competitor in China, files for U.S. IPO",http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/YShnt3lm-5M/story.aspx,https://cdn.snapi.dev/images/v1/l/c/lc82.jpg,"Luckin Coffee Inc., a China-based coffee chain, has filed for a U.S.",Positive,Article,"Market Watch","Mon, 22 Apr 2019 14:56:41 -0400",
"Billionaire 'Shark Tank' star Mark Cuban says he was once too broke to even open a bank account",https://www.cnbc.com/2019/04/22/shark-tank-star-mark-cuban-was-once-too-broke-to-open-a-bank-account.html,https://cdn.snapi.dev/images/v1/1/0-2/104445358-gettyimages-6156812761910x1000.jpg,"Today it's hard to imagine ""Shark Tank"" star Mark Cuban, who has a net worth of $4.1 billion, being so broke. But when he moved to Dallas after college, he had only $60 to his name.",Neutral,Article,CNBC,"Mon, 22 Apr 2019 14:26:00 -0400",
"Why Used Car Prices Are Rising",http://feedproxy.google.com/~r/typepad/RyNm/~3/XXnzrNYkG5c/,https://cdn.snapi.dev/images/v1/u/c/uc2.jpg,"U.S. car buyers have been more cautious with their purchases through the first three months of 2019.",Neutral,Article,"24/7 Wall Street","Mon, 22 Apr 2019 14:05:43 -0400",
"Chinese e-sports platform DouYu files for U.S. IPO",http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/F9Brinym7JI/story.aspx,https://cdn.snapi.dev/images/v1/d/o/dou2.jpg,"Chinese e-sports platform DouYu International Holdings Ltd. filed for an initial public offering on Monday, with plans to raise up to $500 million.",Positive,Article,"Market Watch","Mon, 22 Apr 2019 12:11:03 -0400",
"A Foolish Take: Is Inflation Coming Back?",https://www.fool.com/investing/2019/04/22/a-foolish-take-is-inflation-coming-back.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/e/t/etf47-7.jpg,"A big jump in March looks ominous, but should investors worry?",Neutral,Article,"The Motley Fool","Mon, 22 Apr 2019 12:02:00 -0400",
"A 30-Year Look At America's Money Since The End Of The Cold War",https://www.forbes.com/sites/andrewdepietro/2019/04/22/money-end-cold-war/,https://cdn.snapi.dev/images/v1/0/x/0x600-83.jpg,"It's been 30 years since 1989, when a wave of revolutions totally dismantled the decades-old Cold War system. But how has Americans' finances fared since?",Neutral,Article,Forbes,"Mon, 22 Apr 2019 12:00:00 -0400",
"A Foolish Take: A New Shopping Website Is Gaining Ground With US Teens",https://www.fool.com/investing/2019/04/22/a-foolish-take-a-new-shopping-website-is-gaining-g.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/f/n/fn7.jpg,"Fashion Nova's meteoric rise is a testament to Instagram's retail power.",Positive,Article,"The Motley Fool","Mon, 22 Apr 2019 12:00:00 -0400",
"Leica says it wasn't behind a controversial ad depicting Tiananmen Square protests",https://www.cnbc.com/2019/04/22/leica-says-it-wasnt-behind-ad-depicting-tiananmen-square-protests.html,https://cdn.snapi.dev/images/v1/1/0-2/105863464-1555937548992screenshot2019-04-22at85113am530x298.png,"But Leica's ad agency says it worked with its client on the video.",Neutral,Article,CNBC,"Mon, 22 Apr 2019 10:44:00 -0400",
