title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Robinhood on track for at least $7 billion valuation with upcoming funding round",https://www.cnbc.com/2019/05/28/robinhood-on-track-for-at-least-7-billion-valuation-with-upcoming-funding-round.html,https://cdn.snapi.dev/images/v1/1/0-2/105677763-1547578795610robinhoodappcityscape.jpg,"Robinhood is in the process of a funding round that would value the company at more than $7 billion, two people familiar with the matter tell CNBC.",Positive,Article,CNBC,"Tue, 28 May 2019 14:35:00 -0400",
"Flipboard hacks prompt password resets for millions of users",http://feedproxy.google.com/~r/Techcrunch/~3/40Yu5IR1H5E/,https://cdn.snapi.dev/images/v1/2/f/2fb.jpg,"Social sharing site and news aggregator Flipboard has reset millions of user passwords after hackers gained access to its systems several times over a nine-month period.",Negative,Article,TechCrunch,"Tue, 28 May 2019 23:52:15 -0400",
"Shares of rare earth miners skyrocket after Beijing threatens to cut off the minerals",https://www.cnbc.com/2019/05/29/rare-earth-miners-shares-rise-after-china-threatens-to-cut-off-supply.html,https://cdn.snapi.dev/images/v1/1/0-2/105937007-1559099382700gettyimages-1145318341.jpeg,"Shares of rare earth miners in Asia Pacific surged in morning trade on Wednesday after Beijing made a veiled threat toward Washington regarding the crucial minerals.",Negative,Article,CNBC,"Tue, 28 May 2019 23:35:00 -0400",
"Huawei ban puts South Korea in a familiar place: caught between the U.S. and China",http://feeds.reuters.com/~r/reuters/businessNews/~3/zFhQaif43Bw/huawei-ban-puts-south-korea-in-a-familiar-place-caught-between-the-u-s-and-china-idUSKCN1SZ0AG,https://cdn.snapi.dev/images/v1/1/h/1hw.jpg,"Less than a week after Huawei Technologies was blacklisted by the United States, more than a hundred South Korean politicians and business leaders toured the Chinese tech giant's headquarters and its lavish new campus outside Shenzhen.",Negative,Article,Reuters,"Tue, 28 May 2019 23:30:54 -0400",
"Expert predicts a US-China trade deal in six months — but the tech war will go on",https://www.cnbc.com/2019/05/29/expert-predicts-us-china-trade-deal-in-six-months-tech-war-goes-on.html,https://cdn.snapi.dev/images/v1/1/0-2/105605821-1543852559075gettyimages-871914020.jpeg,"U.S. President Donald Trump and Chinese President Xi Jinping could ""shake hands on an outlined deal"" at the G-20 summit in Japan, says political analyst Alastair Newton.",Neutral,Article,CNBC,"Tue, 28 May 2019 23:26:00 -0400",
"China ready to hit back at U.S. with rare earths: ruling party newspaper",http://feeds.reuters.com/~r/reuters/businessNews/~3/gZFW_ZfWtwQ/china-ready-to-hit-back-at-u-s-with-rare-earths-ruling-party-newspaper-idUSKCN1SZ07V,https://cdn.snapi.dev/images/v1/m/0/m02d20190529t2i1391997755rlynxnpef4s057w640.jpg,"China's Communist Party newspaper warned the United States on Wednesday that the country was ready to use rare earths to strike back in their bitter trade war, saying in an extremely strongly worded commentary ""don't say we didn't warn you"".",Negative,Article,Reuters,"Tue, 28 May 2019 23:11:41 -0400",
"Huawei asks U.S. court to declare defense bill 'unconstitutional'",http://feeds.reuters.com/~r/reuters/businessNews/~3/3dGLbHiArg0/huawei-asks-u-s-court-to-declare-defense-bill-unconstitutional-idUSKCN1SZ08C,https://cdn.snapi.dev/images/v1/m/0/m02d20190529t2i1391995421rlynxnpef4s05mw640.jpg,"China's Huawei Technologies Co Ltd has filed a motion for summary judgment in its lawsuit against the U.S. government, according to a court filing in the United States, in the telecoms equipment maker's latest attempt to fight sanctions from Washington that threaten to push it out of global markets.",Negative,Article,Reuters,"Tue, 28 May 2019 23:02:09 -0400",
"Huawei files new legal action as it tries for a swift end to its lawsuit against the US government",https://www.cnbc.com/2019/05/29/huawei-files-motion-for-summary-judgement-in-lawsuit-against-us.html,https://cdn.snapi.dev/images/v1/1/0-2/105913226-1557874371701gettyimages-903152606.jpeg,"Huawei has filed a ""motion for summary judgement,"" a request that the court rule in its favor as a matter of law.",Negative,Article,CNBC,"Tue, 28 May 2019 22:30:00 -0400",
"US-China Trade War: Who Will be Asia’s Winners and Losers?",https://www.fool.com/investing/international/2019/05/28/us-china-trade-war-who-will-be-asias-winners-and-l.aspx?source=iedfolrf0000001,https://cdn.snapi.dev/images/v1/u/s/ust6.jpg,"The US-China trade war is dominating headlines. When the dust settles though, there will be winners and losers throughout Asia.",Neutral,Article,"The Motley Fool","Tue, 28 May 2019 21:47:00 -0400",
"Oil prices fall as economic concerns outweigh supply risks",https://www.cnbc.com/2019/05/29/oil-market-us-china-trade-war-opec-supply-cuts-in-focus.html,https://cdn.snapi.dev/images/v1/1/0-2/104698449-rtx3f8j3.jpg,"Oil prices declined on Wednesday amid concerns the China-U.S. trade war could trigger a global economic downturn.",Negative,Article,CNBC,"Tue, 28 May 2019 21:23:00 -0400",
