title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Bitcoin And Ethereum Now Accepted At Whole Foods, Nordstrom And Other Retailers",http://feeds.benzinga.com/~r/benzinga/~3/iLdWxZxYqRI/bitcoin-and-ethereum-now-accepted-at-whole-foods-nordstrom-and-other-retailers,https://cdn.snapi.dev/images/v1/w/h/whole-foods-venice-0.jpg,"A brand new payment app called Flexa launched on Monday that will facilitate the use of bitcoin and other popular cryptocurrencies at a wide range of retail locations, including Amazon.com, Inc.",Positive,Article,Benzinga,"Mon, 13 May 2019 14:23:44 -0400",
"USPS' Sad Song Continues: Billion-Dollar Losses, Mail Weakness Offsets Parcel Gains",http://feeds.benzinga.com/~r/benzinga/~3/7POwjJm_Hn4/usps-sad-song-continues-billion-dollar-losses-mail-weakness-offsets-parcel-gains,https://cdn.snapi.dev/images/v1/m/a/mailbox-595854-1920-1.jpg,"For the U.S. Postal Service, the story remained much the same in its fiscal 2019 second quarter as its been for many prior quarters – gains in shipping and package revenue offset by declines in first class and marketing mail, flat to down total revenue and net losses measured in the billions of dollars.",Negative,Article,Benzinga,"Mon, 13 May 2019 10:14:47 -0400",
"Slack just released its updated financials ahead of its big pitch to investors",https://www.cnbc.com/2019/05/13/slack-releases-new-financials-ahead-of-investor-day.html,https://cdn.snapi.dev/images/v1/1/0-2/105874913-1556284359380preview.jpg,"Direct messaging service Slack is expected to go public later this year with a direct listing on the NYSE.",Neutral,Article,CNBC,"Mon, 13 May 2019 09:51:00 -0400",
"China Will Raise Tariffs On $60B Worth Of US Goods To 25% By June 1",http://feeds.benzinga.com/~r/benzinga/~3/zPwAh42iD4A/china-will-raise-tariffs-on-60b-worth-of-us-goods-to-25-by-june-1,https://cdn.snapi.dev/images/v1/s/h/shanghai-skyline-1518196-1920.jpg,"Investors received more bad news Monday morning as an escalation of the trade war between the U.S.",Negative,Article,Benzinga,"Mon, 13 May 2019 09:49:52 -0400",
"Beyond Meat rival Impossible Foods raises another $300 million",https://www.cnbc.com/2019/05/13/beyond-meat-rival-impossible-foods-raises-another-300-million.html,https://cdn.snapi.dev/images/v1/c/s/105909515-1557748852634biqhwtrhr7vn4abouque.jpg,"Impossible Foods, which makes the bleeding plant-based Impossible Burger, has raised $300 million in its latest funding round.",Neutral,Article,CNBC,"Mon, 13 May 2019 08:45:00 -0400",
"Dow futures off nearly 500 points as China retaliates on tariffs",http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/0Mdjbd_SzBM/story.aspx,https://cdn.snapi.dev/images/v1/d/o/do22.jpg,"U.S. stock-index futures added to sharp losses Monday, pointing to an ugly start for Wall Street, after news reports said China will raise tariffs on some U.S. goods beginning June 1.",Negative,Article,"Market Watch","Mon, 13 May 2019 08:31:46 -0400",
"China is raising tariffs on $60 billion of US goods starting June 1",https://www.cnbc.com/2019/05/13/china-is-raising-tariffs-on-60-billion-of-us-goods-starting-june-1.html,https://cdn.snapi.dev/images/v1/1/0-2/105384288-1533742274189gettyimages-1013041086.jpeg,"The move follows President Donald Trump's decision to hike tariffs on $200 billion in Chinese goods.",Neutral,Article,CNBC,"Mon, 13 May 2019 08:21:00 -0400",
"Taiwan's Foxconn readies chip boss to succeed Gou as chairman: sources",http://feeds.reuters.com/~r/reuters/businessNews/~3/6hhTleW8-bs/taiwans-foxconn-readies-chip-boss-to-succeed-gou-as-chairman-sources-idUSKCN1SJ06K,https://cdn.snapi.dev/images/v1/m/0/m02d20190513t2i1386489421rlynxnpef4c03qw640.jpg,"Foxconn is poised to nominate chip unit boss Liu Young to succeed Terry Gou as chairman in a surprise choice by the iPhone assembler, two people with direct knowledge of the matter said.",Positive,Article,Reuters,"Mon, 13 May 2019 08:14:43 -0400",
"Is American Funds AMCAP A (AMCPX) a Strong Mutual Fund Pick Right Now?",http://www.zacks.com/stock/news/413115/is-american-funds-amcap-a-amcpx-a-strong-mutual-fund-pick-right-now,https://cdn.snapi.dev/images/v1/d/e/default35.jpg,"If investors are looking at the Large Cap Growth fund category, American Funds AMCAP A could be a potential option.",Positive,Article,"Zacks Investment Research","Mon, 13 May 2019 08:09:12 -0400",
"Nokian Renkaat - Finnish Tires At 6% Dividend",https://seekingalpha.com/article/4263407-nokian-renkaat-finnish-tires-6-percent-dividend?source=feed_tag_long_ideas,https://cdn.snapi.dev/images/v1/6/t/6tt-2.jpg,"Should the price drop to 23-24, I will purchase more.",Positive,Article,"Seeking Alpha","Mon, 13 May 2019 06:54:58 -0400",dividend
