title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Ready Trader One: Events, Stocks To Watch At E3",https://www.benzinga.com/news/19/06/13882929/ready-trader-one-events-stocks-to-watch-at-e3,https://cdn.snapi.dev/images/v1/g/a/games-2453777-1920.jpg,"The 24th Electronic Entertainment Expo (E3) kicks off June 11 in Los Angeles, but the news is already flowing this weekend, with many gaming companies showcasing their biggest announcements and presentations.",Positive,Article,Benzinga,"Sat, 08 Jun 2019 17:38:00 -0400",
"IMF's Lagarde highlights potential disruptive nature of fintech",https://www.reuters.com/article/us-g20-japan-imf-fintech/imfs-lagarde-highlights-potential-disruptive-nature-of-fintech-idUSKCN1T904G,https://cdn.snapi.dev/images/v1/m/0/m02d20190608t2i1395794164rlynxnpef5704uw640.jpg,"International Monetary Fund Managing Director Christine Lagarde warned on Saturday that the increasing presence of technology giants using big data and artificial intelligence could cause a significant disruption to the world's financial system.",Negative,Article,Reuters,"Sat, 08 Jun 2019 16:37:13 -0400",
"Trump says he is confident Mexico will enforce new immigration deal",https://www.reuters.com/article/us-trade-mexico/trump-says-he-is-confident-mexico-will-enforce-new-immigration-deal-idUSKCN1T90JR,https://cdn.snapi.dev/images/v1/m/0/m02d20190608t2i1395793573rlynxnpef570h3w640.jpg,"U.S. President Donald Trump on Saturday predicted Mexico would strongly enforce a new deal under which it agreed to expand a controversial asylum program and boost security on its southern border to stem Central American migrants trying to reach the United States.",Positive,Article,Reuters,"Sat, 08 Jun 2019 16:32:58 -0400",
"China reportedly summoned tech giants — and warned against cooperating with Trump's sales ban",https://www.cnbc.com/2019/06/08/china-reportedly-summoned-tech-giants-and-warned-against-cooperating-with-trumps-sales-ban.html,https://cdn.snapi.dev/images/v1/1/0-2/105918704-1558069643474gettyimages-1142487742.jpeg,"Chinese government officials summoned major technology companies this week to warn them that they will face consequences for complying with the Trump administration’s policies, according to The New York Times.",Negative,Article,CNBC,"Sat, 08 Jun 2019 13:38:00 -0400",
"Mnuchin plans private talks with China central bank chief amid stalled trade negotiations",https://www.cnbc.com/2019/06/08/mnuchin-plans-private-talks-with-china-central-bank-chief-amid-stalled-trade-negotiations.html,https://cdn.snapi.dev/images/v1/1/0-2/105956383-1560006724400gettyimages-1148488645.jpeg,"Treasury Secretary Steven Mnuchin is urging China to return to trade negotiations after progress with Mexico. Mnuchin said he plans to meet privately with the head of China's central bank at the G-20 finance ministers meeting in Japan.",Neutral,Article,CNBC,"Sat, 08 Jun 2019 12:50:00 -0400",
"Mnuchin says Trump can still impose tariffs if Mexico does not live up to immigration deal",https://www.cnbc.com/2019/06/08/mnuchin-trump-can-still-impose-tariffs-if-mexico-does-not-abide-by-deal.html,https://cdn.snapi.dev/images/v1/1/0-2/105920206-1558120258752gettyimages-1144010085.jpeg,"Mnuchin said the immigration deal had met Trump's objectives, but he can still impose tariffs if Mexico does not live up to agreement.",Neutral,Article,CNBC,"Sat, 08 Jun 2019 11:42:00 -0400",
"Inverted Yield Curve: A US Recession Signal?",http://www.gurufocus.com/news/891284/inverted-yield-curve-a-us-recession-signal,https://cdn.snapi.dev/images/v1/r/e/rec3.jpg,"Interest rates allow investors to observe the state of the economy and, at the same time, are an instrument of monetary policy control.",Negative,Article,GuruFocus,"Sat, 08 Jun 2019 11:38:21 -0400",
"This chart suggests Treasury yields are months away from bottoming because of a ‘persistent’ inflation downturn",https://www.cnbc.com/2019/06/07/chart-suggests-treasury-yields-wont-bottom-for-months.html,https://cdn.snapi.dev/images/v1/1/0-2/100999285-107595263.jpg,"Economic forecaster Lakshman Achuthan sees a bearish trend unfolding that should keep Treasury yields at multi-year lows longer than Wall Street anticipates.",Negative,Article,CNBC,"Sat, 08 Jun 2019 08:30:00 -0400",
"China to curb some technology exports to U.S.: Global Times editor",https://www.reuters.com/article/us-china-tech-export-restrictions/china-to-curb-some-technology-exports-to-u-s-global-times-editor-idUSKCN1T90D8,https://cdn.snapi.dev/images/v1/m/0/m02d20190608t2i1395687124rlynxnpef5709vw640.jpg,"China is preparing to curb some technology exports to the United States, the chief editor of China's Global Times newspaper said on Saturday.",Negative,Article,Reuters,"Sat, 08 Jun 2019 08:22:12 -0400",
"NYC to Shanghai in 40 minutes: SpaceX's goal for point-to-point space travel",https://www.cnbc.com/2019/06/07/nyc-to-shanghai-in-40-minutes-spacexs-goal-for-point-to-point-travel.html,https://cdn.snapi.dev/images/v1/s/p/sp023-2.jpg,"UBS believes that, if the obstacles to point-to-point space travel can be overcome, the service would represent an annual market of more than $20 billion.",Positive,Article,CNBC,"Sat, 08 Jun 2019 08:05:00 -0400",
