title,news_url,image_url,text,sentiment,type,source_name,date,topics
"US weekly jobless claims rise as expected",https://www.cnbc.com/2019/07/18/weekly-jobless-claims.html,https://cdn.snapi.dev/images/v1/1/0-3/106024879-1563397043498gettyimages-1046103886.jpeg,"The number of Americans filing applications for unemployment benefits increased moderately last week.",Negative,Article,CNBC,"Thu, 18 Jul 2019 08:30:00 -0400",
"Rabid Inequality? Some On Wall Street Increasingly Blaming The Fed.",https://www.forbes.com/sites/kenrapoza/2019/07/18/rabid-inequality-some-on-wall-street-increasingly-blaming-the-fed/,https://cdn.snapi.dev/images/v1/b/l/m02d20190716t2i1408541574rlynxnpef6f0k1w640.jpg,"Modern monetary policies are being put through the ringer. The rich are definitely getting richer.",Negative,Article,Forbes,"Thu, 18 Jul 2019 08:27:00 -0400",
"Mnuchin says Treasury will ensure bitcoin doesn't become 'Swiss-numbered bank accounts'",https://www.cnbc.com/2019/07/18/mnuchin-says-us-will-ensure-bitcoin-doesnt-become-like-anonymous.html,https://cdn.snapi.dev/images/v1/7/n/106024567-1563388798980gettyimages-1145509459.jpeg,"Treasury Secretary Mnuchin said on Thursday that the department will police bitcoin so it doesn't become like anonymous Swiss bank accounts.",Neutral,Article,CNBC,"Thu, 18 Jul 2019 07:57:00 -0400",crypto
"Global stocks slip as U.S.-China trade war drags on corporate earnings",https://www.reuters.com/article/us-global-markets/global-stocks-slip-as-u-s-china-trade-war-drags-on-corporate-earnings-idUSKCN1UD04P,https://cdn.snapi.dev/images/v1/h/1/m02d20190718t2i1409318985rlynxnpef6h13sw640.jpg,"Global shares slipped on Thursday on growing signs that a trade dispute between the United States and China was taking a toll on corporate earnings, with nerves spreading from Wall Street through Asia to European markets.",Negative,Article,Reuters,"Thu, 18 Jul 2019 07:46:17 -0400",earnings
"Intercorp Financial Services IPO: What You Need To Know",https://www.benzinga.com/news/19/07/14089395/intercorp-financial-services-ipo-what-you-need-to-know,https://cdn.snapi.dev/images/v1/a/c/achievement-3610023-1280-1.png,"A South American financial conglomerate is part of the IPO slate of the week. The IPO Terms Peru-based Intercorp Financial Services Inc.",Neutral,Article,Benzinga,"Thu, 18 Jul 2019 07:32:26 -0400",
"Here's why hedge fund manager Ray Dalio's gold case may be wrong",https://www.cnbc.com/2019/07/18/heres-why-hedge-fund-manager-ray-dalios-gold-case-may-be-wrong.html,https://cdn.snapi.dev/images/v1/1/0-3/105888403-1556808531912rtx6u06l.jpg,"Billionaire hedge fund manager Ray Dalio just picked gold as a prime long-term opportunity. Here's why one market watcher says he could be wrong.",Neutral,Article,CNBC,"Thu, 18 Jul 2019 07:23:00 -0400",gold
"Mnuchin: Call on trade with China counterparts set for Thursday",https://www.cnbc.com/2019/07/18/mnuchin-call-on-trade-with-china-counterparts-set-for-thursday.html,https://cdn.snapi.dev/images/v1/l/z/105722600-1549460313048rts2as8l.jpg,"Treasury Secretary Steven Mnuchin said a call between U.S. and China trade officials is scheduled for later on Thursday.",Neutral,Article,CNBC,"Thu, 18 Jul 2019 07:17:00 -0400",
"Euro slips after report that ECB staff studying revising inflation goal",https://www.marketwatch.com/story/euro-slips-after-report-that-ecb-staff-studying-revising-inflation-goal-2019-07-18-6914017,https://cdn.snapi.dev/images/v1/6/e/6eufa-1.jpg,"The euro EURUSD, -0.1069% felt pressure after Bloomberg Television reported that the staff of the European Central Bank was studying whether to revise its inflation target, which currently is below, but close to, 2% over the medium term.",Negative,Article,"Market Watch","Thu, 18 Jul 2019 06:40:17 -0400",
"Trump's tariffs trip up the all-American RV industry",https://www.reuters.com/article/us-usa-trade-china-rvs/trumps-tariffs-trip-up-the-all-american-rv-industry-idUSKCN1UD18L,https://cdn.snapi.dev/images/v1/0/l/m02d20190718t2i1409289889rlynxnpef6h0ryw640.jpg,"Carrie Gray points to a stack of unwelcome mail on a conference table at the offices of Renegade RV, one of the leading U.S. manufacturers of high-end recreational vehicles.",Negative,Article,Reuters,"Thu, 18 Jul 2019 06:13:13 -0400",
"Oil Holds Losses As U.S. Fuel Stockpile Gain Feeds Demand Fears",https://www.investors.com/news/oil-us-fuel-stockpile-futures/,https://cdn.snapi.dev/images/v1/4/o/4oifa-1.jpg,"Oil traded near a two-week low as an increase in U.S. fuel stockpiles spurred concern that demand is waning in the world’s biggest crude consumer.",Negative,Article,"Investors Business Daily","Thu, 18 Jul 2019 06:11:13 -0400",oil
