title,news_url,image_url,text,sentiment,type,source_name,date,topics
"US Indexes Close Higher for the June 7 Week",http://www.gurufocus.com/news/891286/us-indexes-close-higher-for-the-june-7-week,https://cdn.snapi.dev/images/v1/e/t/etf23-25.jpg,"S&P 500 up 4.4% for the week and 14.6% for the year.",Positive,Article,GuruFocus,"Fri, 07 Jun 2019 18:01:23 -0400",
"Covenant Promotes Trio Of Young Executives",https://www.benzinga.com/news/19/06/13885336/covenant-promotes-trio-of-young-executives,https://cdn.snapi.dev/images/v1/b/l/blockchain-3019121-1920-22.png,"Three young executives have taken on new roles at Chattanooga-based Covenant Transport Services.",Neutral,Article,Benzinga,"Fri, 07 Jun 2019 17:59:43 -0400",
"Christopher Browne: Is This a Real Bargain Stock or Not?",http://www.gurufocus.com/news/891206/christopher-browne-is-this-a-real-bargain-stock-or-not,https://cdn.snapi.dev/images/v1/a/s/asset-management47.jpg,"In the previous chapter of “The Little Book of Value Investing,” author Christopher Browne explained how he created a list of potential acquisition candidates.",Neutral,Article,GuruFocus,"Fri, 07 Jun 2019 16:50:43 -0400",
"Boom in electric scooters leads to more injuries, fatalities",https://nypost.com/2019/06/07/boom-in-electric-scooters-leads-to-more-injuries-fatalities/,https://cdn.snapi.dev/images/v1/e/s/ess23-4.jpg,"Andrew Hardy was crossing the street on an electric scooter in downtown Los Angeles when a car struck him at 50 miles per hour and flung him 15 feet in the air before he smacked his head on the pavement and fell unconscious. The 26-year-old snapped two bones in each leg, broke a thighbone, shattered.",Negative,Article,"New York Post","Fri, 07 Jun 2019 16:42:57 -0400",
"Truckload Stocks Looking Past Upcoming Tariffs",https://www.benzinga.com/government/19/06/13883932/truckload-stocks-looking-past-upcoming-tariffs,https://cdn.snapi.dev/images/v1/t/r/truck-3401529-1920-52.jpg,"Truckload (TL) carrier stocks have held up through the last six trading sessions, walking through a couple of potential body blows.",Negative,Article,Benzinga,"Fri, 07 Jun 2019 16:21:26 -0400",
"Transfix's New Chief Revenue Officer Wants To Change Digital Brokerage's Business Model",https://www.benzinga.com/news/19/06/13883933/transfixs-new-chief-revenue-officer-wants-to-change-digital-brokerages-business-model,https://cdn.snapi.dev/images/v1/a/d/adult-3327336-1920-22.jpg,"Transfix, the venture capital-backed digital freight marketplace based in New York City, announced that Ahmad El-Dardiry joined the company as its new chief revenue officer.",Positive,Article,Benzinga,"Fri, 07 Jun 2019 16:19:38 -0400",
"Dow Today Tops 26,000 Briefly As Stocks Surge On Rate-Cut Hopes",https://www.investors.com/market-trend/stock-market-today/dow-today-tops-26000-briefly-stocks-surge-rate-cut-hopes/,https://cdn.snapi.dev/images/v1/e/t/etf43-3.jpg,"The stock market closed with solid gains Friday, marking a decisive end to a four-week losing streak for the Nasdaq composite and S&P 500. The Dow today topped 26,000 for a time.",Positive,Article,"Investors Business Daily","Fri, 07 Jun 2019 16:17:28 -0400",
"5 Fintech Companies That Offer Alternative Loans",https://www.benzinga.com/fintech/19/06/13883836/5-fintech-companies-that-offer-alternative-loans,https://cdn.snapi.dev/images/v1/p/a/paper-3190198-1920-0.jpg,"Alternative lending has become more and more prevalent throughout the financial technology industry.",Positive,Article,Benzinga,"Fri, 07 Jun 2019 15:50:30 -0400",
"Last Year Americans Spent As Much On Cannabis As They Did On Taco Bell",https://www.benzinga.com/markets/cannabis/19/06/13883896/last-year-americans-spent-as-much-on-cannabis-as-they-did-on-taco-bell,https://cdn.snapi.dev/images/v1/c/q/last-year-americans-spent-as-much-on-cannabis-as-they-did-on-taco-bell-2-1068x580.jpg,"By Maria Loreto. New data compiled by Marijuana Business Daily says that last year Americans spent $10.4 billion on legal cannabis, about the same amount of money that they spent on Taco Bell foods.",Neutral,Article,Benzinga,"Fri, 07 Jun 2019 15:44:09 -0400",cannabis
"Metsä Board - 7% Yield From Investing In The Finnish Forestry And Board Industry",https://seekingalpha.com/article/4269150-metsa-board-7-percent-yield-investing-finnish-forestry-board-industry?source=feed_tag_long_ideas,https://cdn.snapi.dev/images/v1/3/m/3met.jpg,"Metsä Board is a Finnish company which has gone from being a paper producer to a fully pulp self-sufficient board producer as of 2017.",Positive,Article,"Seeking Alpha","Fri, 07 Jun 2019 15:18:55 -0400",
"On the road to self-driving trucks, Starsky Robotics built a traditional trucking business",https://techcrunch.com/2019/06/07/on-the-road-to-self-driving-trucks-starsky-robotics-built-a-traditional-trucking-business/,https://cdn.snapi.dev/images/v1/e/s/est5-2.jpg,"More than three years ago, self-driving trucks startup Starsky Robotics was founded to solve a fundamental issue with freight — a solution that CEO Stefan Seltz-Axmacher believes hinges on getting the human driver out from behind the wheel. But a funny thing happened along the way.",Positive,Article,TechCrunch,"Fri, 07 Jun 2019 15:13:30 -0400",
"Trucking Hires Continue To Stall As Job Growth Cools In The Economy",https://www.benzinga.com/news/19/06/13883413/trucking-hires-continue-to-stall-as-job-growth-cools-in-the-economy,https://cdn.snapi.dev/images/v1/t/r/truck-766800-1920-29.jpg,"Trucking hires continue to stall as job growth cools in the economy Job growth fell well short of expectations in May as the economy added just 75,000 workers to payrolls during the month.",Negative,Article,Benzinga,"Fri, 07 Jun 2019 14:50:29 -0400",
"Oil finishes higher, with U.S. prices up 0.9% for the week",https://www.marketwatch.com/story/oil-finishes-higher-with-us-prices-up-09-for-the-week-2019-06-07,https://cdn.snapi.dev/images/v1/o/i/oil5.jpg,"U.S. oil futures rose Friday to tally a weekly gain of 0.9% after dipping into a bear market earlier this week.",Positive,Article,"Market Watch","Fri, 07 Jun 2019 14:39:56 -0400",
"TranzAct Technologies Joins BiTA To Promote Blockchain In The Supply Chain",https://www.benzinga.com/news/19/06/13883220/tranzact-technologies-joins-bita-to-promote-blockchain-in-the-supply-chain,https://cdn.snapi.dev/images/v1/b/l/blockchain-3448502-1920-39.jpg,"TranzAct Technologies, a leading provider of logistics management solutions, announced that it has joined the Blockchain in Transport Alliance (BiTA).",Neutral,Article,Benzinga,"Fri, 07 Jun 2019 14:23:26 -0400",
"Actinogen Disappoints For Alzheimer's Treatment, An Analysis Of Research Findings Identifies Major Issues With The Drug's Rationale",https://seekingalpha.com/article/4269119-actinogen-disappoints-alzheimers-treatment-analysis-research-findings-identifies-major-issues?source=feed_tag_long_ideas,https://cdn.snapi.dev/images/v1/2/b/2bra.jpg,"Institutional investors pour millions of dollars into companies conducting trials that have had historically poor success rates; a thorough scientific vetting, as illustrated below, can improve investment success rates.",Negative,Article,"Seeking Alpha","Fri, 07 Jun 2019 14:20:37 -0400",
"Jamba Juice Name Change: No More ‘Juice’, Just ‘Jamba’",https://investorplace.com/2019/06/jamba-juice-name-change/,https://cdn.snapi.dev/images/v1/j/a/jamba-juice4-300x199.jpg,"A Jamba Juice name change has been enacted, according to a statement from the company on Thursday. It will now be known simply as Jamba.",Neutral,Article,InvestorPlace,"Fri, 07 Jun 2019 14:16:08 -0400",
"3 Foolproof Strategies To Minimize Risk",https://www.benzinga.com/general/education/19/06/13883223/3-foolproof-strategies-to-minimize-risk,https://cdn.snapi.dev/images/v1/c/l/climbing-2264698-960-720.jpg,"After coming off an incredible May that saw me post more than $80k in profits—the second best month of trading in my career—I’m attempting to exercise some discretion in the early days of June.",Negative,Article,Benzinga,"Fri, 07 Jun 2019 13:51:08 -0400",
"Nasdaq Today: FANG Stocks Jump As Stock Market Rallies Powerfully",https://www.investors.com/market-trend/stock-market-today/nasdaq-today-led-by-fang-stocks-facebook-amazon/,https://cdn.snapi.dev/images/v1/e/t/etf17-29.jpg,"The Nasdaq today exploded higher Friday, unfazed by a weak jobs report, as the stock market grew more confident about a rate cute from the Federal Reserve.",Positive,Article,"Investors Business Daily","Fri, 07 Jun 2019 13:36:20 -0400",
"Trump says there's a 'good chance' Mexico averts tariffs with deal including purchase of farm goods",https://www.cnbc.com/2019/06/07/trump-says-theres-a-good-chance-that-mexico-averts-tariffs-by-purchasing-us-farm-goods.html,https://cdn.snapi.dev/images/v1/1/0-2/105946331-1559844257859gettyimages-1153317027r.jpg,"President Donald Trump said Friday that Mexico may be able to avert tariffs on its goods by purchasing American agricultural products. Trump had previously said that escalating tariffs would be imposed, starting Monday, until Mexico took steps to stem unlawful immigration to the U.S.",Negative,Article,CNBC,"Fri, 07 Jun 2019 13:21:00 -0400",
"Rate Cuts Are Coming",https://seekingalpha.com/article/4269095-rate-cuts-coming?source=feed,https://cdn.snapi.dev/images/v1/f/d/fde33.jpg,"Friday's disappointing jobs report in the US likely seals the deal for Fed cuts.",Neutral,Article,"Seeking Alpha","Fri, 07 Jun 2019 12:35:39 -0400",
"Demand-Driven Retail Supply Chains Need Automated Wholesale Routing",https://www.benzinga.com/news/19/06/13882506/demand-driven-retail-supply-chains-need-automated-wholesale-routing,https://cdn.snapi.dev/images/v1/h/i/high-bay-408222-1920-15.jpg,"To remain competitive and continue growing conversion rates and sales per square foot, brick and mortar retailers are under pressure to make available exactly the products consumers want and when they want them.",Neutral,Article,Benzinga,"Fri, 07 Jun 2019 12:32:30 -0400",
"Making The Oil Patch A Little Greener: Plant-Based Cleaner Manufacturer In Growth Mode",https://www.forbes.com/sites/mergermarket/2019/06/07/making-the-oil-patch-a-little-greener-plant-based-cleaner-manufacturer-in-growth-mode/,https://cdn.snapi.dev/images/v1/o/i/oil23-2.jpg,"Solugen, headed by an M.D./Ph.D. in cancer biology and a PhD.",Positive,Article,Forbes,"Fri, 07 Jun 2019 12:32:00 -0400",
"Commentary: Unintended Economics – The Mexican Chapter",https://www.benzinga.com/news/19/06/13882507/commentary-unintended-economics-the-mexican-chapter,https://cdn.snapi.dev/images/v1/f/l/flag-815077-1920-0.jpg,"It is simple Economics 101. When you tax something, you get less of it. When you subsidize something, you get more of it.",Neutral,Article,Benzinga,"Fri, 07 Jun 2019 12:30:04 -0400",
