title,news_url,image_url,text,sentiment,type,source_name,date,topics
"$32m stolen from Tokyo cryptocurrency exchange in latest hack",https://www.theguardian.com/technology/2019/jul/12/tokyo-cryptocurrency-exchange-hack-bitpoint-bitcoin,https://cdn.snapi.dev/images/v1/3/8/3833jpgwidth460quality85autoformatfitmaxs50d46f1c15c56468e87cd9a2127ce978.jpg,"Bitpoint suspends services after apparent theft of virtual monies including bitcoin",Negative,Article,"The Guardian","Fri, 12 Jul 2019 08:04:50 -0400",crypto
"4 Reasons That Led Dow Jones to 27,000: ETFs in Focus",http://www.zacks.com/stock/news/441437/4-reasons-that-led-dow-jones-to-27000-etfs-in-focus,https://cdn.snapi.dev/images/v1/1/0-3/105214776-gettyimages-951980700.jpg,"Fed's rate cut optimism, oil price rally, large-cap outperformance and U.S.-China short-term trade negotiations boosted Dow Jones to this height, benefiting Dow-heavy ETFs.",Positive,Article,"Zacks Investment Research","Fri, 12 Jul 2019 08:00:00 -0400",
"With no trade deal near, company forecasts this earnings season are likely to be cloudy",https://www.cnbc.com/2019/07/12/with-no-trade-deal-near-company-forecasts-this-earnings-season-are-likely-to-be-cloudy.html,https://cdn.snapi.dev/images/v1/1/0-3/105995263-1561836786931rts2k3w6.jpg,"Citigroup kicks off earnings season on Monday.",Negative,Article,CNBC,"Fri, 12 Jul 2019 07:16:00 -0400",earnings
"China June trade surplus with U.S. rises 11% to $29.92 billion",https://www.reuters.com/article/us-china-economy-trade-surplus-usa/china-june-trade-surplus-with-u-s-rises-11-to-29-92-billion-idUSKCN1U711Q,https://cdn.snapi.dev/images/v1/e/t-2/etf5-35.jpg,"China's trade surplus with the United States, a major source of friction with its biggest trading partner, rose 11% in June to $29.92 billion from $26.9 billion in May, customs data showed on Friday.",Neutral,Article,Reuters,"Fri, 12 Jul 2019 06:54:49 -0400",
"China June soybean imports fall on trade war, deadly pig disease",https://www.reuters.com/article/us-china-economy-trade-soybeans/china-june-soybean-imports-fall-on-trade-war-deadly-pig-disease-idUSKCN1U70YM,https://cdn.snapi.dev/images/v1/7/s/7socr-1.jpg,"China's soybean imports fell 11.5% in June from May, customs data showed on Friday, as the Sino-U.S. trade war and an outbreak of deadly African swine fever curb demand.",Negative,Article,Reuters,"Fri, 12 Jul 2019 06:54:49 -0400",
"China's June crude oil imports climb as new refineries spur demand",https://www.reuters.com/article/us-china-economy-trade-crude/chinas-june-crude-oil-imports-climb-as-new-refineries-spur-demand-idUSKCN1U70YY,https://cdn.snapi.dev/images/v1/m/0/m02d20190712t2i1407208307rlynxnpef6b0pmw640.jpg,"China's crude oil imports on a daily basis in June rose 15.2% from a year earlier, customs data showed on Friday, as the start up of new large-scale refiners spurred demand for feedstocks.",Positive,Article,Reuters,"Fri, 12 Jul 2019 06:54:49 -0400",oil
"China June rare earth exports rise, snapping two months of declines",https://www.reuters.com/article/us-china-economy-trade-rareearths/china-june-rare-earth-exports-rise-snapping-two-months-of-declines-idUSKCN1U70YC,https://cdn.snapi.dev/images/v1/6/r/6raea-1.jpg,"China's rare earth exports rose by 9% in June from May, customs data showed on Friday, snapping two months of declines that had stoked worries over supply from the world's top producer of the materials amid the Sino-U.S. trade dispute.",Positive,Article,Reuters,"Fri, 12 Jul 2019 06:54:49 -0400",
"China's June exports, imports fall as trade war takes heavier toll",https://www.reuters.com/article/us-china-economy-trade/chinas-june-exports-imports-fall-as-trade-war-takes-heavier-toll-idUSKCN1U70X8,https://cdn.snapi.dev/images/v1/m/0/m02d20190712t2i1407208297rlynxnpef6b0kqw640.jpg,"China's exports fell in June as the United States ramped up trade pressure, while imports shrank more than expected, pointing to further weakness in the world's second-largest economy and slackening global growth.",Negative,Article,Reuters,"Fri, 12 Jul 2019 06:54:49 -0400",
"Shares flat as investors parse economic data, dollar dips for third day",https://www.reuters.com/article/us-global-markets/shares-flat-as-investors-parse-economic-data-dollar-dips-for-third-day-idUSKCN1U703M,https://cdn.snapi.dev/images/v1/m/0/m02d20190712t2i1407177317rlynxnpef6b0lsw640.jpg,"World shares came within a whisker of posting their first weekly loss since May on Friday and the dollar was down for a third day running, as even a stronger-than-expected U.S. inflation print failed to shake bets on Federal Reserve interest rate cuts.",Negative,Article,Reuters,"Fri, 12 Jul 2019 05:00:42 -0400",
"Oil markets will see another glut in 2020, IEA predicts",https://www.cnbc.com/2019/07/12/oil-iea-expects-another-oversupplied-oil-market-next-year.html,https://cdn.snapi.dev/images/v1/1/0-3/104217833-gettyimages-140417888.jpg,"OPEC and its allies, led by Russia, have kept 1.2 million barrels per day off the market since the start of the year.",Neutral,Article,CNBC,"Fri, 12 Jul 2019 04:00:00 -0400",oil
