title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Cramer: Sell some stocks, but it's wrong to panic about a recession",https://www.cnbc.com/2019/08/14/cramer-sell-some-stocks-but-its-wrong-to-panic-about-a-recession.html,https://cdn.snapi.dev/images/v1/f/0/106040543-1564075585305rtx70z4k.jpg,"""Our stock market is handcuffed to the bond market ... The momentum is with the bears, not the bulls,"" Jim Cramer says.",Negative,Article,CNBC,"Wed, 14 Aug 2019 18:23:00 -0400","cramer,madmoney"
"Markets register a shock, but is Trump right to blame the Fed?",https://www.reuters.com/article/us-usa-fed-trump/markets-register-a-shock-but-is-trump-right-to-blame-the-fed-idUSKCN1V41R8,https://cdn.snapi.dev/images/v1/p/k/m02d20190814t2i1418929870rlynxnpef7d1hxw640.jpg,"It takes a lot to kill an economic expansion, typically requiring a major shock to bring growth to a halt and trigger a U.S. recession.",Neutral,Article,Reuters,"Wed, 14 Aug 2019 16:33:15 -0400",
"Dow Jones plunges 800 points as recession fears rattle markets",https://www.theguardian.com/business/2019/aug/14/dow-jones-plunges-800-points-markets-trump,https://cdn.snapi.dev/images/v1/s/s/106029258-1563548988268rts2kfgj.jpg,"Signs of a global economic slowdown roiled the markets on Wednesday as shares dived and investors fled to bonds with such intensity that short-term yields rose above longer-term ones for the first time since the crisis of a decade ago – an inversion many market-watchers saw as a strong signal of an approaching recession.",Negative,Article,"The Guardian","Wed, 14 Aug 2019 16:27:59 -0400",
"The yield curve just inverted – Jim Cramer and three other experts weigh in",https://www.cnbc.com/2019/08/14/the-yield-curve-just-inverted-jim-cramer-and-other-experts-weigh-in.html,https://cdn.snapi.dev/images/v1/m/u/103308424-gettyimages-504808810a.jpg,"The bond market just did something it hasn't done since 2007. Four experts break down what comes next.",Neutral,Article,CNBC,"Wed, 14 Aug 2019 16:24:00 -0400",cramer
"To Help The Stock Markets Trump Retreated On Chinese Tariffs",https://www.forbes.com/sites/chuckjones/2019/08/14/to-help-the-stock-markets-trump-retreated-on-chinese-tariffs/,https://cdn.snapi.dev/images/v1/m/1/0x600.jpg,"The daily moves of the stock markets during August highlights how much influence the China trade war has on them. President Trump will continue to lash out against China, the Fed and any other organization he believes is hurting the markets and therefore his reelection chances.",Positive,Article,Forbes,"Wed, 14 Aug 2019 14:48:39 -0400",
"Recession signal could put more pressure on the Fed to keep cutting rates",https://www.cnbc.com/2019/08/14/fed-and-interest-rates-recession-signal-could-add-to-pressure-to-cut.html,https://cdn.snapi.dev/images/v1/d/p/105095882-img-8876.jpg,"With economic signals getting even more negative, questions are bound to arise over whether the central bank will act even more aggressively.",Negative,Article,CNBC,"Wed, 14 Aug 2019 13:34:00 -0400",
"FTC chief: Breaking up tech companies is 'messy,' but still doable",https://www.cnet.com/news/ftc-chief-breaking-up-tech-companies-is-messy-but-still-doable/,https://cdn.snapi.dev/images/v1/1/z/gettyimages-1147799318.jpg,"In an interview, FTC Chairman Joe Simons said it would be possible to undo past mergers.",Negative,Article,CNET,"Wed, 14 Aug 2019 11:30:00 -0400",
"Deep Dive: These stocks are falling the most as Treasury yield curve inverts",https://www.marketwatch.com/story/these-stocks-are-falling-the-most-as-treasury-yield-curve-inverts-2019-08-14,https://cdn.snapi.dev/images/v1/m/w/mw-hp401-macyp-20190814100739-zhjpguuiddfdb12dc-be9c-11e9-bbc2-9c8e992d421e.jpg,"U.S. stocks Wednesday gave back their gains from the previous day after bond investors piled into Treasurys, causing the yield curve to invert.",Negative,Article,"Market Watch","Wed, 14 Aug 2019 10:20:37 -0400",
"Recession Warning? 2-Year Yield Tops 10-Year Rate For The First Time Since 2007",https://www.benzinga.com/news/19/08/14265827/recession-warning-2-year-yield-tops-10-year-rate-for-the-first-time-since-2007,https://cdn.snapi.dev/images/v1/h/n/stock-exchange-1376107-1920-15.jpg,"The Dow Jones Industrial Average opened down more than 400 points on Wednesday after the bond market gave investors a very historically reliable bearish signal.",Neutral,Article,Benzinga,"Wed, 14 Aug 2019 09:40:14 -0400",
"Forget the doomsayers, yield curve inversion is buy signal, one strategist says",https://www.cnbc.com/2019/08/14/yield-curve-inversion-is-buy-signal-one-strategist-says.html,https://cdn.snapi.dev/images/v1/s/a/106063271-1565109665375rtx72feg.jpg,"The bond market just flashed its biggest recession signal ever, but one strategist said it's time to buy stocks.",Positive,Article,CNBC,"Wed, 14 Aug 2019 09:40:00 -0400",
"Bond market sending recession signal",https://www.cnbc.com/2019/08/14/bond-markets-are-sending-one-big-global-recession-warning.html,https://cdn.snapi.dev/images/v1/5/x/etf26.jpg,"The U.S. yield curve move is not an isolated incident — bond markets globally are reeling.",Negative,Article,CNBC,"Wed, 14 Aug 2019 08:47:00 -0400",
"US 30-year Treasury yield falls to new historic low",https://www.cnbc.com/2019/08/15/us-30-year-treasury-yield-falls-below-2percent-for-the-first-time.html,https://cdn.snapi.dev/images/v1/j/r/106051356-1564587210430rtx71g79.jpg,"The yield on the 30-year Treasury bond dropped to a record low in the morning of Asian trading hours on Thursday, breaching the 2% level for its first time, according to Reuters.",Negative,Article,CNBC,"Wed, 14 Aug 2019 21:53:00 -0400",
