title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Wall Street tumbles on rising fears of recession",https://www.reuters.com/article/us-usa-stocks/wall-street-tumbles-on-rising-fears-of-recession-idUSKCN1V4172,https://cdn.snapi.dev/images/v1/r/b/m02d20190814t2i1418857257rlynxnpef7d0vrw640.jpg,"Wall Street main indexes slid more than 2% on Wednesday, as a closely watched U.S. bond market indicator pointed to a renewed risk of recession following poor economic data from Germany and China.",Negative,Article,Reuters,"Wed, 14 Aug 2019 11:55:27 -0400",
"Volatility Across Asset Classes Raises Giant Red Flag",https://www.investopedia.com/volatility-across-asset-classes-raises-giant-red-flag-4767591,https://cdn.snapi.dev/images/v1/r/e/redf34-1.jpg,"The spread of stock volatility to oil, bonds, and currencies signals bad news for equities.",Negative,Article,Investopedia,"Wed, 14 Aug 2019 11:34:10 -0400",
"Global Economic Trouble Is Brewing, and the Trade War Is Only Part of It",https://www.nytimes.com/2019/08/14/upshot/global-economic-trouble-is-brewing-and-the-trade-war-is-only-part-of-it.html,https://cdn.snapi.dev/images/v1/m/e/merlin-159225174-21e9567a-7e74-4214-889f-0fe4bf0b4f73-articlelargejpgquality75autowebpdisableupscale.jpg,"A clear signal from the bond market that investors are pessimistic about the economy’s longer-term prospects.",Negative,Article,NYTimes,"Wed, 14 Aug 2019 11:09:36 -0400",paywall
"U.S. yield curve inversion highlights recession fears, Fed dilemma",https://www.reuters.com/article/us-usa-bonds-yields-analysis/u-s-yield-curve-inversion-highlights-recession-fears-fed-dilemma-idUSKCN1V41L3,https://cdn.snapi.dev/images/v1/s/t/m02d20190814t2i1418806799rlynxnpef7d0paw640.jpg,"When the U.S. Federal Reserve cut interest rates last month for the first time in more than a decade, it signaled that further reductions in borrowing costs might not be needed.",Negative,Article,Reuters,"Wed, 14 Aug 2019 11:02:49 -0400",
"Wall Street slides as recession fears grow",https://www.reuters.com/article/us-usa-stocks/wall-street-slides-as-recession-fears-grow-idUSKCN1V4172,https://cdn.snapi.dev/images/v1/g/f/m02d20190814t2i1418857257rlynxnpef7d0vrw640.jpg,"Wall Street main indexes slid 1.5% on Wednesday, as a closely watched U.S. bond market indicator pointed to a renewed risk of recession following poor economic data from Germany and China.",Negative,Article,Reuters,"Wed, 14 Aug 2019 10:43:01 -0400",
"How U.S-China Trade Dispute Steers Ocean Shipping Stocks",https://www.benzinga.com/government/19/08/14266575/how-u-s-china-trade-dispute-steers-ocean-shipping-stocks,https://cdn.snapi.dev/images/v1/h/k/china-15989-1920-36.jpg,"Any lingering doubts on the effect of trade-war rhetoric on U.S.-listed ocean shipping stocks should have been laid to rest in the first half of August.",Neutral,Article,Benzinga,"Wed, 14 Aug 2019 10:37:47 -0400",
"Stock market plunges as recession alarm blares",https://nypost.com/2019/08/14/stock-market-plunges-as-recession-warning-sounds/,https://cdn.snapi.dev/images/v1/c/c/dow-down-400jpgquality90stripall.jpg,"An economic alarm bell has sounded in the US, sending warning signs of a possible recession ahead. Yields on 2-year and 10-year Treasury notes inverted early Wednesday, a market phenomenon that shows investors want more in return for short-term government bonds than they are for long-term bonds.",Negative,Article,"New York Post","Wed, 14 Aug 2019 10:08:12 -0400",
"Stock Futures Plunge as Recession Fears Intensify",http://www.zacks.com/stock/news/470291/stock-futures-plunge-as-recession-fears-intensify,https://cdn.snapi.dev/images/v1/1/5/15beari.jpg,"U.S. stock futures plummeted ahead of trading on Wednesday after a key Treasury yield curve inverted signaling an impending recession.",Negative,Article,"Zacks Investment Research","Wed, 14 Aug 2019 09:59:00 -0400",
"The Only Certainty For Equity Markets And Transportation Stocks Is Uncertainty",https://www.benzinga.com/news/19/08/14261972/the-only-certainty-for-equity-markets-and-transportation-stocks-is-uncertainty,https://cdn.snapi.dev/images/v1/j/u/truck-766800-1920-56.jpg,"Trade rhetoric has the equity markets in flux since the latest tariff warning was announced at the beginning of August.",Negative,Article,Benzinga,"Wed, 14 Aug 2019 09:57:24 -0400",
"Jim Cramer is not worried about the yield curve, says Warren Buffett is buying bank stocks",https://www.cnbc.com/2019/08/14/cramer-not-worried-about-the-yield-curve-says-buffett-is-buying-banks.html,https://cdn.snapi.dev/images/v1/i/h/106049622-1564531713547img-2911r.jpg,"CNBC's Jim Cramer says the strength of the consumer sector and Warren Buffett's confidence in back stocks are key reasons not to overreact to the yield curve inversion.",Positive,Article,CNBC,"Wed, 14 Aug 2019 09:55:00 -0400","cramer,wbuffett"
