title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Finding Value in Investment-Grade Bond ETFs",https://www.etftrends.com/fixed-income-channel/finding-value-in-investment-grade-bond-etfs/,https://cdn.snapi.dev/images/v1/d/h/finding-value-in-investment-grade-bond-etfs-915x510.jpg,"A lot of market mavens are trumpeting the benefits of shifting into value and away from growth in the current market environment, but how can that translate into the fixed income space? One area is investment-grade bond exchange-traded funds (ETFs) that offer quality debt.",Positive,Article,"ETF Trends","Thu, 12 Sep 2019 10:59:05 -0400",
"US Treasury is seriously considering a 50-year bond",https://www.cnn.com/2019/09/12/business/treasury-mnuchin-ultra-bond-proposal/index.html,https://cdn.snapi.dev/images/v1/z/4/180430145836-us-treasury-bond-super-169.jpg,"Treasury Secretary Steven Mnuchin on Thursday floated the idea of the US government issuing an ultra-long government bond next year, if there's demand.",Neutral,Article,"CNN Business","Thu, 12 Sep 2019 10:55:33 -0400",
"Wall Street hits session high on China interim trade deal report",https://www.reuters.com/article/us-usa-stocks/wall-street-hits-session-high-on-china-interim-trade-deal-report-idUSKCN1VX1C5,https://cdn.snapi.dev/images/v1/o/x/m02d20190912t2i1429075011rlynxnpef8b0umw640.jpg,"Wall Street's main indexes hit a session high on Thursday after a report that said President Donald Trump's advisers were considering offering an interim deal to China that would delay or potentially roll back some U.S. tariffs on Chinese goods.",Positive,Article,Reuters,"Thu, 12 Sep 2019 10:31:29 -0400",
"Dow and broader market stage early morning jump on Sino-American trade talk",https://www.marketwatch.com/story/dow-and-broader-market-stage-early-morning-jump-on-sino-american-trade-talk-2019-09-12,https://cdn.snapi.dev/images/v1/o/k/ok2222g-1.jpg,"U.S. stocks jumped early Thursday, driving the three main benchmarks close to their all-time highs amid hope of a near-term resolution between Beijing and Washington.",Positive,Article,"Market Watch","Thu, 12 Sep 2019 10:24:11 -0400",
"Stocks Rise Following Trade War Developments; US Delays Tariff Hike",https://www.benzinga.com/news/19/09/14421444/stocks-rise-following-trade-war-developments-us-delays-tariff-hike,https://cdn.snapi.dev/images/v1/d/e/48714059113-db6fd2f45d-o.jpg,"Stocks were trading higher Thursday after President Donald Trump tweeted that he will delay an upcoming tariff hike on $250 billion in Chinese imports by two weeks.",Positive,Article,Benzinga,"Thu, 12 Sep 2019 10:18:11 -0400",
"The Financial World Of The Future, Part 1",https://www.benzinga.com/markets/cryptocurrency/19/09/14421978/the-financial-world-of-the-future-part-1,https://cdn.snapi.dev/images/v1/2/7/bitcoin-2007769-1920-98.jpg,"This is the first of a two-part series about what could be one of the most disruptive — and promising — transformations of modern finance in the 21st century.",Neutral,Article,Benzinga,"Thu, 12 Sep 2019 10:15:06 -0400",crypto
"Dow could hit a 7th day of gains as US delays China tariffs",https://www.cnn.com/2019/09/12/investing/dow-stock-market-today/index.html,https://cdn.snapi.dev/images/v1/4/e/190912081408-nyse-exterior-0903-super-169.jpg,"The Dow could hit a seventh day of gains in a row Thursday, as stocks are mostly higher after the United States said it would delay some tariffs on Chinese imports.",Positive,Article,"CNN Business","Thu, 12 Sep 2019 10:01:05 -0400",
"Russian energy minister looks to long term factors, not Trump tweets, for oil price forecasts",https://www.cnbc.com/2019/09/12/alexander-novak-forecast-for-oil-price-not-based-on-trump-tweets.html,https://cdn.snapi.dev/images/v1/g/c/106125998-1568291752719gettyimages-1166056628.jpeg,"Russian Energy Minister Alexander Novak has his focus on longer-term market factors rather than President Donald Trump's tweets, he said Thursday.",Neutral,Article,CNBC,"Thu, 12 Sep 2019 10:01:00 -0400",oil
"Fixed Income With A Twist: How 280 CapMarkets Leverages Cloud Tech To Increase Bond Market Transparency",https://www.benzinga.com/fintech/19/09/14414932/fixed-income-with-a-twist-how-280-capmarkets-leverages-cloud-tech-to-increase-bond-market-transparen,https://cdn.snapi.dev/images/v1/d/q/trading-643722-1920-91-0-0-0-0-0-0-0-0-0-0.jpg,"In an interview with Benzinga, Gurinder Ahluwalia, co-founder and CEO at 280 CapMarkets, a fintech for bond markets, discussed increasing access and transparency in the fixed-income trading space.",Neutral,Article,Benzinga,"Thu, 12 Sep 2019 09:55:08 -0400",
"Stock futures rise as Trump delays China tariffs",https://nypost.com/2019/09/12/stock-futures-rise-as-trump-delays-china-tariffs/,https://cdn.snapi.dev/images/v1/x/z/gettyimages-1161832016jpgquality90stripall.jpg,"Stock index futures rose on Thursday after President Donald Trump said the United States would delay scheduled tariff hikes on billions worth of Chinese imports, cooling tensions that have battered financial markets over the last year. The decision, which Trump called “a gesture of goodwill”, came after China moved to exempt some US anti-cancer drugs.",Positive,Article,"New York Post","Thu, 12 Sep 2019 09:43:42 -0400",
