title,news_url,image_url,text,sentiment,type,source_name,date,topics
"Middle East tensions lift oil prices more than 1%",https://www.cnbc.com/2019/09/23/oil-markets-middle-east-in-focus.html,https://cdn.snapi.dev/images/v1/j/r/105747010-1550576935696gettyimages-148673142.jpeg,"Oil prices gained more than 1% to hit their highest levels in two sessions at the start of Monday's trade as Middle East tensions remained elevated, supporting prices.",Positive,Article,CNBC,"Sun, 22 Sep 2019 22:00:00 -0400",oil
"The Saudi Oil Shock: Who Wins, Who Loses",https://www.forbes.com/sites/stevehanke/2019/09/22/the-saudi-oil-shock-who-wins-who-loses/,https://cdn.snapi.dev/images/v1/g/1/0x600.jpg,"On September 14th, drones targeted Saudi Arabia's Abqaiq oil refinery and Khurais oil field, destroying over half of Saudi Arabia's output. Brent crude prices surged 15% from September 13th to 16th.",Neutral,Article,Forbes,"Sun, 22 Sep 2019 17:42:09 -0400",oil
"A recession will hit the US within 12 months, market bear David Rosenberg warns",https://www.cnbc.com/2019/09/22/recession-will-hit-the-us-within-12-months-david-rosenberg-warns.html,https://cdn.snapi.dev/images/v1/7/7/105598220-1543443410181gettyimages-854153614.jpg,"Gluskin Sheff's David Rosenberg reinforces his recession forecast following the Federal Reserve's September meeting.",Negative,Article,CNBC,"Sun, 22 Sep 2019 17:00:00 -0400",
"A dissenting voice emerges at the Federal Reserve",https://www.cnn.com/2019/09/22/investing/stocks-week-ahead/index.html,https://cdn.snapi.dev/images/v1/g/g/190920094951-james-bullard-st-louis-federal-reserve-bank-restricted-super-169.jpg,"Three Fed officials voted against the quarter-percentage rate cut approved last week. Two of them argued that no change was warranted.",Negative,Article,"CNN Business","Sun, 22 Sep 2019 08:03:16 -0400",
"Stocks To Trade In October",https://www.forbes.com/sites/greatspeculations/2019/09/22/stocks-to-trade-in-october/,https://cdn.snapi.dev/images/v1/l/m/fed-loses-control-of-overnight-funding-market-before-fomc-meeting-915x510.jpg,"This cycles method has outperformed thus far in September. Here are the stock selections for October.",Positive,Article,Forbes,"Sun, 22 Sep 2019 23:40:00 -0400",
"It will be a 'disaster' for Hong Kong if it 'squanders' its financial center status, China investor says",https://www.cnbc.com/2019/09/23/disaster-for-hong-kong-if-it-loses-status-as-financial-center-china-citic-capital.html,https://cdn.snapi.dev/images/v1/n/8/106142154-1569058586503gettyimages-1169400586.jpeg,"There are alternative financial centers and investors can turn to Singapore, Tokyo or Shanghai if Hong Kong doesn't ""shape up,"" says the founder and chairman of Citic Capital.",Negative,Article,CNBC,"Sun, 22 Sep 2019 23:15:00 -0400",
"Oil gains on Saudi supply disruption, Mideast tensions",https://www.reuters.com/article/us-global-oil/oil-gains-on-saudi-supply-disruption-mideast-tensions-idUSKBN1W8037,https://cdn.snapi.dev/images/v1/9/d/m02d20190923t2i1432798461rlynxmpef8m034w640.jpg,"Oil prices rose to their highest in two sessions on Monday amid concerns about oil supply disruptions from Saudi Arabia and elevated tensions in Middle East.",Positive,Article,Reuters,"Sun, 22 Sep 2019 22:32:46 -0400",oil
"Asian shares gain on better Sino-U.S. trade tone, oil climbs",https://www.reuters.com/article/us-global-markets/asian-shares-gain-on-better-sino-u-s-trade-tone-oil-climbs-idUSKBN1W70XH,https://cdn.snapi.dev/images/v1/7/t/m02d20190923t2i1432767316rlynxmpef8m001w640.jpg,"Asian shares started higher on Monday on hopes of an interim Sino-U.S. tariff deal after the two countries described their talks as ""productive"" and ""constructive"", while oil gained more than 1% as Middle East tensions remained elevated.",Positive,Article,Reuters,"Sun, 22 Sep 2019 21:01:16 -0400",oil
"U.S. stock futures gain on better trade tone, oil climbs",https://www.reuters.com/article/us-global-markets/u-s-stock-futures-gain-on-better-trade-tone-oil-climbs-idUSKBN1W70XH,https://cdn.snapi.dev/images/v1/r/r/architecture-3033561-1920-12.jpg,"Wall Street stock futures edged up in early trade on Monday, setting an upbeat tone for Asian markets on hopes of an interim Sino-U.S. tariff deal after the U.S.",Positive,Article,Reuters,"Sun, 22 Sep 2019 20:01:58 -0400",oil
"Forget Stocks – Money Market Is Signaling Possible Troubles Ahead",https://www.forbes.com/sites/johntobey/2019/09/22/forget-stocks--money-market-is-signaling-possible-troubles-ahead/,https://cdn.snapi.dev/images/v1/e/c/etf48.jpg,"The Fed’s downplaying of the money market event is a mistaken strategy",Negative,Article,Forbes,"Sun, 22 Sep 2019 19:59:34 -0400",
