sample_id	val_mse	val_acc	val_mape	test_mse	test_acc	test_mape	config
1	4.479222774505615	0.4993159994003282	124.99406337738037	4.056468486785889	0.5080213903743316	114.09486532211304	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.25, 'train.epoch': 200, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
2	5.219171524047852	0.49838640954424945	140.91317653656006	4.129839897155762	0.5454545454545454	110.36711931228638	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 30, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
3	6.97727108001709	0.49902010872995833	395.707368850708	6.998358726501465	0.4117647058823529	299.89569187164307	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.25, 'train.epoch': 60, 'train.batch_size': 32, 'train.lr': 0.01}
4	4.627806663513184	0.49393226865294787	151.80984735488892	4.049973011016846	0.5240641711229946	127.22007036209106	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.25, 'train.epoch': 200, 'train.batch_size': 32, 'train.lr': 0.01}
5	4.360533237457275	0.49218848630223455	100.2373218536377	4.041507244110107	0.5026737967914439	100.58178901672363	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 20, 'train.batch_size': 128, 'train.lr': 1e-05}
6	5.501899719238281	0.4941591181668981	258.32977294921875	4.3695783615112305	0.5080213903743316	205.1274538040161	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 70, 'train.batch_size': 128, 'train.lr': 0.03}
7	7.505333423614502	0.49796575164120693	454.24537658691406	5.338629245758057	0.4919786096256685	276.08802318573	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 200, 'train.batch_size': 128, 'train.lr': 0.001}
8	4.596007823944092	0.48547374068930693	124.65574741363525	4.105062484741211	0.44919786096256686	110.02373695373535	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 50, 'train.batch_size': 128, 'train.lr': 0.1}
9	4.707699775695801	0.5271548731220805	110.27145385742188	4.045426368713379	0.5240641711229946	98.78973364830017	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 40, 'train.batch_size': 128, 'train.lr': 1e-05}
10	5.784895896911621	0.4965809833038758	334.4031095504761	5.4820756912231445	0.5026737967914439	361.02216243743896	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 100, 'train.batch_size': 512, 'train.lr': 0.30000000000000004}
11	4.891885757446289	0.4970159425893195	112.60591745376587	4.062281131744385	0.46524064171123	103.56603860855103	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 50, 'train.batch_size': 32, 'train.lr': 1e-05}
12	6.380329132080078	0.4954871741257417	423.15545082092285	5.513298988342285	0.47058823529411764	257.57837295532227	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 30, 'train.batch_size': 32, 'train.lr': 0.001}
13	4.5603485107421875	0.5071265267958591	203.2336950302124	4.149003982543945	0.49732620320855614	142.96433925628662	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 40, 'train.batch_size': 512, 'train.lr': 0.30000000000000004}
