sample_id	val_mse	val_acc	val_mape	test_mse	test_acc	test_mape	config
1	4.8057708740234375	0.5010336447418255	130.73501586914062	4.1573710441589355	0.45454545454545453	124.37653541564941	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 18, 'train.batch_size': 32, 'train.lr': 0.001}
2	5.944142818450928	0.4981516696124227	209.18655395507812	4.400168418884277	0.49732620320855614	182.16376304626465	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 35, 'train.batch_size': 512, 'train.lr': 0.00030000000000000003}
3	4.940007209777832	0.49743955939906576	229.45449352264404	4.559708595275879	0.4919786096256685	221.03197574615479	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 180, 'train.batch_size': 32, 'train.lr': 0.01}
4	6.6296868324279785	0.4962165446282035	342.3753261566162	4.843566417694092	0.47058823529411764	215.40639400482178	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 110, 'train.batch_size': 512, 'train.lr': 0.001}
5	69.1468505859375	0.4973251483398561	2194.735336303711	61.01308822631836	0.5401069518716578	1561.6921424865723	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 200, 'train.batch_size': 32, 'train.lr': 0.30000000000000004}
6	4.357425212860107	0.48494754844716575	117.11665391921997	4.053395748138428	0.45989304812834225	115.01779556274414	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 7, 'train.batch_size': 32, 'train.lr': 0.001}
7	4.846386909484863	0.48219625836384294	107.25302696228027	4.038748741149902	0.45989304812834225	102.99283266067505	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 16, 'train.batch_size': 128, 'train.lr': 1e-05}
8	5.115233898162842	0.5095158439590961	124.62413311004639	4.0793585777282715	0.5561497326203209	105.87775707244873	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 12, 'train.batch_size': 32, 'train.lr': 0.00030000000000000003}
9	4.548137664794922	0.49688723014770864	141.8787717819214	4.2111005783081055	0.48128342245989303	128.89385223388672	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 135, 'train.batch_size': 128, 'train.lr': 1e-05}
10	5.790987014770508	0.4954255302360813	359.916353225708	5.174858093261719	0.4919786096256685	256.2724828720093	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 200, 'train.batch_size': 32, 'train.lr': 0.1}
11	4.7825493812561035	0.5287921348314607	124.71352815628052	4.056290149688721	0.5401069518716578	106.03023767471313	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 7, 'train.batch_size': 128, 'train.lr': 1e-05}
12	5.234281539916992	0.5067601155157178	112.84408569335938	4.126167297363281	0.44919786096256686	122.2244381904602	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 70, 'train.batch_size': 32, 'train.lr': 0.30000000000000004}
13	5.333037376403809	0.49791495707612676	266.98548793792725	4.730669021606445	0.5133689839572193	251.3355016708374	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 100, 'train.batch_size': 32, 'train.lr': 0.00030000000000000003}
14	7.078284740447998	0.5003235071329377	417.16675758361816	7.1298418045043945	0.48128342245989303	324.40407276153564	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 125, 'train.batch_size': 32, 'train.lr': 0.00030000000000000003}
15	4.350771903991699	0.5232155819972226	106.24816417694092	4.04996395111084	0.5133689839572193	102.13478803634644	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 105, 'train.batch_size': 32, 'train.lr': 0.1}
16	5.7254462242126465	0.5000419178449691	342.66631603240967	5.03018045425415	0.5347593582887701	230.41691780090332	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 105, 'train.batch_size': 128, 'train.lr': 0.003}
17	4.727789878845215	0.4951449272503472	208.95545482635498	4.367718696594238	0.44919786096256686	170.156991481781	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 190, 'train.batch_size': 32, 'train.lr': 0.01}
18	4.989884853363037	0.47778847367756594	145.76796293258667	4.025925636291504	0.45454545454545453	113.03039789199829	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 85, 'train.batch_size': 32, 'train.lr': 0.01}
19	4.873027801513672	0.4999901369776543	213.87207508087158	4.460460186004639	0.48128342245989303	170.74579000473022	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 185, 'train.batch_size': 32, 'train.lr': 0.01}
20	12.311530113220215	0.49744892927029416	788.541841506958	9.953380584716797	0.5080213903743316	557.6159000396729	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 9, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
21	4.559112071990967	0.5002998358793082	105.5656909942627	4.066316604614258	0.48663101604278075	99.65760111808777	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.0, 'train.epoch': 110, 'train.batch_size': 512, 'train.lr': 3.0000000000000004e-05}
22	5.937450885772705	0.49484361191768717	290.2384281158447	4.200984954833984	0.5668449197860963	216.57748222351074	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.0, 'train.epoch': 150, 'train.batch_size': 32, 'train.lr': 0.001}
23	10.350499153137207	0.4961810377477591	778.0183792114258	8.41390609741211	0.5133689839572193	482.24849700927734	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 5, 'train.batch_size': 32, 'train.lr': 0.03}
24	6.106988430023193	0.4992819719732357	333.8371276855469	5.011936664581299	0.42780748663101603	272.70970344543457	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 110, 'train.batch_size': 512, 'train.lr': 0.30000000000000004}
25	12.072261810302734	0.4974770388839793	688.8681888580322	12.561123847961426	0.48128342245989303	552.9166221618652	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 7, 'train.batch_size': 32, 'train.lr': 0.1}
26	6.332643032073975	0.48837445556116654	322.50285148620605	5.15437650680542	0.48128342245989303	286.22424602508545	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 55, 'train.batch_size': 32, 'train.lr': 0.03}
27	4.341722011566162	0.4958821881706855	115.88282585144043	4.091673851013184	0.5080213903743316	114.11120891571045	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 115, 'train.batch_size': 512, 'train.lr': 0.1}
28	16.906906127929688	0.49632996938517865	1027.1283149719238	16.24514389038086	0.48663101604278075	1020.6609725952148	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 20, 'train.batch_size': 32, 'train.lr': 0.1}
29	5.3554606437683105	0.50283709837773	197.1127152442932	4.4165143966674805	0.47058823529411764	172.60658740997314	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 35, 'train.batch_size': 128, 'train.lr': 0.00030000000000000003}
30	5.029982089996338	0.5011194530362328	103.91788482666016	4.041374683380127	0.47058823529411764	102.02353000640869	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 15, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
31	8.553444862365723	0.5030871259941927	542.2200202941895	8.69825267791748	0.49732620320855614	498.2511520385742	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 165, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
32	15.228808403015137	0.49654005176114124	966.2554740905762	11.968423843383789	0.5080213903743316	723.5072612762451	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 115, 'train.batch_size': 32, 'train.lr': 0.1}
33	4.5120673179626465	0.5002574248832218	136.3016128540039	4.057794570922852	0.5294117647058824	129.70542907714844	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 12, 'train.batch_size': 32, 'train.lr': 0.003}
34	4.575163841247559	0.49982542450448175	115.6041145324707	4.159460544586182	0.5240641711229946	108.22125673294067	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 20, 'train.batch_size': 128, 'train.lr': 0.0001}
