sample_id	val_mse	val_acc	val_mape	test_mse	test_acc	test_mape	config
1	4.368560314178467	0.5085689938139124	105.70578575134277	4.051456928253174	0.5240641711229946	101.12675428390503	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 75, 'train.batch_size': 512, 'train.lr': 3.0000000000000004e-05}
2	4.704047203063965	0.4996316161153895	140.5017852783203	4.192888259887695	0.44919786096256686	135.3661060333252	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 55, 'train.batch_size': 32, 'train.lr': 0.00030000000000000003}
3	4.883936405181885	0.49706870975886885	164.36299085617065	4.1327290534973145	0.5187165775401069	122.61178493499756	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 160, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
4	4.586846351623535	0.49561687286958717	160.33908128738403	4.008758544921875	0.5187165775401069	137.24095821380615	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 8, 'train.batch_size': 128, 'train.lr': 0.01}
5	4.732649803161621	0.4789325842696629	110.83160638809204	4.060312747955322	0.45454545454545453	107.39541053771973	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 25, 'train.batch_size': 128, 'train.lr': 0.03}
6	6.723066329956055	0.5002081097714935	385.84840297698975	6.606278419494629	0.5026737967914439	351.374888420105	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 16, 'train.batch_size': 32, 'train.lr': 0.1}
7	5.046135902404785	0.5071043349955814	106.81488513946533	4.033112525939941	0.5347593582887701	102.46124267578125	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 13, 'train.batch_size': 128, 'train.lr': 0.00030000000000000003}
8	4.4969258308410645	0.5033780851533898	103.57391834259033	4.039605617523193	0.5454545454545454	99.27719235420227	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 5, 'train.batch_size': 32, 'train.lr': 1e-05}
9	6.747021198272705	0.49837457391743467	380.0353765487671	6.135349273681641	0.43315508021390375	293.85714530944824	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 130, 'train.batch_size': 128, 'train.lr': 0.001}
10	5.5241804122924805	0.49743166898118923	265.5789852142334	5.2197747230529785	0.48128342245989303	278.1847953796387	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 16, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
11	4.465842247009277	0.48982826505491733	105.51927089691162	4.051579475402832	0.5240641711229946	101.70907974243164	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 14, 'train.batch_size': 32, 'train.lr': 0.001}
12	4.542693138122559	0.4983735876152001	103.5804271697998	4.05153226852417	0.5026737967914439	102.31461524963379	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 10, 'train.batch_size': 32, 'train.lr': 0.0001}
13	4.561401844024658	0.4994703557000379	157.70235061645508	4.249816417694092	0.42780748663101603	149.3608593940735	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 50, 'train.batch_size': 128, 'train.lr': 0.03}
14	4.63881778717041	0.49017889549930566	152.61770486831665	4.049638748168945	0.45454545454545453	130.91648817062378	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 75, 'train.batch_size': 512, 'train.lr': 0.03}
15	7.385517120361328	0.49169286942936496	499.57122802734375	5.699504852294922	0.44385026737967914	385.51084995269775	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 60, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
16	4.60709285736084	0.4906873343012246	119.29812431335449	4.089391231536865	0.47058823529411764	119.05038356781006	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 6, 'train.batch_size': 128, 'train.lr': 0.00030000000000000003}
17	5.01714563369751	0.501018850208307	134.19426679611206	4.135053634643555	0.49732620320855614	108.18860530853271	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.0, 'train.epoch': 65, 'train.batch_size': 32, 'train.lr': 0.00030000000000000003}
18	6.227851867675781	0.49573868119555614	384.3000650405884	5.695276737213135	0.48663101604278075	369.64335441589355	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 90, 'train.batch_size': 32, 'train.lr': 0.1}
19	4.046424388885498	0.5066836770925388	112.8445029258728	4.086594104766846	0.5240641711229946	107.53399133682251	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 6, 'train.batch_size': 128, 'train.lr': 0.03}
