sample_id	val_mse	val_acc	val_mape	test_mse	test_acc	test_mape	config
1	4.976881504058838	0.4753493482514834	109.99575853347778	4.045718669891357	0.45454545454545453	101.73379182815552	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 170, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
2	6.239704132080078	0.497089915256912	375.6333112716675	5.583797454833984	0.48663101604278075	307.1787118911743	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 200, 'train.batch_size': 512, 'train.lr': 0.003}
3	4.927995681762695	0.5035013729327105	101.0326623916626	4.0354437828063965	0.5347593582887701	99.32246208190918	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 6, 'train.batch_size': 32, 'train.lr': 0.01}
4	6.354742050170898	0.49954630097209946	408.0498218536377	7.139562129974365	0.4385026737967914	290.3179407119751	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 80, 'train.batch_size': 512, 'train.lr': 0.30000000000000004}
5	4.682007789611816	0.4950137490531499	180.0503134727478	4.450692176818848	0.45989304812834225	164.65431451797485	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 170, 'train.batch_size': 128, 'train.lr': 0.03}
6	5.003975868225098	0.47088534433783613	107.7306866645813	4.053326606750488	0.5454545454545454	100.15311241149902	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 95, 'train.batch_size': 128, 'train.lr': 3.0000000000000004e-05}
7	6.048031330108643	0.4983854232420149	388.384747505188	5.208985805511475	0.5347593582887701	246.71063423156738	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.0, 'train.epoch': 9, 'train.batch_size': 128, 'train.lr': 0.1}
8	4.713001251220703	0.4983706287084964	108.80492925643921	4.0599775314331055	0.5026737967914439	108.83820056915283	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 85, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
9	4.787814617156982	0.5074500339287968	107.49177932739258	4.0501837730407715	0.5133689839572193	101.87361240386963	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 45, 'train.batch_size': 32, 'train.lr': 1e-05}
10	4.475494861602783	0.4990778074106805	116.92581176757812	4.086985111236572	0.5133689839572193	113.9225721359253	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 10, 'train.batch_size': 512, 'train.lr': 0.003}
11	4.158193588256836	0.49853238227496527	105.23624420166016	4.056358814239502	0.5026737967914439	103.34464311599731	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 8, 'train.batch_size': 512, 'train.lr': 0.001}
12	4.989584445953369	0.5035521674977906	131.65968656539917	4.035284042358398	0.5614973262032086	106.75791501998901	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.25, 'train.epoch': 6, 'train.batch_size': 128, 'train.lr': 0.003}
13	6.176018714904785	0.49000678575937384	322.314715385437	5.092228889465332	0.46524064171123	271.38493061065674	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 170, 'train.batch_size': 128, 'train.lr': 0.001}
14	4.868284225463867	0.4952558862517359	137.28151321411133	4.133035182952881	0.5240641711229946	114.44302797317505	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 80, 'train.batch_size': 512, 'train.lr': 0.03}
15	5.9477386474609375	0.4933626791124858	400.2366542816162	5.582860469818115	0.5347593582887701	267.4348831176758	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.5, 'train.epoch': 18, 'train.batch_size': 128, 'train.lr': 0.03}
16	5.338647842407227	0.49344207644236837	256.8527936935425	5.067689418792725	0.5401069518716578	260.6309652328491	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 13, 'train.batch_size': 128, 'train.lr': 0.1}
17	5.179298400878906	0.5152955750536549	103.49525213241577	4.042770862579346	0.5401069518716578	98.43340516090393	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 12, 'train.batch_size': 32, 'train.lr': 1e-05}
18	5.633299350738525	0.4987039988637798	261.69583797454834	5.02635383605957	0.48128342245989303	202.55019664764404	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.0, 'train.epoch': 145, 'train.batch_size': 128, 'train.lr': 0.003}
19	4.678232669830322	0.48313028657997725	107.2168231010437	4.055100917816162	0.4385026737967914	105.27727603912354	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 160, 'train.batch_size': 512, 'train.lr': 0.0001}
20	4.604043960571289	0.5024701939464714	125.23887157440186	4.104955196380615	0.5294117647058824	121.53213024139404	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.25, 'train.epoch': 20, 'train.batch_size': 32, 'train.lr': 0.001}
21	4.754302024841309	0.5008980281845726	106.33128881454468	4.050565719604492	0.5133689839572193	104.21603918075562	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.0, 'train.epoch': 70, 'train.batch_size': 128, 'train.lr': 1e-05}
22	4.430466651916504	0.49505468059588437	126.31030082702637	4.126573085784912	0.42245989304812837	123.26165437698364	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.0, 'train.epoch': 15, 'train.batch_size': 512, 'train.lr': 0.001}
23	4.922984600067139	0.4936447615515718	139.80724811553955	4.0714616775512695	0.5133689839572193	108.97369384765625	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.0, 'nn.fc_drop_prob': 0.25, 'train.epoch': 30, 'train.batch_size': 128, 'train.lr': 0.00030000000000000003}
24	4.443198204040527	0.49055911501073096	105.0580620765686	4.0754923820495605	0.47593582887700536	111.05806827545166	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.lstm_drop_prob': 0.25, 'nn.fc_drop_prob': 0.5, 'train.epoch': 17, 'train.batch_size': 512, 'train.lr': 0.003}
25	4.679442405700684	0.49909802660648905	106.65749311447144	4.0477070808410645	0.5080213903743316	104.56349849700928	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.lstm_drop_prob': 0.5, 'nn.fc_drop_prob': 0.5, 'train.epoch': 180, 'train.batch_size': 32, 'train.lr': 0.0001}
