sample_id	val_mse	val_acc	val_mape	test_mse	test_acc	test_mape	config
1	5.557333946228027	0.4957090921285191	184.46173667907715	4.195560455322266	0.5240641711229946	103.73660326004028	{'nn.hidden_size': 512, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 40, 'train.batch_size': 512, 'train.lr': 0.00030000000000000003}
2	4.737427711486816	0.49876120439338467	121.88612222671509	4.0928053855896	0.48128342245989303	107.52561092376709	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 40, 'train.batch_size': 512, 'train.lr': 3.0000000000000004e-05}
3	4.253087997436523	0.49665791487817196	127.29876041412354	4.0513224601745605	0.45989304812834225	119.8399305343628	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 50, 'train.batch_size': 32, 'train.lr': 0.0001}
4	4.774425983428955	0.5137529983587931	153.6355972290039	4.079481601715088	0.5775401069518716	110.48352718353271	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 100, 'train.batch_size': 128, 'train.lr': 0.01}
5	6.1351423263549805	0.49973813675672263	354.01408672332764	5.101414680480957	0.5080213903743316	331.679105758667	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 150, 'train.batch_size': 32, 'train.lr': 0.001}
6	4.77966833114624	0.5064943070635021	196.17173671722412	5.199986934661865	0.42780748663101603	223.13170433044434	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 150, 'train.batch_size': 128, 'train.lr': 0.00030000000000000003}
7	4.307821273803711	0.5107615436813534	104.40298318862915	4.0367279052734375	0.5561497326203209	99.81648921966553	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.25, 'train.epoch': 20, 'train.batch_size': 128, 'train.lr': 1e-05}
8	4.714599132537842	0.49995068488827166	116.42918586730957	4.072833061218262	0.5187165775401069	101.98783874511719	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.25, 'train.epoch': 200, 'train.batch_size': 32, 'train.lr': 3.0000000000000004e-05}
9	5.92486572265625	0.500560712820351	337.99712657928467	5.252048492431641	0.5187165775401069	333.5186719894409	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 50, 'train.batch_size': 512, 'train.lr': 0.003}
10	7.564241409301758	0.49615638019189495	438.466215133667	6.230506420135498	0.45989304812834225	330.97567558288574	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 100, 'train.batch_size': 32, 'train.lr': 0.001}
11	4.607036590576172	0.4922003219290494	102.92174816131592	4.036316394805908	0.49732620320855614	101.26348733901978	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 50, 'train.batch_size': 32, 'train.lr': 1e-05}
12	4.782899379730225	0.522420622396162	103.63278388977051	4.031926155090332	0.49732620320855614	101.63154602050781	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 20, 'train.batch_size': 128, 'train.lr': 1e-05}
13	4.726716041564941	0.498643341276354	112.91052103042603	4.084372520446777	0.5026737967914439	107.13099241256714	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.5, 'train.epoch': 150, 'train.batch_size': 128, 'train.lr': 3.0000000000000004e-05}
14	6.17996883392334	0.49682213420022725	348.0748653411865	4.497281074523926	0.5294117647058824	252.06429958343506	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 100, 'train.batch_size': 128, 'train.lr': 0.001}
15	5.566521644592285	0.49697747680217147	370.3364133834839	4.836049556732178	0.5401069518716578	176.20822191238403	{'nn.hidden_size': 32, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.5, 'train.epoch': 80, 'train.batch_size': 512, 'train.lr': 0.003}
16	7.396501541137695	0.49764865547279385	412.4086856842041	5.293024063110352	0.48128342245989303	277.40790843963623	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 2, 'nn.drop_prob': 0.0, 'train.epoch': 50, 'train.batch_size': 32, 'train.lr': 0.001}
17	4.433727264404297	0.4901685393258427	151.78887844085693	4.122784614562988	0.5401069518716578	137.33948469161987	{'nn.hidden_size': 256, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.0, 'train.epoch': 40, 'train.batch_size': 128, 'train.lr': 0.30000000000000004}
18	4.954971790313721	0.4936797752808989	104.26409244537354	4.05362606048584	0.45454545454545453	102.38856077194214	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.25, 'train.epoch': 20, 'train.batch_size': 512, 'train.lr': 1e-05}
19	5.1422834396362305	0.4963210926650675	112.42586374282837	4.190701007843018	0.47058823529411764	109.20034646987915	{'nn.hidden_size': 128, 'nn.output_size': 1, 'nn.num_layer': 3, 'nn.drop_prob': 0.5, 'train.epoch': 150, 'train.batch_size': 512, 'train.lr': 3.0000000000000004e-05}
20	4.918341636657715	0.5000532603206665	198.1989026069641	4.1095194816589355	0.48128342245989303	131.9919228553772	{'nn.hidden_size': 1024, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 20, 'train.batch_size': 32, 'train.lr': 0.001}
21	5.294863700866699	0.502133371733367	158.13642740249634	4.248719215393066	0.4919786096256685	146.52341604232788	{'nn.hidden_size': 64, 'nn.output_size': 1, 'nn.num_layer': 1, 'nn.drop_prob': 0.0, 'train.epoch': 150, 'train.batch_size': 128, 'train.lr': 0.03}
